,MVT_GT_Dallas-Ft. Worth TX
2017-01-01,28.0
2017-01-08,43.0
2017-01-15,32.0
2017-01-22,26.0
2017-01-29,18.0
2017-02-05,18.0
2017-02-12,21.0
2017-02-19,14.0
2017-02-26,38.0
2017-03-05,55.0
2017-03-12,12.0
2017-03-19,21.0
2017-03-26,24.0
2017-04-09,26.0
2017-04-16,21.0
2017-04-23,33.0
2017-05-14,33.0
2017-05-21,23.0
2017-05-28,100.0
2017-06-04,21.0
2017-06-11,33.0
2017-06-18,45.0
2017-06-25,23.0
2017-07-02,19.0
2017-07-16,31.0
2017-07-30,32.0
2017-08-06,40.0
2017-08-13,13.0
2017-08-27,30.0
2017-09-10,28.0
2017-09-17,30.0
2017-09-24,45.0
2017-10-01,36.0
2017-10-15,37.0
2017-10-22,15.0
2017-11-12,31.0
2017-11-19,22.0
2017-11-26,36.0
2017-12-03,20.0
2017-12-10,59.0
2017-12-24,23.0
2017-12-31,26.0
2018-01-07,21.14234449524207
2018-01-14,29.806740167293313
2018-01-21,27.381318906837482
2018-01-28,38.93384646957247
2018-02-04,25.95589764638165
2018-02-11,24.030476385925816
2018-02-18,32.694872057977065
2018-02-25,11.052527562734994
2018-03-11,29.806740167293313
2018-03-18,19.216923234786236
2018-03-25,23.067765755697902
2018-04-01,12.015238192962908
2018-04-08,29.806740167293313
2018-04-22,64.38974411595413
2018-04-29,16.32879134410249
2018-05-06,38.93384646957247
2018-05-13,26.918608276609568
2018-05-20,12.015238192962908
2018-05-27,35.08300394866081
2018-06-03,17.291501974330405
2018-06-10,48.56095277185163
2018-06-24,24.030476385925816
2018-07-01,22.10505512546999
2018-07-08,26.918608276609568
2018-07-15,34.1202933184329
2018-07-22,49.98637403230747
2018-08-05,25.95589764638165
2018-08-19,13.940659453418741
2018-08-26,20.679633865014154
2018-09-02,11.052527562734994
2018-09-09,26.918608276609568
2018-09-16,37.971135839344555
2018-09-23,20.679633865014154
2018-09-30,44.21011025093998
2018-10-07,37.008425209116645
2018-10-14,52.87450592299122
2018-10-21,18.754212604558322
2018-10-28,14.903370083646656
2018-11-04,49.02366340207955
2018-11-11,48.06095277185163
2018-11-18,20.679633865014154
2018-11-25,20.179633865014154
2018-12-02,66.81516537640996
2018-12-16,22.60505512546999
2018-12-23,22.10505512546999
2018-12-30,48.06095277185163
2019-01-06,30.26945079752123
2019-01-13,14.903370083646656
2019-01-20,37.971135839344555
2019-01-27,35.08300394866081
2019-02-03,27.381318906837482
2019-02-10,33.65758268820498
2019-02-17,35.08300394866081
2019-02-24,29.306740167293313
2019-03-03,44.21011025093998
2019-03-10,92.27106302279161
2019-03-17,26.918608276609568
2019-03-24,42.78468899048414
2019-03-31,30.26945079752123
2019-04-14,14.903370083646656
2019-04-21,16.32879134410249
2019-04-28,11.052527562734994
2019-05-05,32.694872057977065
2019-05-12,34.1202933184329
2019-05-19,40.85926773002831
2019-05-26,30.26945079752123
2019-06-02,14.903370083646656
2019-06-09,32.694872057977065
2019-06-16,24.030476385925816
2019-06-23,26.418608276609568
2019-06-30,38.93384646957247
2019-07-07,48.06095277185163
2019-07-14,50.949084662535384
2019-07-21,22.10505512546999
