,MVT_GT_Memphis TN
2017-01-08,17.0
2017-02-19,17.0
2017-04-23,38.0
2017-05-07,77.0
2017-05-14,32.0
2017-05-21,29.0
2017-05-28,27.0
2017-06-04,42.0
2017-06-11,35.0
2017-07-02,31.0
2017-07-16,100.0
2017-08-06,23.0
2017-08-20,35.0
2017-10-15,30.0
2017-11-12,50.0
2017-12-10,21.0
2017-12-24,35.0
2017-12-31,19.0
2018-01-07,40.86260633731317
2018-01-21,22.264420527024306
2018-01-28,36.19637162057772
2018-02-04,23.197667470371393
2018-03-04,19.03143275363595
2018-03-11,37.129618563924815
2018-04-01,15.798444980247597
2018-04-08,17.664938866941775
2018-04-15,24.130914413718482
2018-05-20,24.130914413718482
2018-06-10,28.797149130453924
2018-07-01,18.09818581028886
2018-08-05,28.797149130453924
2018-08-26,22.264420527024306
2018-09-09,19.96467969698304
2018-10-21,55.727804374213676
2018-12-02,33.89663079053646
2018-12-30,43.16234716735443
2019-01-06,19.03143275363595
2019-02-17,25.99740830041266
2019-02-24,86.32469433470887
2019-03-03,37.129618563924815
2019-04-21,22.764420527024306
2019-04-28,41.79585328066025
2019-05-12,24.130914413718482
2019-06-09,17.664938866941775
2019-06-16,27.863902187106838
2019-07-07,39.92935939396608
2019-07-21,69.1597554677671
2019-08-18,20.897926640330127
2019-09-22,57.09429826090785
2019-09-29,19.03143275363595
2019-10-13,18.09818581028886
2019-10-20,17.664938866941775
2019-11-03,26.93065524375975
2019-11-24,19.03143275363595
2019-12-08,26.93065524375975
2019-12-29,53.8613104875195
2020-01-19,12.065457206859241
2020-02-23,34.82987773388355
2020-03-08,15.298444980247597
2020-05-03,39.92935939396608
2020-05-17,47.82858188408988
2020-06-07,27.863902187106838
2020-06-21,19.96467969698304
2020-06-28,57.09429826090785
2020-07-26,22.764420527024306
2020-08-02,58.960792147602035
2020-08-16,14.365198036900509
2020-09-20,22.764420527024306
2020-10-11,33.89663079053646
2020-10-18,25.064161357065572
2020-12-06,13.931951093553419
2020-12-13,37.129618563924815
2020-12-20,61.260532977643294
2020-12-27,16.231691923594685
2021-01-03,34.82987773388355
2021-01-17,18.59818581028886
2021-01-24,20.897926640330127
2021-01-31,18.09818581028886
2021-02-21,17.164938866941775
2021-03-21,32.030136903842276
2021-06-27,59.39403909094912
2021-07-11,46.895334940742785
2021-08-08,43.16234716735443
2021-08-15,18.09818581028886
2021-10-17,18.09818581028886
2021-11-21,25.064161357065572
2021-11-28,17.164938866941775
2022-01-02,39.85871878793216
2022-02-06,16.46338384718937
2022-02-13,19.92935939396608
2022-04-03,11.264420527024306
2022-04-17,14.730396073801016
2022-04-24,25.128322714131144
2022-05-01,15.596889960495194
2022-05-08,12.99740830041266
2022-05-15,38.1257310145438
2022-06-05,32.06027380768456
2022-07-17,32.06027380768456
2022-07-24,36.39274324115545
2022-08-21,60.654572068592415
2022-08-28,27.727804374213676
2022-09-04,14.730396073801016
2022-09-18,25.128322714131144
2022-09-25,26.8613104875195
2022-10-16,46.79066988148558
2022-10-23,31.193779920990387
2022-11-13,19.92935939396608
2022-11-27,24.261828827436965
2022-12-04,15.596889960495194
2022-12-11,19.92935939396608
