,MVT_GT_Omaha NE
2017-01-01,57.0
2017-02-05,32.0
2017-02-12,27.0
2017-03-26,83.0
2017-05-14,24.0
2017-06-11,41.0
2017-07-23,88.0
2017-07-30,30.0
2017-08-06,26.0
2017-10-08,24.0
2017-11-05,21.0
2018-01-14,94.31168999508506
2018-01-21,40.97819417697711
2018-01-28,26.916747909053974
2018-02-18,32.24132641622323
2018-03-11,100.13626850225432
2018-04-01,39.7720495501848
2018-04-15,25.71060328226166
2018-05-20,46.302772684146376
2018-07-15,35.15361566980786
2018-07-22,29.329037162638603
2018-07-29,22.79831402867703
2018-08-12,33.44747104301555
2018-09-02,22.79831402867703
2018-09-09,25.71060328226166
2018-09-23,28.122892535846287
2018-11-11,24.004458655469342
2019-01-06,18.679880148300086
2019-01-13,29.829037162638603
2019-03-17,35.15361566980786
2019-03-24,22.79831402867703
2019-03-31,21.592169401884718
2019-05-05,31.035181789430915
2019-05-12,22.79831402867703
2019-05-19,64.98265283244646
2019-06-02,25.71060328226166
2019-06-09,24.004458655469342
2019-06-16,22.29831402867703
2019-06-30,69.1010867128234
2019-07-07,48.008917310938685
2019-07-28,60.86421895206952
2019-08-04,46.802772684146376
2019-09-08,31.035181789430915
2019-09-22,23.504458655469342
2019-10-20,22.79831402867703
2019-10-27,57.95192969848489
2019-11-03,32.24132641622323
2019-11-24,28.122892535846287
2019-12-08,22.79831402867703
2020-02-16,32.74132641622323
2020-02-23,46.802772684146376
2020-03-15,25.21060328226166
2020-04-05,33.44747104301555
2020-04-26,39.7720495501848
2020-05-03,21.092169401884718
2020-05-31,21.092169401884718
2020-06-14,21.092169401884718
2020-06-28,50.42120656452332
2020-07-05,43.390483430561744
2020-09-27,22.79831402867703
2021-02-07,28.122892535846287
2021-04-11,19.8860247750924
2021-06-06,24.004458655469342
2021-06-27,73.21952059320034
2021-07-18,21.092169401884718
2021-08-22,40.97819417697711
2021-08-29,35.15361566980786
2021-09-12,52.12735119131563
2021-10-10,26.916747909053974
2021-10-31,33.94747104301555
2021-11-28,46.302772684146376
2021-12-05,21.092169401884718
2021-12-12,43.890483430561744
2022-01-23,40.95638835395423
2022-02-06,131.34290058337047
2022-02-13,28.245785071692573
2022-02-27,57.90385939696978
2022-03-20,21.184338803769432
2022-03-27,141.22892535846287
2022-04-17,88.97422297583161
2022-04-24,22.59662805735406
2022-06-12,25.421206564523317
2022-06-19,33.894942086031094
2022-06-26,21.184338803769432
2022-07-17,55.07928088980052
2022-08-21,26.833495818107945
2022-09-18,70.61446267923144
2022-09-25,26.833495818107945
2022-11-20,49.43012387546201
2022-12-18,26.833495818107945
2022-12-25,25.421206564523317
