,MVT_GT_New York NY
2017-01-01,54.0
2017-01-08,48.0
2017-01-15,61.0
2017-01-22,50.0
2017-01-29,42.0
2017-02-05,31.0
2017-02-12,20.0
2017-02-19,59.0
2017-02-26,37.0
2017-03-05,29.0
2017-03-12,59.0
2017-03-19,76.0
2017-03-26,29.0
2017-04-02,45.0
2017-04-09,44.0
2017-04-30,39.0
2017-05-07,30.0
2017-05-14,30.0
2017-05-21,48.0
2017-05-28,16.0
2017-06-04,39.0
2017-06-11,47.0
2017-06-18,24.0
2017-06-25,38.0
2017-07-02,32.0
2017-07-09,45.0
2017-07-16,50.0
2017-07-23,28.0
2017-07-30,49.0
2017-08-06,100.0
2017-08-13,36.0
2017-08-20,43.0
2017-08-27,20.0
2017-09-03,46.0
2017-09-10,39.0
2017-09-17,32.0
2017-09-24,57.0
2017-10-01,29.0
2017-10-08,31.0
2017-10-15,18.0
2017-10-22,53.0
2017-10-29,38.0
2017-11-05,32.0
2017-11-12,96.0
2017-11-19,38.0
2017-11-26,31.0
2017-12-03,37.0
2017-12-10,27.0
2017-12-17,66.0
2017-12-24,78.0
2017-12-31,28.0
2018-01-07,37.08785236020478
2018-01-14,24.22885023697683
2018-01-21,54.8926245308281
2018-01-28,17.804772170623316
2018-02-04,49.94685448343273
2018-02-11,63.795010616139756
2018-02-18,60.82754858770254
2018-02-25,34.12039033176756
2018-03-04,67.25162665405605
2018-03-11,30.66377429385127
2018-03-18,31.15292830333034
2018-03-25,30.16377429385127
2018-04-01,64.78416462561883
2018-04-08,64.28416462561883
2018-04-15,72.19739670145142
2018-04-22,38.07700636968386
2018-04-29,17.804772170623316
2018-05-06,19.78308018958146
2018-05-13,23.739696227497756
2018-05-20,20.772234199060534
2018-05-27,76.15401273936772
2018-06-03,68.74078066353512
2018-06-10,43.02277641707922
2018-06-17,30.66377429385127
2018-06-24,28.185466274893123
2018-07-01,20.772234199060534
2018-07-08,43.02277641707922
2018-07-15,44.011930426558294
2018-07-22,28.185466274893123
2018-07-29,42.53362240760015
2018-08-05,61.31670259718161
2018-08-12,45.99023844551644
2018-08-19,53.40347052134902
2018-09-02,54.8926245308281
2018-09-09,19.78308018958146
2018-09-16,62.30585660666068
2018-09-30,38.07700636968386
2018-10-07,39.06616037916292
2018-10-14,44.011930426558294
2018-10-21,49.94685448343273
2018-10-28,36.09869835072571
2018-11-04,45.00108443603737
2018-11-11,66.76247264457697
2018-11-18,40.055314388642
2018-11-25,64.28416462561883
2018-12-02,59.338394578223465
2018-12-09,42.03362240760015
2018-12-16,63.795010616139756
2018-12-23,49.94685448343273
2018-12-30,30.16377429385127
2019-01-06,51.925162502390876
2019-01-13,24.22885023697683
2019-01-20,52.914316511869956
2019-01-27,44.011930426558294
2019-02-03,40.055314388642
2019-02-10,33.13123632228849
2019-02-17,55.88177854030717
2019-02-24,23.739696227497756
2019-03-03,17.804772170623316
2019-03-10,51.425162502390876
2019-03-17,34.12039033176756
2019-03-24,29.174620284372196
2019-03-31,33.13123632228849
2019-04-07,19.78308018958146
2019-04-14,75.16485872988864
2019-04-21,29.174620284372196
2019-04-28,29.674620284372196
2019-05-05,47.968546464474585
2019-05-12,30.16377429385127
2019-05-19,29.174620284372196
2019-05-26,14.337310142186098
2019-06-02,46.97939245499551
2019-06-09,28.185466274893123
2019-06-16,60.32754858770254
2019-06-23,36.59869835072571
2019-06-30,47.968546464474585
2019-07-07,44.011930426558294
2019-07-14,48.95770047395366
2019-07-21,71.20824269197234
2019-07-28,30.16377429385127
2019-08-04,69.22993467301418
2019-08-11,19.28308018958146
2019-08-18,75.66485872988864
2019-08-25,20.772234199060534
2019-09-01,31.15292830333034
2019-09-08,52.914316511869956
2019-09-15,32.142082312809414
2019-09-22,58.34924056874439
2019-09-29,26.207158255934978
2019-10-06,19.78308018958146
2019-10-13,66.76247264457697
2019-10-20,41.04446839812107
2019-10-27,44.011930426558294
2019-11-03,60.82754858770254
2019-11-10,52.914316511869956
2019-11-17,41.04446839812107
2019-11-24,43.02277641707922
2019-12-01,35.10954434124663
2019-12-08,51.925162502390876
2019-12-15,48.95770047395366
2019-12-22,42.03362240760015
2019-12-29,27.19631226541405
2020-01-05,29.174620284372196
2020-01-12,60.32754858770254
2020-01-19,46.97939245499551
2020-01-26,40.055314388642
2020-02-02,48.95770047395366
2020-02-09,19.28308018958146
2020-02-16,45.00108443603737
2020-02-23,8.402386085311658
2020-03-01,23.239696227497756
2020-03-08,30.16377429385127
2020-03-15,27.69631226541405
2020-03-22,26.207158255934978
2020-03-29,25.7180042464559
