,MVT_GT_Dallas-Ft. Worth TX
2017-01-01,32.0
2017-01-08,33.0
2017-01-15,41.0
2017-01-22,16.0
2017-01-29,19.0
2017-02-05,15.0
2017-02-12,21.0
2017-02-26,32.0
2017-03-05,23.0
2017-03-12,12.0
2017-03-19,20.0
2017-03-26,41.0
2017-04-02,18.0
2017-04-09,16.0
2017-04-23,44.0
2017-04-30,36.0
2017-05-07,25.0
2017-05-14,15.0
2017-05-21,12.0
2017-05-28,42.0
2017-06-04,48.0
2017-06-11,31.0
2017-06-18,59.0
2017-06-25,31.0
2017-07-02,31.0
2017-07-09,25.0
2017-07-16,93.0
2017-07-23,24.0
2017-07-30,51.0
2017-08-06,47.0
2017-08-13,12.0
2017-08-20,20.0
2017-08-27,22.0
2017-09-03,23.0
2017-09-10,24.0
2017-09-17,24.0
2017-09-24,49.0
2017-10-01,50.0
2017-10-15,41.0
2017-10-22,37.0
2017-10-29,62.0
2017-11-05,15.0
2017-11-12,49.0
2017-11-19,34.0
2017-11-26,60.0
2017-12-03,16.0
2017-12-10,39.0
2017-12-31,28.0
2018-01-07,23.16874753802327
2018-01-14,22.66874753802327
2018-01-21,41.88255944016527
2018-01-28,49.0
2018-02-04,33.1855247608568
2018-02-11,28.23058912497553
2018-02-18,14.0
2018-03-04,45.713811902142
2018-03-11,50.910846581450464
2018-03-25,27.354272298880066
2018-04-01,20.466445554332935
2018-04-15,22.0
2018-04-22,35.056574282570395
2018-05-06,55.387826744547134
2018-05-13,35.0
2018-05-27,29.932891108665867
2018-06-03,20.106905951071
2018-06-17,34.011509918451665
2018-06-24,38.213811902142
2018-07-01,25.0
2018-07-08,23.747366347809066
2018-07-15,42.49473269561813
2018-07-22,93.54603967380666
2018-07-29,22.028287141285197
2018-08-05,34.04506436411873
2018-08-19,55.534529755354995
2018-08-26,35.35427229888006
2018-09-02,43.43289110866587
2018-09-09,29.7924307119278
2018-09-16,38.60163864668913
2018-09-23,65.65821292925953
2018-09-30,38.83749507604654
2018-10-07,42.77565348909427
2018-10-14,20.106905951071
2018-10-21,32.75887626626073
2018-10-28,39.135193092356204
2018-11-04,29.713811902141998
2018-11-11,46.5848614238556
2018-11-25,23.887826744547134
2018-12-02,33.49473269561813
2018-12-09,25.994732695618133
2018-12-16,36.83749507604654
2018-12-23,56.66874753802327
2018-12-30,25.747366347809066
2019-01-13,26.4496683314994
2019-01-20,44.85427229888006
2019-01-27,34.2924307119278
2019-02-03,43.135193092356204
2019-02-10,40.511509918451665
2019-02-17,43.056574282570395
2019-02-24,33.35427229888006
2019-03-03,23.651970315189732
2019-03-10,54.5062426140698
2019-03-17,44.77565348909427
2019-03-24,40.2924307119278
2019-03-31,22.809207934761332
2019-04-07,45.0
2019-04-14,42.697034679308466
2019-04-21,40.449668331499396
2019-04-28,27.0
2019-05-05,33.43289110866587
2019-05-12,39.75887626626073
2019-05-19,41.197034679308466
2019-05-26,27.325985157594864
2019-06-02,39.99473269561813
2019-06-09,49.77565348909427
2019-06-16,36.9779554727846
2019-06-23,25.0
2019-06-30,71.28716340754593
2019-07-07,77.6634802336414
2019-07-14,59.52301983690333
2019-07-28,33.27565348909427
2019-08-04,49.24736634780906
2019-08-11,47.8710495217136
2019-08-18,32.59012872823747
2019-08-25,48.03979705973687
2019-09-01,26.0
2019-09-08,26.7924307119278
2019-09-15,15.0
2019-09-29,22.011509918451665
2019-10-06,45.46117824995106
2019-10-13,29.0
2019-10-20,21.9496683314994
2019-10-27,44.8710495217136
2019-11-03,22.73058912497553
2019-11-10,29.073351505403934
2019-11-17,24.590128728237467
2019-11-24,23.16874753802327
2019-12-01,80.7420990434272
2019-12-22,41.09012872823747
2019-12-29,47.0
2020-01-05,34.056574282570395
2020-01-12,36.46117824995106
2020-01-19,23.8710495217136
2020-01-26,57.697034679308466
2020-02-02,29.0
2020-02-09,41.056574282570395
2020-02-16,32.77565348909427
2020-02-23,30.045064364118733
2020-03-01,17.809207934761332
2020-03-22,13.904603967380666
2020-03-29,15.045064364118733
2020-04-05,50.944401027117536
2020-04-12,24.23058912497553
2020-04-19,21.090128728237467
2020-04-26,16.387826744547134
2020-05-03,23.8710495217136
2020-05-10,37.966445554332935
2020-05-17,26.8710495217136
2020-05-24,33.573351505403934
2020-05-31,21.387826744547134
2020-06-14,40.8993366629988
2020-06-21,16.825985157594864
2020-06-28,37.88255944016527
2020-07-05,27.0
2020-07-19,37.697034679308466
2020-07-26,18.528287141285197
2020-08-02,26.3710495217136
2020-08-23,38.2924307119278
2020-08-30,19.8710495217136
2020-09-06,46.056574282570395
2020-09-13,40.83749507604654
2020-09-20,32.887826744547134
2020-09-27,25.9496683314994
2020-10-04,29.354272298880066
2020-10-11,21.887826744547134
2020-10-18,44.7420990434272
2020-10-25,54.28716340754593
2020-11-01,17.6855247608568
2020-11-08,61.449668331499396
2020-11-15,42.8993366629988
2020-11-22,39.25887626626073
2020-11-29,20.0
2020-12-06,13.0
2020-12-13,14.0
2020-12-20,31.213811902141998
2020-12-27,31.073351505403934
2021-01-03,37.2924307119278
2021-01-10,64.5062426140698
2021-01-17,51.8993366629988
2021-01-24,43.49473269561813
2021-01-31,20.0
2021-02-14,31.854272298880066
2021-02-21,19.4496683314994
2021-02-28,20.0
2021-03-07,28.9496683314994
2021-03-14,21.309207934761332
2021-03-21,29.0
2021-03-28,35.43289110866587
2021-04-04,30.0565742825704
2021-04-11,23.028287141285197
2021-04-18,40.99473269561813
2021-05-02,23.011509918451665
2021-05-09,15.0
2021-05-16,22.966445554332935
2021-05-23,60.803940630379465
2021-06-06,46.03979705973687
2021-06-13,43.713811902142
2021-06-20,27.494732695618133
2021-07-04,32.825985157594864
2021-07-11,38.27565348909427
2021-07-18,56.22532182059366
2021-07-25,67.55130697818853
2021-08-01,20.590128728237467
2021-08-08,56.697034679308466
2021-08-15,51.118415869522664
2021-08-29,43.91611388583233
2021-09-05,42.556574282570395
2021-09-12,24.747366347809066
2021-09-19,37.713811902142
2021-09-26,34.73058912497553
2021-10-03,20.0
2021-10-10,40.197034679308466
2021-10-17,45.556574282570395
2021-10-24,37.53979705973687
2021-10-31,42.618415869522664
2021-11-07,56.0
2021-11-14,34.65197031518973
2021-11-21,26.466445554332935
2021-11-28,39.9779554727846
2021-12-19,27.432891108665867
2021-12-26,44.697034679308466
2018-04-08,48.674990152093066
2018-04-29,33.303940630379465
2018-05-20,28.180257456474934
2018-06-10,17.932891108665867
2018-08-12,24.337495076046533
2018-11-18,40.989465391236266
2019-01-06,97.34998030418613
2019-07-21,16.651970315189732
2019-09-22,30.7420990434272
2019-12-08,35.865782217331734
2019-12-15,35.865782217331734
2020-03-08,25.618415869522664
2020-03-15,24.337495076046533
2020-06-07,34.5848614238556
2020-08-16,35.865782217331734
2021-05-30,74.29340602161574
2021-06-27,40.989465391236266
2021-08-22,47.39406935861693
2021-12-12,47.39406935861693
2022-01-02,24.337495076046533
2022-01-09,44.83222777166466
2022-01-16,74.29340602161574
2022-01-23,67.88880205423507
2022-01-30,38.427623804283996
2022-02-13,106.31642585851907
2022-02-20,32.02301983690333
2022-02-27,20.494732695618133
2022-03-06,38.427623804283996
2022-03-13,40.989465391236266
2022-03-20,35.865782217331734
2022-03-27,42.2703861847124
2022-04-03,33.303940630379465
2022-04-10,33.303940630379465
2022-04-17,74.29340602161574
2022-04-24,46.1131485651408
2022-05-01,23.0565742825704
2022-05-08,20.494732695618133
2022-05-15,32.02301983690333
2022-05-22,94.78813871723386
2022-06-05,53.7986733259976
2022-06-12,38.427623804283996
2022-06-19,43.551306978188535
2022-06-26,40.989465391236266
2022-07-03,30.7420990434272
2022-07-10,85.82169316290093
2022-07-17,17.932891108665867
2022-07-24,16.651970315189732
2022-07-31,26.8993366629988
2022-08-07,35.865782217331734
2022-08-14,79.41708919552026
2022-08-21,44.83222777166466
2022-08-28,35.865782217331734
2022-09-04,46.1131485651408
2022-09-11,74.29340602161574
2022-09-18,43.551306978188535
2022-10-02,32.02301983690333
2022-10-16,39.70854459776013
2022-10-23,52.51775253252146
2022-10-30,75.57432681509187
2022-11-06,47.39406935861693
2022-11-13,25.618415869522664
2022-11-20,21.775653489094267
2022-11-27,40.989465391236266
2022-12-04,39.70854459776013
2022-12-11,20.494732695618133
2022-12-18,14.090128728237467
2022-12-25,33.303940630379465
