,MVT_GT_Norfolk-Portsmouth-Newport News VA
2017-01-01,25.0
2017-01-15,20.0
2017-03-19,61.0
2017-04-02,21.0
2017-04-30,41.0
2017-06-11,63.0
2017-06-18,22.0
2017-06-25,23.0
2017-07-02,23.0
2017-07-16,29.0
2017-07-30,52.0
2017-08-13,36.0
2017-08-20,29.0
2017-11-19,26.0
2017-11-26,22.0
2017-12-24,69.0
2018-02-11,22.00842135234661
2018-02-25,100.03827887430276
2018-03-25,19.007272986117528
2018-04-29,51.019522225894406
2018-05-20,30.01148366229083
2018-05-27,29.011100873547804
2018-06-10,27.010335296061747
2018-06-24,28.010718084804775
2018-07-22,40.015311549721105
2018-08-05,24.009186929832666
2018-08-12,30.01148366229083
2018-09-09,23.008804141089634
2018-09-30,19.507655774860552
2018-10-07,19.007272986117528
2018-10-14,22.00842135234661
2018-12-02,21.00803856360358
2018-12-09,51.519522225894406
2018-12-30,80.03062309944221
2019-01-13,19.007272986117528
2019-01-27,20.007655774860552
2019-03-17,34.01301481726294
2019-03-24,27.510718084804775
2019-04-07,28.010718084804775
2019-04-28,23.008804141089634
2019-05-12,35.51339760600597
2019-05-26,65.5248812682968
2019-06-02,37.01416318349202
2019-06-30,27.010335296061747
2019-07-07,51.019522225894406
2019-07-14,52.01990501463744
2019-08-11,19.507272986117528
2019-08-18,26.00995250731872
2019-08-25,17.00650740863147
2019-09-15,24.009186929832666
2019-10-06,24.009186929832666
2019-10-13,29.011100873547804
2019-10-27,54.020670592123494
2019-11-03,74.02832636698405
2019-11-17,61.02335011332469
2019-12-15,22.00842135234661
2020-01-05,44.01684270469322
2020-01-12,27.010335296061747
2020-01-26,27.510718084804775
2020-02-09,44.01684270469322
2020-03-29,17.00650740863147
2020-05-17,25.00956971857569
2020-05-31,18.006890197374496
2020-06-07,20.007655774860552
2020-07-19,28.010718084804775
2020-08-02,26.00995250731872
2020-08-09,20.007655774860552
2020-08-30,17.00650740863147
2020-09-27,25.00956971857569
2020-10-04,23.008804141089634
2020-12-06,46.01760828217927
2020-12-20,36.01378039474899
2021-01-24,22.00842135234661
2021-01-31,88.03368540938644
2021-02-07,30.01148366229083
2021-04-11,18.006890197374496
2021-05-09,68.02602963452588
2021-05-23,17.50650740863147
2021-08-08,19.007272986117528
2021-08-15,19.007272986117528
2021-09-19,23.008804141089634
2021-10-03,31.011866451033857
2021-10-17,34.01301481726294
2021-11-21,95.03636493058764
2021-12-12,21.00803856360358
2021-12-19,41.01569433846413
2022-01-02,30.02296732458166
2022-01-09,32.02449847955377
2022-01-30,30.02296732458166
2022-02-06,35.02679521201193
2022-02-13,77.05894946642626
2022-02-27,29.022201747095604
2022-03-20,16.012249239776885
2022-04-24,66.05052811407965
2022-05-08,41.031388676928266
2022-05-29,17.013014817262942
2022-06-05,29.022201747095604
2022-06-19,37.02832636698405
2022-06-26,51.03904445178882
2022-07-03,26.019905014637438
2022-07-10,44.033685409386436
2022-07-17,23.01760828217927
2022-07-24,30.02296732458166
2022-08-07,22.016842704693218
2022-08-14,22.016842704693218
2022-08-28,45.03445098687249
2022-10-02,35.02679521201193
2022-10-09,30.02296732458166
2022-10-30,50.03827887430277
2022-11-06,46.03521656435854
2022-11-13,18.013780394748995
2022-11-20,23.01760828217927
2022-12-11,38.0290919444701
2022-12-18,36.02756078949799
2022-12-25,32.02449847955377
