,MVT_GT_Milwaukee WI
2017-01-01,23.0
2017-02-05,100.0
2017-03-05,31.0
2017-04-16,18.0
2017-05-14,47.0
2017-05-28,61.0
2017-06-25,64.0
2017-07-16,24.0
2017-08-06,21.0
2017-08-13,27.0
2017-08-27,36.0
2017-09-10,22.0
2017-09-17,25.0
2017-10-01,19.0
2017-11-05,20.0
2017-11-12,83.0
2017-12-03,17.0
2017-12-31,26.0
2018-01-07,43.96412047884876
2018-01-14,32.73434991914908
2018-01-21,25.891983759324273
2018-02-04,30.279388159199137
2018-02-25,40.054196958948864
2018-03-11,25.891983759324273
2018-03-18,16.11717495957454
2018-03-25,37.12175431902395
2018-04-01,22.959541119399354
2018-04-08,39.576716078973895
2018-05-13,22.959541119399354
2018-06-03,75.72098951802288
2018-06-10,24.9145028793493
2018-06-24,32.23434991914908
2018-07-08,17.094655839549517
2018-07-29,39.076716078973895
2018-09-16,25.891983759324273
2018-09-23,18.072136719524487
2018-09-30,35.166792559074004
2018-10-14,14.162213199624595
2018-10-21,32.23434991914908
2018-10-28,17.094655839549517
2018-11-18,21.98206023942438
2018-11-25,15.139694079599568
2018-12-16,21.00457935944941
2019-01-06,20.027098479474432
2019-01-20,53.73892927859849
2019-02-03,17.094655839549517
2019-03-10,22.959541119399354
2019-03-17,16.61717495957454
2019-03-24,31.256869039174113
2019-03-31,14.162213199624595
2019-04-14,15.139694079599568
2019-05-05,15.139694079599568
2019-05-12,15.639694079599568
2019-06-23,15.139694079599568
2019-07-07,16.11717495957454
2019-07-21,24.9145028793493
2019-08-18,21.98206023942438
2019-08-25,33.21183079912406
2019-09-08,18.072136719524487
2019-09-29,34.189311679099035
2019-11-24,17.594655839549517
2019-12-01,23.937021999374327
2019-12-15,17.094655839549517
2019-12-22,14.662213199624595
2020-01-05,16.11717495957454
2020-01-12,27.84694551927422
2020-02-02,18.072136719524487
2020-02-09,21.98206023942438
2020-03-08,15.139694079599568
2020-03-15,29.301907279224167
2020-03-22,21.00457935944941
2020-05-03,20.027098479474432
2020-06-14,33.21183079912406
2020-06-21,19.049617599499463
2020-06-28,34.689311679099035
2020-07-26,18.572136719524487
2020-08-16,62.03625719837325
2020-10-04,15.639694079599568
2020-10-11,18.072136719524487
2020-10-18,21.98206023942438
2020-11-01,52.261448398623514
2020-11-15,21.00457935944941
2020-11-22,95.74808799749731
2020-12-06,20.027098479474432
2020-12-20,25.391983759324273
2020-12-27,21.98206023942438
2021-02-07,29.301907279224167
2021-04-11,17.094655839549517
2021-05-09,33.71183079912406
2021-05-23,44.94160135882373
2021-07-18,54.71641015857347
2021-07-25,23.937021999374327
2021-08-15,17.094655839549517
2021-09-05,41.03167783892384
2021-09-26,38.099235198998926
2021-10-03,25.891983759324273
2021-10-17,19.049617599499463
2021-10-24,18.072136719524487
2021-10-31,19.549617599499463
2021-11-28,23.937021999374327
2021-12-26,31.256869039174113
2022-01-09,21.009158718898814
2022-01-16,52.522896797247036
2022-01-23,31.513738078348222
2022-02-06,24.8290057586986
2022-02-13,76.39694079599569
2022-02-20,50.612973277347145
2022-03-13,36.288546878097954
2022-03-20,22.91908223879871
2022-03-27,37.2435086380479
2022-04-03,28.648852798498385
2022-04-10,33.42366159824812
2022-04-24,17.18931167909903
2022-05-01,22.91908223879871
2022-05-15,27.69389103854844
2022-05-29,41.06335567784768
2022-06-05,14.324426399249193
2022-06-12,22.91908223879871
2022-06-26,54.43282031714693
2022-07-03,29.60381455844833
2022-07-17,55.38778207709688
2022-07-31,39.15343215794779
2022-08-07,29.60381455844833
2022-08-28,21.009158718898814
2022-09-04,30.558776318398277
2022-09-11,22.91908223879871
2022-09-18,41.06335567784768
2022-09-25,31.513738078348222
2022-10-09,38.198470397997845
2022-10-16,17.18931167909903
2022-10-23,14.324426399249193
2022-10-30,42.01831743779763
2022-11-20,23.874043998748654
2022-12-18,18.144273439048977
