,MVT_GT_El Paso TX
2017-01-15,19.0
2017-03-05,17.0
2017-03-12,33.0
2017-04-09,32.0
2017-04-16,31.0
2017-05-07,30.0
2017-05-14,44.0
2017-05-28,27.0
2017-06-18,52.0
2017-07-30,57.0
2017-09-17,66.0
2017-09-24,18.0
2017-11-05,18.0
2017-11-19,19.0
2017-11-26,27.0
2017-12-10,100.0
2017-12-17,24.0
2017-12-31,22.0
2018-02-11,19.94041430267754
2018-04-01,29.02829782699025
2018-04-08,16.02879616754724
2018-05-06,20.8227379297036
2018-05-13,48.96871212966779
2018-05-27,27.263650572938133
2018-06-10,16.911119794573302
2018-06-17,30.79294508104237
2018-07-15,38.116181351302956
2018-07-22,23.852032437807836
2018-09-16,16.911119794573302
2018-10-14,32.93991596212055
2018-10-28,51.99800663777202
2018-11-18,33.822239589146605
2019-01-13,36.85153409725084
2019-01-27,19.94041430267754
2019-03-10,76.73236270260591
2019-03-17,27.763650572938133
2019-06-16,38.116181351302956
2019-07-28,42.91012311345932
2019-08-18,48.96871212966779
2020-01-12,13.881825286469066
2020-01-19,15.646472540521184
2020-02-09,38.998504978329024
2020-02-16,12.999501659443006
2020-03-01,22.969708810781775
2020-03-08,68.02680280531928
2020-05-24,15.146472540521184
2020-05-31,28.14597419996419
2020-06-14,15.146472540521184
2020-07-05,23.352032437807836
2020-07-12,16.02879616754724
2020-08-30,12.117178032416948
2020-11-08,25.99900331888601
2020-11-29,14.764148913495125
2020-12-13,29.02829782699025
2020-12-20,21.70506155672966
2021-02-07,63.23286104316291
2021-03-07,14.264148913495125
2021-03-21,24.234356064833896
2021-04-18,22.969708810781775
2021-05-30,18.17576704862542
2021-07-04,32.05759233509448
2021-09-12,18.17576704862542
2021-12-05,69.79145005937139
2021-12-26,15.146472540521184
2022-01-09,30.585890162084738
2022-01-16,18.35153409725084
2022-01-23,16.057592335094487
2022-02-20,15.292945081042369
2022-04-03,29.82124290803262
2022-05-08,28.29194839992838
2022-06-05,15.292945081042369
2022-06-19,23.70406487561567
2022-07-17,16.822239589146605
2022-08-14,22.174770367511435
2022-08-21,16.822239589146605
2022-09-04,16.822239589146605
2022-09-18,20.6454758594072
2022-10-02,14.52829782699025
2022-10-16,36.70306819450168
2022-11-13,23.70406487561567
2022-11-27,22.939417621563553
2022-12-18,16.057592335094487
