,MVT_GT_Milwaukee WI
2017-01-22,29.0
2017-02-05,44.0
2017-04-16,39.0
2017-06-04,100.0
2017-06-18,57.0
2017-07-16,50.0
2017-08-06,60.0
2017-10-01,25.0
2017-10-08,29.0
2017-10-22,19.0
2017-11-05,18.0
2017-11-12,52.0
2017-11-19,14.0
2017-11-26,14.0
2017-12-03,18.0
2017-12-31,37.0
2018-01-07,21.587550561732677
2018-01-14,32.611489985245385
2018-02-11,23.00820713231813
2018-03-18,21.087550561732677
2018-03-25,25.889191988196306
2018-04-15,35.952803126416285
2018-06-10,22.047878847025405
2018-06-24,21.587550561732677
2018-07-01,22.047878847025405
2018-07-08,15.825580849976328
2018-08-12,40.7544445528799
2018-08-19,21.587550561732677
2018-08-26,17.246237420561776
2018-09-02,45.056085979343536
2018-09-30,30.19083341465993
2018-11-04,12.944595994098153
2018-11-25,34.99247484112355
2018-12-16,25.889191988196306
2018-12-23,16.78590913526905
2019-02-03,46.976742549928986
2019-02-10,22.047878847025405
2019-03-10,28.77017684407448
2019-03-17,20.12722227643995
2019-03-31,29.230505129367206
2019-04-14,33.0718182705381
2019-07-28,23.968535417610855
2019-08-25,14.865252564683603
2019-09-08,38.33378798229445
2019-11-10,31.151161699952656
2019-12-08,12.944595994098153
2019-12-15,14.865252564683603
2020-01-05,18.2065657058545
2020-02-16,13.904924279390878
2020-03-08,11.984267708805428
2020-03-29,15.825580849976328
2020-04-12,37.873459697001735
2020-04-26,22.047878847025405
2020-05-03,28.77017684407448
2020-05-17,31.151161699952656
2020-06-28,22.047878847025405
2020-07-12,14.365252564683603
2020-08-02,23.00820713231813
2020-08-16,15.325580849976328
2020-08-23,20.12722227643995
2020-08-30,37.373459697001735
2020-09-20,27.309848558781756
2020-09-27,19.166893991147226
2020-10-04,13.904924279390878
2020-10-11,25.889191988196306
2020-11-01,16.28590913526905
2020-11-08,17.246237420561776
2020-12-27,29.230505129367206
2021-01-03,14.865252564683603
2021-01-31,17.746237420561776
2021-02-07,30.69083341465993
2021-02-14,22.047878847025405
2021-03-21,25.889191988196306
2021-05-02,20.12722227643995
2021-05-09,20.12722227643995
2021-06-06,23.968535417610855
2021-06-13,15.325580849976328
2021-06-20,30.19083341465993
2021-06-27,37.873459697001735
2021-07-11,28.77017684407448
2021-07-25,18.7065657058545
2021-08-01,14.865252564683603
2021-08-15,45.056085979343536
2021-08-22,60.88166682931986
2021-08-29,84.3502022469307
2021-09-05,35.952803126416285
2021-09-12,24.92886370290358
2021-09-26,26.34952027348903
2021-10-03,33.0718182705381
2021-10-10,34.99247484112355
2021-11-07,38.83378798229445
2021-11-14,14.365252564683603
2021-11-21,14.865252564683603
2021-12-19,34.032146555830835
2021-12-26,27.809848558781756
2022-01-23,30.38166682931986
2022-01-30,34.98494968224711
2022-02-06,49.71545481161432
2022-02-13,46.03282852927252
2022-02-27,42.350202246930714
2022-03-13,21.175101123465357
2022-03-20,21.175101123465357
2022-03-27,37.74691939400346
2022-04-03,35.90560625283256
2022-04-17,22.09575769405081
2022-04-24,12.889191988196306
2022-05-01,25.77838397639261
2022-05-15,29.46101025873441
2022-06-05,25.77838397639261
2022-06-26,19.333787982294456
2022-07-03,33.14363654107621
2022-07-10,22.09575769405081
2022-07-24,16.571818270538106
2022-08-07,28.54035368814896
2022-09-18,58.92202051746882
2022-10-02,16.571818270538106
2022-10-09,12.889191988196306
2022-10-30,92.06565705854504
2022-12-04,23.01641426463626
2022-12-18,23.01641426463626
2022-12-25,28.54035368814896
