,MVT_GT_Houston TX
2017-01-01,41.0
2017-01-08,31.0
2017-01-22,17.0
2017-02-05,15.0
2017-02-12,35.0
2017-02-19,41.0
2017-02-26,46.0
2017-03-05,38.0
2017-03-12,28.0
2017-03-19,33.0
2017-03-26,44.0
2017-04-16,39.0
2017-04-23,20.0
2017-04-30,100.0
2017-05-07,35.0
2017-05-14,54.0
2017-05-21,45.0
2017-05-28,36.0
2017-06-04,84.0
2017-06-18,17.0
2017-06-25,40.0
2017-07-02,43.0
2017-07-09,18.0
2017-07-16,20.0
2017-08-06,41.0
2017-08-13,57.0
2017-08-20,38.0
2017-08-27,26.0
2017-09-03,20.0
2017-09-10,52.0
2017-09-17,23.0
2017-09-24,52.0
2017-10-01,25.0
2017-10-08,26.0
2017-10-15,36.0
2017-10-29,27.0
2017-11-05,24.0
2017-11-12,56.0
2017-11-19,43.0
2017-11-26,25.0
2017-12-03,18.0
2017-12-10,22.0
2017-12-17,41.0
2017-12-24,34.0
2018-01-07,38.98229597140755
2018-01-21,29.951529466429054
2018-01-28,50.87229242787961
2018-02-04,72.74613203982801
2018-02-11,61.80921223385381
2018-03-04,41.841525922901106
2018-03-18,31.857682767424755
2018-03-25,19.9676863109527
2018-04-01,37.576142670411855
2018-04-08,48.9661391268839
2018-04-15,41.841525922901106
2018-04-22,59.90305893285811
2018-04-29,35.66998936941616
2018-05-06,17.108456359459154
2018-05-13,15.202303058463453
2018-05-20,38.98229597140755
2018-05-27,48.9661391268839
2018-06-03,56.09075233086671
2018-06-10,41.841525922901106
2018-06-17,70.83997873883231
2018-07-08,47.559985825888205
2018-07-15,34.71691271891831
2018-07-22,40.88844927240326
2018-08-05,15.202303058463453
2018-08-12,19.9676863109527
2018-08-19,37.076142670411855
2018-08-26,40.88844927240326
2018-09-02,64.66844218534736
2018-09-09,20.920762961450553
2018-09-16,28.545376165433353
2018-09-30,28.045376165433353
2018-10-07,15.202303058463453
2018-10-14,69.88690208833447
2018-10-21,25.186146213939804
2018-10-28,52.77844572887531
2018-11-11,31.857682767424755
2018-11-18,32.810759417922604
2018-11-25,31.857682767424755
2018-12-02,54.18459902987101
2018-12-09,49.91921577738175
2018-12-30,31.857682767424755
2019-01-06,61.80921223385381
2019-01-13,64.66844218534736
2019-01-20,32.310759417922604
2019-01-27,19.014609660454852
2019-02-10,17.608456359459154
2019-02-17,20.920762961450553
2019-02-24,31.857682767424755
2019-03-03,33.26383606842045
2019-03-24,41.841525922901106
2019-03-31,25.686146213939804
2019-04-07,22.826916262446254
2019-04-14,33.76383606842045
2019-04-21,34.71691271891831
2019-04-28,36.123066019914006
2019-05-12,52.27844572887531
2019-05-19,24.23306956344195
2019-05-26,48.9661391268839
2019-06-02,24.23306956344195
2019-06-09,53.73152237937316
2019-06-16,25.186146213939804
2019-06-23,31.857682767424755
2019-07-07,70.83997873883231
2019-07-21,52.77844572887531
2019-07-28,62.76228888435166
2019-08-04,46.106909175390356
2019-08-11,52.27844572887531
2019-08-18,43.24767922389681
2019-08-25,16.155379708961302
2019-09-01,36.123066019914006
2019-09-08,16.155379708961302
2019-09-15,37.076142670411855
2019-09-22,26.139222864437656
2019-09-29,43.24767922389681
2019-10-06,16.155379708961302
2019-10-13,34.71691271891831
2019-10-20,22.326916262446254
2019-10-27,55.13767568036886
2019-11-03,61.80921223385381
2019-11-10,48.9661391268839
2019-11-17,27.092299514935505
2019-11-24,28.045376165433353
2019-12-01,28.045376165433353
2019-12-08,44.20075587439466
2019-12-15,76.05843864181941
2019-12-22,62.26228888435166
2019-12-29,18.061533009957003
2020-01-05,27.092299514935505
2020-01-12,38.98229597140755
2020-01-26,51.325369078377456
2020-02-02,56.59075233086671
2020-02-09,54.18459902987101
2020-02-16,77.01151529231726
2020-02-23,81.77689854480651
2020-03-01,47.059985825888205
2020-03-08,33.76383606842045
2020-03-15,59.90305893285811
2020-03-22,33.26383606842045
2020-03-29,25.186146213939804
2020-04-05,38.98229597140755
2020-04-12,19.014609660454852
2020-04-19,64.66844218534736
2020-05-03,32.810759417922604
2020-05-10,33.26383606842045
2020-05-17,81.77689854480651
2020-05-24,31.857682767424755
2020-05-31,66.07459548634306
2020-06-14,51.825369078377456
2020-06-21,36.123066019914006
2020-06-28,41.341525922901106
2020-07-05,29.951529466429054
2020-07-19,43.74767922389681
2020-07-26,24.73306956344195
2020-08-02,17.108456359459154
2020-08-09,41.841525922901106
2020-08-16,47.559985825888205
2020-08-23,21.373839611948405
2020-08-30,30.904606116926907
2020-09-06,59.90305893285811
2020-09-13,28.045376165433353
2020-09-20,57.043828981364555
2020-09-27,36.123066019914006
2020-10-04,30.904606116926907
2020-10-11,19.9676863109527
2020-10-18,54.68459902987101
2020-10-25,48.9661391268839
2020-11-01,18.061533009957003
2020-11-08,33.76383606842045
2020-11-15,42.294602573398954
2020-11-22,35.16998936941616
2020-11-29,58.94998228236025
2020-12-06,46.106909175390356
2020-12-13,14.249226407965601
2020-12-27,14.249226407965601
2021-01-10,15.202303058463453
2021-01-17,59.90305893285811
2021-01-24,36.623066019914006
2021-01-31,31.357682767424755
2021-02-07,55.63767568036886
2021-02-14,53.23152237937316
2021-02-21,35.66998936941616
2021-03-07,37.076142670411855
2021-03-14,20.920762961450553
2021-03-21,42.794602573398954
2021-03-28,72.74613203982801
2021-04-04,59.90305893285811
2021-04-11,26.139222864437656
2021-04-25,32.310759417922604
2021-05-02,54.18459902987101
2021-05-09,31.857682767424755
2021-05-23,59.90305893285811
2021-06-06,26.639222864437656
2021-06-13,45.15383252489251
2021-06-20,54.68459902987101
2021-06-27,42.794602573398954
2021-07-04,26.139222864437656
2021-07-11,83.18305184580221
2021-07-18,21.373839611948405
2021-08-01,39.9353726219054
2021-08-22,17.608456359459154
2021-09-05,24.23306956344195
2021-09-12,15.202303058463453
2021-09-19,54.68459902987101
2021-10-03,35.16998936941616
2021-10-10,70.83997873883231
2021-10-17,57.043828981364555
2021-10-24,59.90305893285811
2021-10-31,45.65383252489251
2021-11-14,25.186146213939804
2021-11-21,26.139222864437656
2021-11-28,67.98074878733877
2021-12-12,48.513062476386054
2021-12-19,36.123066019914006
2022-01-02,57.993811263724815
2022-01-09,72.49226407965602
2022-01-16,52.556891457750616
2022-02-06,50.744584855759214
2022-02-13,23.559985825888205
2022-02-27,55.275351360737716
2022-03-06,52.556891457750616
2022-03-13,32.62151883584521
2022-03-20,57.08765796272912
2022-03-27,30.80921223385381
2022-04-03,61.61842446770762
2022-04-10,55.275351360737716
2022-04-17,45.307665049785015
2022-04-24,58.89996456472051
2022-05-08,60.712271166711915
2022-05-15,46.21381835078071
2022-05-22,57.993811263724815
2022-05-29,26.278445728875308
2022-06-05,39.87074524381081
2022-06-12,23.559985825888205
2022-06-26,15.404606116926905
2022-07-10,69.77380417666892
2022-07-17,31.715365534849507
2022-07-24,20.841525922901106
2022-07-31,66.14919097268611
2022-08-07,21.747679223896807
2022-08-14,69.77380417666892
2022-08-21,55.275351360737716
2022-08-28,55.275351360737716
2022-09-04,82.45995039060873
2022-09-11,21.747679223896807
2022-09-18,39.87074524381081
2022-09-25,55.275351360737716
2022-10-09,50.744584855759214
2022-10-16,52.556891457750616
2022-10-23,37.15228534082371
2022-10-30,66.14919097268611
2022-11-13,90.61533009957003
2022-11-27,34.43382543783661
2022-12-04,28.996905631862408
2022-12-11,30.80921223385381
2022-12-18,27.184599029871006
2022-12-25,55.275351360737716
