,MVT_GT_Nashville TN
2017-01-01,71.0
2017-01-15,44.0
2017-02-12,43.0
2017-03-19,38.0
2017-04-02,19.0
2017-04-09,22.0
2017-04-16,29.0
2017-04-23,26.0
2017-05-07,35.0
2017-05-14,39.0
2017-05-28,24.0
2017-06-11,23.0
2017-07-02,57.0
2017-07-16,60.0
2017-07-23,57.0
2017-08-13,70.0
2017-09-24,24.0
2017-10-01,32.0
2017-11-12,35.0
2017-11-19,79.0
2017-12-03,27.0
2017-12-10,35.0
2017-12-17,44.0
2017-12-24,35.0
2017-12-31,27.0
2018-01-07,30.918096208105368
2018-02-04,55.752573174589656
2018-02-18,30.918096208105368
2018-02-25,50.182890473238764
2018-03-04,28.390223127565008
2018-03-11,62.850128956480916
2018-03-18,20.778730805403576
2018-04-08,48.15501739269841
2018-04-15,82.1149232216143
2018-05-13,29.904159667835188
2018-05-20,45.11320777188787
2018-06-03,50.182890473238764
2018-07-22,33.45990582891591
2018-08-05,39.02958853026679
2018-08-26,50.182890473238764
2018-09-16,33.95990582891591
2018-10-07,30.918096208105368
2018-10-14,35.48777890945626
2018-11-04,31.932032748375548
2018-11-11,91.24035208404592
2018-11-18,35.98777890945626
2018-12-16,63.864065496751095
2018-12-23,19.764794265133396
2019-01-06,30.918096208105368
2019-01-20,43.08533469134751
2019-02-03,57.780446255130016
2019-02-10,27.376286587294828
2019-02-24,18.25085772486322
2019-03-24,96.81003478539682
2019-03-31,30.918096208105368
2019-04-07,32.44596928864573
2019-04-21,26.86235004702465
2019-04-28,28.890223127565008
2019-05-12,19.764794265133396
2019-06-16,28.890223127565008
2019-06-23,20.278730805403576
2019-06-30,21.792667345673756
2019-07-21,44.09927123161769
2019-09-22,30.918096208105368
2019-09-29,19.764794265133396
2019-12-08,17.73692118459304
2019-12-15,20.778730805403576
2020-01-12,28.890223127565008
2020-01-26,25.348413506754472
2020-02-02,18.75085772486322
2020-02-09,50.182890473238764
2020-03-01,30.418096208105368
2020-03-15,27.876286587294828
2020-03-29,39.02958853026679
2020-04-12,17.23692118459304
2020-05-24,32.94596928864573
2020-06-07,15.209048104052684
2020-06-14,32.94596928864573
2020-06-21,17.73692118459304
2020-07-12,18.25085772486322
2020-08-02,49.168953932968584
2020-08-09,17.23692118459304
2020-08-16,16.222984644322864
2020-09-13,64.87800203702128
2020-10-18,18.75085772486322
2020-11-08,42.07139815107733
2020-11-29,20.278730805403576
2020-12-13,43.58533469134751
2020-12-27,88.69854246323538
2021-01-17,99.85184440620735
2021-03-21,89.21247900350556
2021-03-28,16.722984644322864
2021-04-04,58.794382795400196
2021-04-18,35.98777890945626
2021-05-09,26.36235004702465
2021-06-13,58.794382795400196
2021-06-27,48.15501739269841
2021-07-11,23.320540426214116
2021-07-25,17.73692118459304
2021-08-08,17.73692118459304
2021-08-22,21.792667345673756
2021-08-29,32.94596928864573
2021-09-12,22.306603885943936
2021-09-19,19.764794265133396
2021-10-17,62.850128956480916
2021-10-31,26.86235004702465
2021-12-05,47.14108085242823
2022-01-02,102.78730805403578
2022-01-16,32.89193857729145
2022-01-23,45.226415543775744
2022-02-06,42.142796302154665
2022-02-13,32.89193857729145
2022-04-03,15.418096208105366
2022-04-17,15.418096208105366
2022-04-24,22.613207771887872
2022-05-01,15.418096208105366
2022-05-08,37.00343089945288
2022-05-15,55.50514634917932
2022-05-22,31.864065496751092
2022-05-29,30.836192416210732
2022-06-05,40.08705014107395
2022-06-26,25.696827013508944
2022-07-10,18.50171544972644
2022-07-17,28.780446255130016
2022-07-31,19.529588530266796
2022-08-21,23.641080852428228
2022-08-28,82.22984644322862
2022-09-11,49.33790786593717
2022-10-09,28.780446255130016
2022-10-16,19.529588530266796
2022-10-30,21.585334691347512
2022-11-06,19.529588530266796
2022-11-20,21.585334691347512
2022-11-27,25.696827013508944
2022-12-04,18.50171544972644
2022-12-11,41.11492322161431
