,MVT_GT_Denver CO
2017-01-01,48.0
2017-01-15,22.0
2017-01-29,24.0
2017-02-12,50.0
2017-02-26,44.0
2017-03-05,55.0
2017-03-26,44.0
2017-04-02,19.0
2017-04-23,20.0
2017-05-14,29.0
2017-05-28,59.0
2017-06-11,25.0
2017-06-25,95.0
2017-07-02,36.0
2017-07-16,24.0
2017-08-06,64.0
2017-08-20,24.0
2017-08-27,34.0
2017-09-03,26.0
2017-09-17,40.0
2017-10-01,30.0
2017-10-22,44.0
2017-10-29,100.0
2017-11-12,39.0
2017-12-03,27.0
2017-12-10,71.0
2017-12-17,23.0
2017-12-31,20.0
2018-01-07,25.973689685318956
2018-01-14,27.90038180569888
2018-01-21,33.68045816683866
2018-02-04,33.18045816683866
2018-02-18,70.71430057443717
2018-03-04,27.90038180569888
2018-03-25,66.86091633367732
2018-04-01,25.973689685318956
2018-04-08,90.90791389861634
2018-04-15,18.266921203799257
2018-04-29,25.973689685318956
2018-05-13,37.53384240759851
2018-06-17,27.90038180569888
2018-07-01,25.973689685318956
2018-07-08,25.973689685318956
2018-07-22,26.473689685318956
2018-07-29,53.37407149101784
2018-08-19,18.766921203799257
2018-08-26,40.387226648358364
2018-09-02,55.80076361139776
2018-09-09,20.193613324179182
2018-09-16,48.09399512987806
2018-09-23,44.74061088911821
2018-10-14,26.473689685318956
2018-10-21,66.36091633367732
2018-11-04,25.973689685318956
2018-11-11,34.60715028721859
2018-11-25,20.693613324179182
2018-12-16,27.40038180569888
2018-12-23,24.54699756493903
2018-12-30,22.120305444559104
2019-01-06,16.84022908341933
2019-01-20,26.473689685318956
2019-02-10,31.253766046458733
2019-02-17,24.54699756493903
2019-02-24,42.81391876873829
2019-03-03,44.74061088911821
2019-03-10,36.53384240759851
2019-03-24,25.973689685318956
2019-03-31,20.193613324179182
2019-04-07,24.04699756493903
2019-04-14,20.193613324179182
2019-05-05,33.68045816683866
2019-05-12,23.54699756493903
2019-06-02,46.667303009498134
2019-06-09,62.507532092917465
2019-06-16,40.887226648358364
2019-07-14,75.49437693557695
2019-07-28,71.6409926948171
2019-08-04,33.68045816683866
2019-08-25,38.96053452797844
2019-09-01,25.973689685318956
2019-09-08,23.54699756493903
2019-09-29,27.40038180569888
2019-10-06,16.84022908341933
2019-10-13,38.96053452797844
2019-10-20,72.6409926948171
2019-10-27,59.654147852157614
2019-11-03,40.387226648358364
2019-11-17,40.887226648358364
2019-11-24,48.09399512987806
2019-12-01,46.167303009498134
2019-12-08,22.620305444559104
2019-12-15,53.37407149101784
2019-12-22,46.667303009498134
2019-12-29,51.94737937063791
2020-01-05,42.31391876873829
2020-01-12,31.753766046458733
2020-01-19,27.90038180569888
2020-01-26,42.31391876873829
2020-02-02,27.90038180569888
2020-02-23,73.56768481519703
2020-03-01,31.753766046458733
2020-03-15,23.54699756493903
2020-03-22,16.84022908341933
2020-03-29,24.04699756493903
2020-04-05,44.24061088911821
2020-04-19,40.887226648358364
2020-04-26,16.84022908341933
2020-05-03,25.973689685318956
2020-05-10,48.59399512987806
2020-05-17,37.03384240759851
2020-06-14,70.21430057443717
2020-06-28,20.693613324179182
2020-07-05,57.72745573177769
2020-07-12,70.21430057443717
2020-07-19,38.96053452797844
2020-07-26,40.887226648358364
2020-08-02,35.10715028721859
2020-08-09,97.61468238013605
2020-08-30,44.24061088911821
2020-09-06,75.99437693557695
2020-09-13,94.2612981393762
2020-09-27,20.693613324179182
2020-10-04,51.44737937063791
2020-10-18,22.620305444559104
2020-10-25,29.327073926078807
2020-11-01,90.90791389861634
2020-11-08,29.327073926078807
2020-11-15,61.08083997253754
2020-11-22,29.327073926078807
2020-11-29,31.753766046458733
2020-12-13,33.68045816683866
2020-12-20,27.90038180569888
2020-12-27,50.020687250257986
2021-01-03,38.96053452797844
2021-01-10,79.8477611763368
2021-01-24,51.94737937063791
2021-01-31,66.36091633367732
2021-02-07,53.87407149101784
2021-02-14,66.36091633367732
2021-02-28,27.40038180569888
2021-03-07,66.86091633367732
2021-03-14,22.120305444559104
2021-03-21,31.753766046458733
2021-03-28,53.37407149101784
2021-04-04,40.387226648358364
2021-04-11,49.520687250257986
2021-04-18,55.80076361139776
2021-04-25,48.59399512987806
2021-05-09,51.44737937063791
2021-05-16,18.766921203799257
2021-05-30,57.72745573177769
2021-06-06,70.71430057443717
2021-06-13,51.44737937063791
2021-06-20,27.40038180569888
2021-06-27,23.54699756493903
2021-07-04,74.06768481519703
2021-07-11,38.46053452797844
2021-07-18,79.8477611763368
2021-08-01,29.827073926078807
2021-08-08,68.28760845405725
2021-08-15,29.827073926078807
2021-08-22,22.120305444559104
2021-09-12,51.94737937063791
2021-09-19,24.04699756493903
2021-09-26,18.766921203799257
2021-10-03,95.68799025975612
2021-10-10,31.753766046458733
2021-10-31,92.33460601899627
2021-11-21,33.68045816683866
2021-11-28,42.31391876873829
2021-12-12,31.753766046458733
2021-12-19,66.86091633367732
2021-12-26,33.18045816683866
2022-01-02,48.18799025975612
2022-01-09,72.28198538963419
2022-01-16,185.33842407598507
2022-01-23,81.54890659343344
2022-01-30,103.78951748255164
2022-02-06,63.01506418583493
2022-02-13,44.48122177823642
2022-02-20,27.800763611397763
