,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-15,27.0
2017-02-05,64.0
2017-02-19,100.0
2017-03-12,18.0
2017-03-19,71.0
2017-03-26,28.0
2017-04-16,28.0
2017-04-30,44.0
2017-05-21,48.0
2017-06-04,46.0
2017-06-18,30.0
2017-07-09,23.0
2017-07-30,47.0
2017-08-06,21.0
2017-08-20,53.0
2017-08-27,66.0
2017-09-10,23.0
2017-09-17,32.0
2017-10-15,59.0
2017-12-10,49.0
2017-12-24,30.0
2018-03-04,28.426470098962163
2018-03-25,35.292646455386674
2018-04-22,33.830881782122525
2018-06-17,88.24117497015064
2018-07-01,30.88823477222631
2018-07-15,61.77646954445262
2018-07-29,25.98382308906595
2018-08-05,25.98382308906595
2018-08-12,29.407352435594234
2018-08-19,30.88823477222631
2018-08-26,19.117646732641443
2018-09-16,17.155882059377298
2018-10-07,18.63676439600937
2018-10-14,20.098529069273514
2018-11-04,70.10441057414127
2018-11-11,33.830881782122525
2018-12-16,18.13676439600937
2018-12-30,26.96470542569802
2019-02-17,20.098529069273514
2019-03-03,29.907352435594234
2019-03-10,36.77352879201874
2019-03-17,88.74117497015064
2019-04-07,31.869117108858383
2019-04-28,25.48382308906595
2019-06-02,31.869117108858383
2019-06-09,18.13676439600937
2019-06-23,33.330881782122525
2019-07-14,24.0220584158018
2019-07-21,18.13676439600937
2019-08-11,49.02499916823568
2019-09-01,56.372057861292255
2019-09-22,46.08235215833946
2019-09-29,34.311764118754596
2019-11-10,19.117646732641443
2019-11-24,19.617646732641443
2019-12-01,32.349999445490454
2019-12-22,22.06029374253766
2019-12-29,36.27352879201874
2020-02-02,18.13676439600937
2020-02-16,14.713235049481082
2020-04-12,12.251470376216938
2020-05-03,24.0220584158018
2020-05-31,34.811764118754596
2020-07-05,39.71617580191496
2020-07-12,41.6779404751791
2020-07-19,35.792646455386674
2020-07-26,33.830881782122525
2020-08-09,14.713235049481082
2020-08-16,17.155882059377298
2020-09-06,16.174999722745227
2020-09-13,27.945587762330092
2020-09-20,19.117646732641443
2020-09-27,25.002940752433876
2020-10-04,17.155882059377298
2020-11-01,18.63676439600937
2020-11-22,30.88823477222631
2020-11-29,33.830881782122525
2020-12-13,31.869117108858383
2021-01-03,18.63676439600937
2021-01-10,29.907352435594234
2021-01-17,41.6779404751791
2021-01-24,28.926470098962163
2021-02-07,27.945587762330092
2021-02-14,24.0220584158018
2021-02-28,37.754411128650815
2021-03-21,17.155882059377298
2021-03-28,20.598529069273514
2021-04-04,30.38823477222631
2021-04-25,20.098529069273514
2021-05-09,21.07941140590559
2021-05-16,26.96470542569802
2021-05-30,28.926470098962163
2021-06-06,20.098529069273514
2021-06-27,37.254411128650815
2021-08-29,35.792646455386674
2021-09-19,34.311764118754596
2021-10-03,29.907352435594234
2021-10-17,24.0220584158018
2021-10-24,61.27646954445262
2021-11-07,63.738234217716766
2021-12-12,29.907352435594234
2021-12-19,32.849999445490454
2021-12-26,40.69705813854703
2022-01-30,20.19705813854703
2022-02-06,29.81470487118847
2022-02-20,31.738234217716762
2022-02-27,47.12646898994307
2022-03-13,18.27352879201874
2022-03-20,27.891175524660184
2022-04-10,69.24705647501838
2022-04-24,24.044116831603606
2022-05-15,35.58529291077334
2022-05-29,37.508822257301624
2022-06-12,51.935292356263794
2022-06-19,34.62352823750919
2022-07-03,61.552939088905234
2022-07-10,18.27352879201874
2022-07-24,38.47058693056577
2022-07-31,19.235293465282886
2022-08-07,25.967646178131897
2022-08-14,19.235293465282886
2022-08-21,96.17646732641442
2022-10-09,22.12058748507532
2022-10-30,17.311764118754596
2022-11-06,17.311764118754596
2022-11-13,18.27352879201874
2022-11-20,49.04999833647136
2022-12-04,19.235293465282886
2022-12-11,44.24117497015064
2022-12-18,26.92941085139604
2022-12-25,78.86470320765983
