,MVT_GT_Detroit MI
2017-01-01,16.0
2017-01-15,27.0
2017-01-22,50.0
2017-01-29,57.0
2017-02-05,27.0
2017-02-12,41.0
2017-02-19,50.0
2017-02-26,21.0
2017-03-05,49.0
2017-03-19,15.0
2017-03-26,15.0
2017-04-02,48.0
2017-04-09,38.0
2017-04-16,40.0
2017-04-30,36.0
2017-05-14,62.0
2017-05-28,100.0
2017-06-04,33.0
2017-06-18,19.0
2017-06-25,55.0
2017-07-02,22.0
2017-07-09,35.0
2017-07-16,18.0
2017-07-23,42.0
2017-07-30,23.0
2017-08-06,18.0
2017-08-13,33.0
2017-08-20,16.0
2017-08-27,40.0
2017-09-17,33.0
2017-09-24,33.0
2017-10-08,33.0
2017-10-22,15.0
2017-11-05,21.0
2017-11-12,23.0
2017-11-26,24.0
2017-12-17,19.0
2018-01-07,40.0715752772318
2018-01-14,25.311643793977744
2018-01-21,35.00924651843625
2018-02-04,23.957534207712563
2018-02-25,15.686986276386648
2018-03-11,17.96815065578442
2018-04-01,33.65513693217107
2018-04-15,25.811643793977744
2018-04-22,21.176369828314787
2018-04-29,83.85136972699397
2018-06-10,24.884589000845153
2018-06-24,36.36335610470144
2018-07-08,19.8222602420496
2018-07-15,23.030479414579972
2018-07-22,56.18561634675103
2018-08-05,23.030479414579972
2018-08-19,55.75856155361845
2018-08-26,28.092808173375516
2018-09-02,17.96815065578442
2018-09-09,29.01986296650811
2018-09-16,24.884589000845153
2018-09-30,85.20547931325915
2018-10-07,48.342123208557716
2018-12-16,18.89520544891701
2018-12-30,77.36198617506582
2019-01-13,28.092808173375516
2019-01-20,19.8222602420496
2019-01-27,38.71746569096662
2019-02-03,29.01986296650811
2019-02-24,45.133904036027346
2019-03-03,21.176369828314787
2019-03-10,22.10342462144738
2019-03-17,40.99863007036439
2019-03-31,34.08219172530366
2019-04-28,38.71746569096662
2019-05-05,46.060958829159944
2019-05-26,21.176369828314787
2019-06-02,37.79041089783402
2019-06-09,30.373972552773296
2019-06-16,19.3222602420496
2019-06-30,47.915068415425125
2019-07-07,28.092808173375516
2019-07-14,19.8222602420496
2019-07-21,37.79041089783402
2019-08-04,64.95616427807695
2019-08-11,54.83150676048585
2019-08-18,42.85273965662957
2019-09-01,45.133904036027346
2019-09-29,32.22808213903848
2019-10-06,20.749315035182196
2019-10-13,16.11404106951924
2019-10-20,49.76917800169031
2019-10-27,32.72808213903848
2019-11-10,32.22808213903848
2019-11-17,20.249315035182196
2019-11-24,16.11404106951924
2019-12-01,26.738698587110335
2019-12-08,26.738698587110335
2019-12-15,18.89520544891701
2019-12-22,16.61404106951924
2019-12-29,17.04109586265183
2020-01-05,28.092808173375516
2020-01-12,46.060958829159944
2020-02-02,26.238698587110335
2020-02-23,18.39520544891701
2020-03-08,21.176369828314787
2020-03-15,22.60342462144738
2020-03-29,26.738698587110335
2020-04-05,12.905821896988872
2020-05-03,23.030479414579972
2020-05-10,25.811643793977744
2020-05-24,40.0715752772318
2020-06-07,20.249315035182196
2020-06-21,24.884589000845153
2020-06-28,38.21746569096662
2020-07-05,35.00924651843625
2020-08-02,24.884589000845153
2020-08-16,30.873972552773296
2020-08-23,15.686986276386648
2020-08-30,28.092808173375516
2020-09-13,34.08219172530366
2020-09-20,31.301027345905887
2020-10-11,26.738698587110335
2020-10-18,17.04109586265183
2020-10-25,29.01986296650811
2020-11-08,52.05034238108808
2020-11-15,16.11404106951924
2020-11-22,19.3222602420496
2020-11-29,35.93630131156884
2020-12-20,23.030479414579972
2021-01-03,16.61404106951924
2021-01-10,19.8222602420496
2021-01-24,85.20547931325915
2021-01-31,16.11404106951924
2021-02-14,20.249315035182196
2021-02-28,29.9469177596407
2021-03-07,17.96815065578442
2021-03-28,35.00924651843625
2021-04-11,49.76917800169031
2021-04-18,25.811643793977744
2021-05-02,60.320890312413994
2021-05-09,25.811643793977744
2021-06-06,17.96815065578442
2021-06-20,39.1445204840992
2021-06-27,21.176369828314787
2021-07-04,24.384589000845153
2021-07-11,40.0715752772318
2021-07-25,23.030479414579972
2021-08-01,32.72808213903848
2021-08-08,31.301027345905887
2021-08-15,29.9469177596407
2021-09-19,66.81027386434214
2021-10-03,50.1962327948229
2021-10-17,31.801027345905887
2021-10-31,35.00924651843625
2021-11-28,36.36335610470144
2021-12-05,38.21746569096662
2021-12-26,22.10342462144738
2022-01-02,35.87260262313769
2022-01-16,26.477397174220673
2022-02-13,21.352739656629574
2022-02-20,40.997260140728784
2022-03-06,26.477397174220673
2022-03-13,33.310273864342136
2022-03-20,24.769178001690307
2022-03-27,36.72671220940287
2022-04-03,19.644520484099207
2022-04-10,41.851369726993966
2022-04-24,15.373972552773294
2022-05-01,24.769178001690307
2022-05-08,40.997260140728784
2022-05-15,15.373972552773294
2022-05-22,21.352739656629574
2022-05-29,15.373972552773294
2022-06-05,29.03972593301622
2022-06-12,51.246575175910976
2022-06-19,64.91232855615391
2022-06-26,25.623287587955488
2022-07-03,31.60205469181177
2022-07-17,31.60205469181177
2022-07-24,56.37123269350207
2022-08-07,58.07945186603244
2022-08-14,41.851369726993966
2022-08-21,68.32876690121464
2022-08-28,52.95479434844135
2022-09-04,38.43493138193323
2022-09-11,54.66301352097171
2022-09-18,53.80890393470653
2022-10-02,70.89109566001018
2022-10-09,56.37123269350207
2022-10-16,19.644520484099207
2022-11-06,51.246575175910976
2022-11-13,23.06095882915994
2022-11-27,38.43493138193323
2022-12-04,48.68424641711543
2022-12-18,78.57808193639683
2022-12-25,51.246575175910976
