,MVT_GT_Phoenix AZ
2017-01-01,74.0
2017-01-08,27.0
2017-01-15,29.0
2017-02-05,46.0
2017-02-19,17.0
2017-02-26,23.0
2017-03-19,30.0
2017-03-26,26.0
2017-04-02,22.0
2017-04-16,82.0
2017-04-23,19.0
2017-05-21,37.0
2017-06-18,32.0
2017-07-02,39.0
2017-07-09,32.0
2017-07-16,54.0
2017-07-23,35.0
2017-07-30,58.0
2017-08-06,47.0
2017-08-13,84.0
2017-09-03,37.0
2017-09-10,34.0
2017-09-17,19.0
2017-09-24,24.0
2017-10-08,53.0
2017-11-05,52.0
2017-11-12,43.0
2017-11-19,29.0
2017-12-03,27.0
2017-12-10,44.0
2017-12-24,58.0
2017-12-31,18.0
2018-01-14,35.10183580716697
2018-02-04,18.0
2018-02-18,20.257501002905528
2018-02-25,30.76350180522995
2018-03-04,16.0
2018-03-11,47.76350180522995
2018-03-25,34.09583500484255
2018-04-01,37.02400320929769
2018-04-08,47.185669207360675
2018-04-15,36.27250300871658
2018-04-22,44.10783660949139
2018-05-13,39.850335606585865
2018-05-20,28.344334804261443
2018-05-27,23.0
2018-06-03,44.35333600774808
2018-07-01,36.34433480426144
2018-07-15,55.09883540600476
2018-07-22,56.70367161433394
2018-07-29,27.0
2018-08-05,32.012001604648844
2018-08-12,74.45817221607726
2018-08-26,65.17966840503625
2018-09-02,16.0
2018-09-09,58.28450461336543
2018-09-23,36.0
2018-09-30,38.0
2018-10-14,27.928168204455144
2018-10-28,50.60783660949139
2018-11-04,26.59583500484255
2018-11-18,32.515002005811056
2018-11-25,59.69767081200952
2018-12-02,27.512001604648844
2018-12-16,78.8833400193702
2018-12-23,25.0
2018-12-30,35.59283460368034
2019-01-13,36.17966840503625
2019-01-27,30.0
2019-02-10,25.0
2019-02-17,32.26650220639216
2019-02-24,45.26350180522995
2019-03-03,72.0
2019-03-10,32.76650220639216
2019-03-17,31.344334804261443
2019-03-31,20.0
2019-04-07,21.844334804261443
2019-05-05,35.0
2019-05-12,36.43716940794178
2019-05-26,80.86533761239693
2019-06-16,35.26950260755437
2019-07-14,37.0
2019-08-18,28.0
2019-08-25,43.3593368100725
