,MVT_GT_Houston TX
2017-01-01,16.0
2017-01-08,39.0
2017-01-15,35.0
2017-01-29,23.0
2017-02-05,12.0
2017-02-26,47.0
2017-03-12,20.0
2017-03-26,34.0
2017-04-02,14.0
2017-04-23,22.0
2017-04-30,49.0
2017-05-07,12.0
2017-05-21,63.0
2017-05-28,39.0
2017-06-04,28.0
2017-06-11,55.0
2017-06-18,35.0
2017-06-25,27.0
2017-07-02,50.0
2017-07-09,23.0
2017-07-16,43.0
2017-08-06,25.0
2017-08-13,30.0
2017-08-20,22.0
2017-09-03,43.0
2017-09-10,14.0
2017-09-17,41.0
2017-09-24,27.0
2017-10-01,19.0
2017-10-08,38.0
2017-10-15,18.0
2017-10-22,20.0
2017-10-29,16.0
2017-11-05,22.0
2017-11-12,66.0
2017-11-19,34.0
2017-11-26,35.0
2017-12-03,21.0
2017-12-10,28.0
2017-12-17,66.0
2017-12-24,33.0
2017-12-31,53.0
2018-01-07,18.794350044917863
2018-01-21,21.353154207841378
2018-01-28,19.411958370764886
2018-02-04,35.0
2018-02-11,53.05929800837397
2018-02-18,12.0
2018-03-04,30.059133393223817
2018-03-18,38.41212298591504
2018-04-01,35.79451466006802
2018-04-08,45.824081356679926
2018-04-15,46.0
2018-04-22,47.735875112294664
2018-04-29,31.9707625336884
2018-05-06,18.0
2018-05-13,41.088700089835726
2018-05-20,28.735710497144506
2018-06-03,41.17707094937115
2018-06-10,36.588700089835726
2018-06-17,56.64783348305955
2018-07-01,19.0
2018-07-08,22.67674171907084
2018-07-15,27.41212298591504
2018-07-22,40.883050134753596
2018-07-29,37.7061438005326
2018-08-05,48.79467927521817
2018-08-19,40.0
2018-08-26,52.41245221621535
2018-09-02,42.206308415682756
2018-09-09,51.47125637913886
2018-09-16,30.67674171907084
2018-09-30,34.882720904453286
2018-10-07,25.529731311762063
2018-10-14,59.118266786447634
2018-10-21,27.206143800532598
2018-10-28,23.706143800532598
2018-11-04,29.382720904453286
2018-11-11,47.2061438005326
2018-11-18,36.67674171907084
2018-12-02,57.08886470498588
2018-12-09,34.82375212637962
2018-12-16,30.117937556147332
2018-12-23,32.765112578606264
2018-12-30,37.882885519603434
2019-01-06,43.85348343814168
2019-01-13,56.0
2019-01-20,35.67674171907084
2019-01-27,60.0
2019-02-03,31.618102171297483
2019-02-10,34.44136045222665
2019-02-24,60.05946262352413
2019-03-03,58.912616831365504
2019-03-10,23.0
2019-04-07,28.970927148838552
2019-04-14,66.00032923030031
2019-04-21,27.059133393223817
2019-04-28,13.0
2019-05-05,17.0
2019-05-12,40.4415250673768
2019-05-19,56.17707094937115
2019-05-26,39.26494796345611
2019-06-02,55.853648053291835
2019-06-09,30.76494796345611
2019-06-23,33.02973131176206
2019-06-30,25.411958370764886
2019-07-07,56.824081356679926
2019-07-14,19.0
2019-07-21,45.64750425275924
2019-07-28,58.47109176398871
2019-08-04,50.177235564521304
2019-08-11,33.29451466006802
2019-08-18,52.265112578606264
2019-08-25,36.17674171907084
2019-09-01,48.677235564521304
2019-09-08,61.912616831365504
2019-09-15,19.0
2019-09-29,43.11810217129748
2019-10-06,16.32375212637962
2019-10-13,24.294350044917863
2019-10-20,27.176906334220995
2019-10-27,31.235545881994355
2019-11-03,47.61810217129748
2019-11-10,31.147339637609086
2019-11-17,30.294514660068018
2019-11-24,25.0
2019-12-08,44.08886470498588
2019-12-15,34.23571049714451
2019-12-22,38.735875112294664
2019-12-29,30.000164615150155
2020-01-05,19.67674171907084
2020-01-12,42.7064730308329
2020-01-19,31.941525067376798
2020-01-26,61.29467927521817
2020-02-09,57.059791853824436
2020-02-16,78.26560642405673
2020-02-23,33.73571049714451
2020-03-01,33.882720904453286
2020-03-08,42.470927148838555
2020-03-15,37.000493845450464
2020-03-22,23.02956669661191
2020-03-29,41.912287601065195
2020-04-05,32.0
2020-04-12,18.441360452226643
2020-04-26,17.76494796345611
2020-05-03,34.64750425275924
2020-05-10,58.618266786447634
2020-05-24,18.735545881994355
2020-05-31,65.00065846060062
2020-06-07,15.970762533688399
2020-06-14,62.000823075750766
2020-06-21,36.82375212637962
2020-06-28,49.73603972744481
2020-07-05,31.50049384545046
2020-07-19,57.00065846060062
2020-08-02,23.970927148838552
2020-08-09,25.441525067376798
2020-08-16,55.412287601065195
2020-08-23,19.0
2020-08-30,53.00065846060062
2020-09-13,40.382885519603434
2020-09-20,22.52956669661191
2020-09-27,41.0
2020-10-04,39.64750425275924
2020-10-11,52.824410586980235
2020-10-18,38.588700089835726
2020-10-25,67.41261683136551
2020-11-01,36.82391674152977
2020-11-08,26.882556289303132
2020-11-15,45.50032923030031
2020-11-22,40.29467927521817
2020-11-29,73.35364805329183
2020-12-06,51.941854297677104
2020-12-20,19.0
2021-01-03,24.735545881994355
2021-01-10,33.91212298591504
2021-01-17,37.35315420784138
2021-01-24,25.088535474685575
2021-01-31,21.76494796345611
2021-02-07,15.0
2021-02-14,37.05913339322382
2021-02-21,33.206308415682756
2021-03-07,30.323916741529775
2021-03-14,15.0
2021-03-21,28.67674171907084
2021-03-28,48.177235564521304
2021-04-04,22.970927148838552
2021-04-18,49.353648053291835
2021-04-25,34.23571049714451
2021-05-02,26.059133393223817
2021-05-09,37.08853547468557
2021-05-16,31.0
2021-05-23,59.32424597183008
2021-05-30,16.058968778073666
2021-06-13,35.0
2021-06-20,49.47109176398871
2021-06-27,33.147339637609086
2021-07-04,41.52989592691222
2021-07-11,56.26544180890657
2021-07-18,24.441525067376798
2021-07-25,20.32375212637962
2021-08-01,42.706308415682756
2021-08-15,15.029566696611909
2021-08-22,42.76494796345611
2021-09-12,15.0
2021-09-19,45.08886470498588
2021-10-03,26.0
2021-10-10,47.088700089835726
2021-10-17,51.618266786447634
2021-10-24,31.50032923030031
2021-10-31,48.91245221621535
2021-11-07,15.0
2021-11-14,38.88255628930313
2021-11-21,40.735875112294664
2021-12-12,24.32375212637962
2021-12-26,62.97125637913886
2018-02-25,22.58870008983573
2018-03-25,60.236533572895276
2018-09-23,35.76544180890657
2019-03-17,44.23620434259497
2019-03-24,54.589358550436344
2019-03-31,18.823916741529775
2019-06-16,16.941525067376798
2019-12-01,66.8249044324307
2020-02-02,34.82424597183008
2020-04-19,37.64783348305955
2020-05-17,14.11793755614733
2020-07-26,18.823916741529775
2020-09-06,26.353483438141684
2020-12-27,23.529895926912218
2021-04-11,33.883050134753596
2021-06-06,16.941525067376798
2021-08-08,82.82523366273101
2021-08-29,43.29500850551848
2021-09-26,16.00032923030031
2021-11-28,42.35381266844199
2021-12-19,19.765112578606264
2022-01-02,30.118266786447638
2022-01-09,35.76544180890657
2022-01-23,44.23620434259497
2022-01-30,21.64750425275924
2022-02-06,32.941854297677104
2022-02-13,56.47175022458932
2022-02-20,34.82424597183008
2022-02-27,54.589358550436344
2022-03-06,44.23620434259497
2022-03-13,52.70696687628337
2022-03-20,56.47175022458932
2022-03-27,35.76544180890657
2022-04-03,44.23620434259497
2022-04-10,16.00032923030031
2022-04-17,92.23719203349589
2022-04-24,23.529895926912218
2022-05-15,47.059791853824436
2022-05-22,31.059462623524126
2022-05-29,32.941854297677104
2022-06-05,50.82457520213039
2022-06-12,48.94218352797741
2022-06-19,15.059133393223819
2022-06-26,36.70663764598306
2022-07-03,67.76610026950719
2022-07-10,71.53088361781315
2022-07-24,25.412287601065195
2022-07-31,74.35447112904261
2022-08-07,51.765771039206875
2022-08-14,79.06045031442505
2022-08-21,50.82457520213039
2022-08-28,66.8249044324307
2022-09-04,71.53088361781315
2022-09-11,34.82424597183008
2022-09-18,45.17740017967146
2022-09-25,23.529895926912218
2022-10-02,26.353483438141684
2022-10-09,64.94251275827772
2022-10-16,44.23620434259497
2022-10-23,62.11892524704825
2022-10-30,72.47207945488962
2022-11-06,13.176741719070842
2022-11-13,30.118266786447638
2022-11-20,33.883050134753596
2022-11-27,42.35381266844199
2022-12-04,39.53022515721253
2022-12-11,20.706308415682752
2022-12-18,60.236533572895276
2022-12-25,34.82424597183008
