,MVT_GT_Louisville KY
2017-01-15,28.0
2017-01-22,23.0
2017-02-05,19.0
2017-03-12,19.0
2017-04-30,38.0
2017-05-14,34.0
2017-06-11,100.0
2017-08-06,15.0
2017-08-20,17.0
2017-08-27,23.0
2017-09-17,20.0
2017-09-24,34.0
2017-10-08,25.0
2017-10-22,17.0
2017-11-12,22.0
2017-12-31,37.0
2018-01-07,15.326635360840669
2018-01-21,12.877258442166472
2018-03-25,24.964641500598105
2018-04-01,24.964641500598105
2018-04-08,22.015264581923905
2018-05-27,29.78364457047682
2018-07-08,26.04439226806778
2018-07-29,16.116510744575507
2018-08-19,17.19626151204519
2018-09-02,41.87102762890845
2018-09-30,16.116510744575507
2018-11-04,13.667133825901312
2018-12-09,13.957009209636151
2018-12-16,13.957009209636151
2018-12-23,21.725389198189067
2018-12-30,15.826635360840669
2019-01-13,44.03052916384781
2019-01-27,17.986136895780028
2019-02-10,31.94314610541618
2019-02-17,19.065887663249708
2019-03-31,18.276012279514866
2019-05-12,25.754516884332944
2019-06-09,17.19626151204519
2019-06-16,28.99376918674198
2019-06-23,16.116510744575507
2019-07-07,26.334267651802623
2019-08-04,23.095015349393584
2019-10-20,14.24688459337099
2019-10-27,16.116510744575507
2019-11-17,16.116510744575507
2019-12-01,17.986136895780028
2019-12-15,25.754516884332944
2020-01-26,11.797507674696792
2020-02-02,20.145638430719387
2020-03-01,8.848130756022595
2020-03-15,14.74688459337099
2020-04-12,36.762149175294894
2020-04-19,26.04439226806778
2020-06-14,23.884890733128422
2020-06-28,15.036759977105831
2020-11-08,25.754516884332944
2020-11-22,57.98753837348396
2020-12-13,19.85576304698455
2021-01-17,28.20389380300714
2021-01-24,31.153270721681338
2021-01-31,16.90638612831035
2021-02-21,47.269781466256845
2021-03-28,14.24688459337099
2021-04-11,20.145638430719387
2021-04-25,23.095015349393584
2021-05-30,20.145638430719387
2021-07-18,40.001401477703936
2021-07-25,14.24688459337099
2021-09-12,20.935513814454225
2021-09-19,38.131775326499415
2021-10-03,19.85576304698455
2021-10-10,30.8633953379465
2021-11-14,14.74688459337099
2022-01-09,17.972273791560056
2022-01-23,15.07351995421166
2022-02-06,19.131775326499415
2022-03-20,12.174766116863264
2022-03-27,16.233021489151017
2022-04-03,10.435513814454227
2022-04-24,18.552024559029736
2022-07-10,30.726790675893
2022-07-31,13.914018419272303
2022-08-21,17.392523024090377
2022-10-09,48.699064467453056
2022-10-30,35.94454758312011
2022-11-06,12.174766116863264
