,MVT_GT_Chicago IL
2017-01-01,9.0
2017-01-08,26.0
2017-01-15,44.0
2017-01-22,30.0
2017-01-29,39.0
2017-02-05,23.0
2017-02-19,20.0
2017-02-26,22.0
2017-03-05,35.0
2017-03-12,26.0
2017-03-19,13.0
2017-03-26,21.0
2017-04-02,18.0
2017-04-09,13.0
2017-04-16,56.0
2017-04-23,38.0
2017-04-30,26.0
2017-05-07,20.0
2017-05-14,44.0
2017-05-21,21.0
2017-05-28,53.0
2017-06-04,26.0
2017-06-25,21.0
2017-07-02,100.0
2017-07-09,29.0
2017-07-16,46.0
2017-07-23,37.0
2017-07-30,29.0
2017-08-06,30.0
2017-09-10,24.0
2017-09-17,22.0
2017-09-24,20.0
2017-10-01,24.0
2017-10-08,10.0
2017-10-15,25.0
2017-10-22,38.0
2017-10-29,32.0
2017-11-05,13.0
2017-11-12,46.0
2017-11-19,14.0
2017-11-26,59.0
2017-12-03,27.0
2017-12-10,23.0
2017-12-17,31.0
2017-12-24,27.0
2017-12-31,41.0
2018-01-07,21.246901361236958
2018-01-21,41.16711800237877
2018-01-28,14.02682012080878
2018-02-04,59.760649923425426
2018-02-11,48.88719924280694
2018-02-18,37.10040620214089
2018-02-25,35.273721482045744
2018-03-04,13.113477760761207
2018-03-11,15.85350484090393
2018-03-18,44.82048744256907
2018-03-25,11.786793040666055
2018-04-01,45.73382980261664
2018-04-08,11.786793040666055
2018-04-15,30.29366732176029
2018-04-22,14.440162480856356
2018-04-29,17.180189560999082
2018-05-13,23.986928441379685
2018-05-27,31.20700968180786
2018-06-03,38.92709092223604
2018-06-10,18.593531921046658
2018-06-17,16.266847200951506
2018-06-24,19.006874281094234
2018-07-01,23.986928441379685
2018-07-08,19.920216641141806
2018-07-15,18.093531921046658
2018-07-22,32.12035204185544
2018-07-29,9.960108320570903
2018-08-05,67.89407352390117
2018-08-12,23.986928441379685
2018-08-19,25.813613161474834
2018-08-26,22.160243721284534
2018-09-02,29.880324961712713
2018-09-09,32.62035204185544
2018-09-16,12.20013540071363
2018-09-23,24.90027080142726
2018-09-30,23.07358608133211
2018-10-07,22.160243721284534
2018-10-21,25.813613161474834
2018-10-28,33.03369440190301
2018-11-04,9.046765960523329
2018-11-18,19.920216641141806
2018-11-25,26.726955521522413
2018-12-02,32.12035204185544
2018-12-09,38.92709092223604
2018-12-16,51.12722632294967
2018-12-23,22.160243721284534
2018-12-30,32.62035204185544
2019-01-06,32.62035204185544
2019-01-13,14.940162480856356
2019-01-20,15.85350484090393
2019-01-27,19.920216641141806
2019-02-03,39.84043328228361
2019-02-10,31.20700968180786
2019-02-17,28.966982601665137
2019-02-24,14.02682012080878
2019-03-03,18.093531921046658
2019-03-10,26.726955521522413
2019-03-17,9.046765960523329
2019-03-24,56.10728048323512
2019-03-31,14.02682012080878
2019-04-07,18.093531921046658
2019-04-14,31.20700968180786
2019-04-21,52.04056868299725
2019-04-28,27.140297881569985
2019-05-12,16.766847200951506
2019-05-19,14.940162480856356
2019-05-26,34.860379121998164
2019-06-02,20.333559001189386
2019-06-09,11.786793040666055
2019-06-16,17.180189560999082
2019-06-30,30.79366732176029
2019-07-07,27.140297881569985
2019-07-14,28.966982601665137
2019-07-21,28.966982601665137
2019-07-28,41.16711800237877
2019-08-04,32.62035204185544
2019-08-11,43.907145082521495
2019-08-18,47.0605145227118
2019-09-01,19.920216641141806
2019-09-08,11.286793040666055
2019-09-15,31.70700968180786
2019-09-22,24.40027080142726
2019-09-29,15.35350484090393
2019-10-06,38.92709092223604
2019-10-13,30.79366732176029
2019-10-20,41.16711800237877
2019-11-10,14.940162480856356
2019-11-17,14.940162480856356
2019-11-24,31.20700968180786
2019-12-08,43.907145082521495
2019-12-15,82.83423600475754
2019-12-22,57.933965203330274
2019-12-29,49.30054160285452
2020-01-05,54.78059576313997
2020-01-12,23.986928441379685
2020-01-19,39.84043328228361
2020-01-26,33.03369440190301
2020-02-02,28.05364024161756
2020-02-09,38.01374856218847
2020-02-16,16.766847200951506
2020-02-23,16.266847200951506
2020-03-01,39.84043328228361
2020-03-08,14.940162480856356
2020-03-22,19.920216641141806
2020-03-29,9.046765960523329
2020-04-05,23.986928441379685
2020-04-26,12.70013540071363
2020-05-03,16.266847200951506
2020-05-10,14.02682012080878
2020-05-17,17.180189560999082
2020-05-24,19.006874281094234
2020-05-31,37.10040620214089
2020-06-07,37.10040620214089
2020-06-21,24.90027080142726
2020-06-28,9.046765960523329
2020-07-05,14.940162480856356
2020-07-12,24.90027080142726
2020-07-19,38.01374856218847
2020-07-26,29.880324961712713
2020-08-02,29.880324961712713
2020-08-09,10.873450680618479
2020-08-16,55.69393812318755
2020-08-23,24.90027080142726
2020-08-30,33.03369440190301
2020-09-06,38.92709092223604
2020-09-13,29.880324961712713
2020-09-20,23.986928441379685
2020-09-27,28.05364024161756
2020-10-11,40.25377564233119
2020-10-25,51.12722632294967
2020-11-01,34.360379121998164
2020-11-08,18.093531921046658
2020-11-15,20.833559001189386
2020-11-22,19.920216641141806
2020-11-29,45.73382980261664
2020-12-06,43.907145082521495
2020-12-13,28.966982601665137
2020-12-20,58.84730756337785
2020-12-27,46.64717216266422
2021-01-03,47.0605145227118
2021-01-10,48.88719924280694
2021-01-17,48.88719924280694
2021-01-24,52.04056868299725
2021-01-31,54.78059576313997
2021-02-07,11.286793040666055
2021-02-14,50.713883962902095
2021-02-21,42.993802722473916
2021-02-28,32.12035204185544
2021-03-07,27.640297881569985
2021-03-14,9.046765960523329
2021-03-21,19.920216641141806
2021-03-28,39.34043328228361
2021-04-04,54.28059576313997
2021-04-11,70.13410060404391
2021-04-18,54.78059576313997
2021-04-25,49.80054160285452
2021-05-02,22.160243721284534
2021-05-09,14.02682012080878
2021-05-16,16.766847200951506
2021-05-23,37.10040620214089
2021-05-30,31.20700968180786
2021-06-13,53.8672534030924
2021-06-20,10.873450680618479
2021-06-27,28.966982601665137
2021-07-04,42.993802722473916
2021-07-11,35.273721482045744
2021-07-18,44.82048744256907
2021-07-25,32.12035204185544
2021-08-01,46.64717216266422
2021-08-15,21.246901361236958
2021-08-29,28.05364024161756
2021-09-12,24.90027080142726
2021-10-03,36.687063842093316
2021-10-10,31.20700968180786
2021-10-17,35.273721482045744
2021-10-24,39.34043328228361
2021-10-31,33.947036761950585
2021-11-07,16.766847200951506
2021-11-14,38.01374856218847
2021-11-21,36.187063842093316
2021-11-28,35.273721482045744
2021-12-05,20.833559001189386
2021-12-12,50.713883962902095
2021-12-19,36.187063842093316
2021-12-26,30.29366732176029
2022-01-09,54.56119152627995
2022-01-16,58.6946151267557
2022-01-23,38.027497124376936
2022-01-30,25.62722632294967
2022-02-06,22.320487442569068
2022-02-13,24.800541602854523
2022-02-20,57.0412456865654
2022-02-27,19.840433282283616
2022-03-06,45.46765960523329
2022-03-13,23.14717216266422
2022-03-20,72.74825536837326
2022-03-27,32.24070408371088
2022-04-03,36.37412768418663
2022-04-10,47.12102904542359
2022-04-17,71.09488592818296
2022-04-24,42.98760544494784
2022-05-01,25.62722632294967
2022-05-08,33.89407352390118
2022-05-22,55.3878762463751
2022-05-29,19.840433282283616
2022-06-05,59.52129984685085
2022-06-12,35.54744296409148
2022-06-19,33.067388803806026
2022-06-26,51.25445264589934
2022-07-10,57.0412456865654
2022-07-17,37.200812404281784
2022-07-24,48.774398485613894
2022-07-31,27.280595763139974
2022-08-07,49.601083205709045
2022-08-14,52.08113736599449
2022-08-21,62.82803872723145
2022-08-28,51.25445264589934
2022-09-04,33.89407352390118
2022-09-11,37.200812404281784
2022-09-18,47.94771376551874
2022-09-25,52.08113736599449
2022-10-02,47.94771376551874
2022-10-09,42.16092072485269
2022-10-16,41.334236004757535
2022-10-23,52.08113736599449
2022-10-30,34.72075824399633
2022-11-06,29.760649923425426
2022-11-13,34.72075824399633
2022-11-20,14.053640241617561
2022-11-27,46.29434432532844
2022-12-04,27.280595763139974
2022-12-11,35.54744296409148
2022-12-18,66.13477760761205
2022-12-25,42.98760544494784
