,MVT_GT_Austin TX
2017-02-26,100.0
2017-03-05,42.0
2017-03-26,31.0
2017-05-14,20.0
2017-05-21,34.0
2017-06-04,43.0
2017-06-11,38.0
2017-07-30,43.0
2017-08-06,30.0
2017-09-24,60.0
2017-10-08,44.0
2017-10-29,31.0
2017-11-26,54.0
2017-12-10,27.0
2018-01-07,21.982520864394395
2018-02-04,27.118325871849052
2018-02-18,53.79735090912233
2018-04-01,17.786016691515517
2018-05-06,62.190359254880086
2018-05-13,75.27987177351673
2018-05-20,22.92182169897017
2018-06-03,21.04322002981862
2018-07-15,40.20783839048569
2018-07-22,54.736651743698104
2018-07-29,35.072033383031034
2018-09-02,25.7397242026975
2018-09-16,57.05455424742543
2018-09-23,19.66461836066707
2018-10-14,24.800423368121724
2018-10-28,34.63273254845526
2018-11-11,29.936228375576377
2018-12-09,21.04322002981862
2018-12-16,29.936228375576377
2019-01-06,46.282944232516115
2019-02-24,35.072033383031034
2019-04-21,21.982520864394395
2019-05-05,30.875529210152155
2019-05-12,57.05455424742543
2019-07-21,21.982520864394395
2019-07-28,87.93008345757758
2019-08-11,19.66461836066707
2019-09-08,26.179025037273277
2019-11-10,21.982520864394395
2019-12-01,20.103919195242845
2019-12-22,34.13273254845526
2019-12-29,56.115253412849654
2020-01-19,44.404342563364565
2020-01-26,28.996927541000602
2020-02-02,36.450635052182584
2020-02-09,20.103919195242845
2020-02-16,20.103919195242845
2020-03-22,23.86112253354595
2020-04-12,27.118325871849052
2020-04-19,20.103919195242845
2020-04-26,29.936228375576377
2020-05-10,17.786016691515517
2020-05-24,19.66461836066707
2020-05-31,21.982520864394395
2020-06-21,37.889935886758366
2020-07-05,15.907415022363965
2020-07-12,40.20783839048569
2020-07-19,26.179025037273277
2020-08-23,82.29427845012293
2020-09-20,31.81483004472793
2020-09-27,17.786016691515517
2020-10-25,62.690359254880086
2020-11-15,42.08644005963724
2020-11-22,21.982520864394395
2020-11-29,20.103919195242845
2020-12-20,32.2541308793037
2021-01-10,32.2541308793037
2021-01-31,45.34364339794034
2021-02-07,54.236651743698104
2021-03-14,57.993855082001204
2021-03-21,41.147139225061466
2021-03-28,34.13273254845526
2021-04-04,36.01133421760681
2021-04-18,16.846715856939742
2021-05-16,19.16461836066707
2021-05-23,84.17288011927448
2021-06-13,18.225317526091292
2021-06-20,42.58644005963724
2021-07-04,47.2222450670919
2021-07-25,27.118325871849052
2021-08-22,62.190359254880086
2021-08-29,32.2541308793037
2021-09-12,35.072033383031034
2021-10-03,30.875529210152155
2021-10-10,28.057626706424827
2021-10-31,28.996927541000602
2021-11-14,45.34364339794034
2021-11-21,15.907415022363965
2021-12-19,83.7335792846987
2022-01-09,23.722245067091897
2022-01-23,45.68728679588069
2022-02-06,82.58855690024586
2022-02-13,24.600846736243447
2022-03-06,17.572033383031034
2022-03-20,19.329236721334137
2022-03-27,35.14406676606207
2022-04-10,16.693431713879484
2022-05-01,27.236651743698104
2022-05-15,33.38686342775897
2022-06-12,38.658473442668274
2022-06-19,52.7161001490931
2022-06-26,20.20783839048569
2022-07-10,65.01652351721482
2022-07-24,39.537075111819824
2022-08-07,25.479448405394997
2022-08-14,23.722245067091897
2022-08-21,32.50826175860741
2022-08-28,21.08644005963724
2022-09-18,31.62966008945586
2022-09-25,28.115253412849654
2022-10-02,53.59470181824465
2022-10-16,23.722245067091897
2022-10-23,19.329236721334137
2022-10-30,42.17288011927448
2022-11-13,25.479448405394997
2022-11-20,28.115253412849654
2022-12-11,20.20783839048569
2022-12-18,39.537075111819824
2022-12-25,72.04533687042723
