,MVT_GT_Omaha NE
2017-01-01,57.0
2017-02-05,32.0
2017-02-12,27.0
2017-06-11,41.0
2017-07-30,30.0
2017-08-06,26.0
2017-10-08,24.0
2017-11-05,21.0
2018-01-14,94.25135730968597
2018-01-21,40.95208002956557
2018-01-28,26.899638640060203
2018-02-18,32.22061519586235
2018-03-11,100.07233386548813
2018-04-01,39.74683589061503
2018-04-15,25.694394501109663
2018-05-20,46.27305658536772
2018-07-15,35.131103473763424
2018-07-22,29.310126917961277
2018-07-29,22.78390622320859
2018-08-12,33.425859334812884
2018-09-02,22.78390622320859
2018-09-09,25.694394501109663
2018-09-23,28.104882779010737
2018-11-11,23.98915036215913
2019-01-06,30.51537105691181
2019-01-13,29.810126917961277
2019-03-17,35.131103473763424
2019-03-31,21.578662084258056
2019-05-05,31.01537105691181
2019-05-12,22.78390622320859
2019-05-19,64.9412303917247
2019-05-26,45.06781244641718
2019-06-02,25.694394501109663
2019-06-16,22.28390622320859
2019-06-30,69.05696280857632
2019-07-07,47.97830072431826
2019-07-28,61.53074211382362
2019-08-04,46.77305658536772
2019-09-08,20.578662084258056
2019-09-22,23.98915036215913
2019-10-20,22.78390622320859
2019-10-27,57.915009696972014
2019-11-03,32.22061519586235
2019-11-24,28.104882779010737
2019-12-08,22.78390622320859
2019-12-29,28.104882779010737
2020-01-26,71.96745108647738
2020-02-16,32.72061519586235
2020-02-23,46.77305658536772
2020-03-15,25.194394501109663
2020-04-05,33.425859334812884
2020-04-26,39.74683589061503
2020-05-03,21.078662084258056
2020-05-31,21.078662084258056
2020-06-14,21.078662084258056
2020-06-28,50.388789002219326
2020-07-05,43.362568307466645
2020-09-27,22.78390622320859
2021-02-07,28.104882779010737
2021-04-11,19.873417945307516
2021-06-06,23.98915036215913
2021-06-27,73.17269522542793
2021-08-22,40.95208002956557
2021-08-29,21.578662084258056
2021-09-12,52.09403314116987
2021-10-10,26.899638640060203
2021-10-31,33.925859334812884
2021-11-28,46.27305658536772
2021-12-05,21.078662084258056
2021-12-12,43.862568307466645
2022-01-23,40.904160059131144
2022-02-06,131.17540984479987
2022-02-13,28.209765558021477
2022-02-27,57.83001939394403
2022-03-20,21.15732416851611
2022-03-27,141.0488277901074
2022-04-17,90.27124978566873
2022-04-24,22.567812446417182
2022-06-12,25.38878900221933
2022-06-26,21.15732416851611
2022-07-17,55.00904283814188
2022-08-07,38.083183503328996
2022-08-21,26.799277280120403
2022-09-18,70.5244138950537
2022-09-25,26.799277280120403
2022-11-20,49.367089726537586
2022-12-18,26.799277280120403
2022-12-25,25.38878900221933
