,MVT_GT_Charlotte NC
2017-01-01,19.0
2017-02-05,20.0
2017-03-12,27.0
2017-03-19,59.0
2017-03-26,20.0
2017-04-02,22.0
2017-04-16,15.0
2017-05-07,22.0
2017-05-28,43.0
2017-06-04,100.0
2017-06-25,20.0
2017-07-02,19.0
2017-07-16,13.0
2017-07-23,16.0
2017-07-30,30.0
2017-08-20,33.0
2017-08-27,19.0
2017-09-03,42.0
2017-10-08,16.0
2017-10-15,31.0
2017-10-22,24.0
2017-11-12,19.0
2017-11-19,17.0
2017-11-26,27.0
2017-12-03,21.0
2018-03-04,19.992554002327704
2018-04-15,31.702584860800677
2018-07-01,29.988831003491555
2018-07-08,32.05946178945524
2018-07-22,27.061323288873314
2018-08-19,22.063184788291387
2018-08-26,17.92192321636402
2018-09-02,25.847569431564192
2018-09-09,54.97952350640119
2018-09-16,29.131954074836997
2018-09-30,30.34570793214612
2018-10-07,37.91447721869173
2018-12-09,20.849430930982265
2018-12-16,26.704446360218753
2018-12-23,15.851292430400338
2018-12-30,16.2081693590549
2019-01-06,47.910754219855576
2019-01-13,15.851292430400338
2019-01-20,12.923784715782096
2019-02-03,40.34198493330997
2019-03-10,15.851292430400338
2019-03-31,32.9163387181098
2019-04-07,23.77693864560051
2019-05-05,19.135677073673143
2019-05-19,21.206307859636826
2019-06-23,19.992554002327704
2019-07-14,27.061323288873314
2019-08-11,22.063184788291387
2019-09-22,13.780661644436657
2019-10-20,31.202584860800677
2019-10-27,32.05946178945524
2019-11-10,36.2007233613826
2019-11-17,12.066907787127535
2019-12-29,30.34570793214612
2020-01-05,18.278800145018582
2020-01-19,39.98510800465541
2020-02-02,12.066907787127535
2020-03-15,16.2081693590549
2020-03-29,10.853153929818413
2020-04-19,21.706307859636826
2020-04-26,27.918200217527875
2020-05-24,17.92192321636402
2020-06-14,32.9163387181098
2020-06-28,44.98324650523733
2020-07-12,23.77693864560051
2020-08-09,14.994415501745777
2020-08-16,22.92006171694595
2020-08-30,18.778800145018582
2020-09-06,19.992554002327704
2020-09-20,19.135677073673143
2020-09-27,14.994415501745777
2020-10-04,71.18769286545609
2020-10-11,24.99069250290963
2020-11-01,40.84198493330997
2020-11-15,19.992554002327704
2020-11-29,14.137538573091218
2020-12-06,25.347569431564192
2021-01-03,57.90703122101943
2021-01-24,42.91261571927365
2021-02-14,27.061323288873314
2021-02-28,24.13381557425507
2021-03-21,34.13009257541892
2021-05-09,39.98510800465541
2021-05-23,38.77135414734629
2021-06-06,39.128231076000844
2021-06-27,37.91447721869173
2021-07-04,14.137538573091218
2021-07-11,31.202584860800677
2021-08-22,14.137538573091218
2021-09-12,32.05946178945524
2021-10-17,13.780661644436657
2021-10-31,12.923784715782096
2021-11-07,17.06504628770946
2021-11-21,35.84384643272804
2021-11-28,16.2081693590549
2021-12-12,40.84198493330997
2021-12-26,22.92006171694595
2022-01-09,16.416338718109802
2022-01-30,37.82895443738345
2022-02-13,10.706307859636826
2022-02-27,10.706307859636826
2022-03-13,17.843846432728043
2022-03-20,36.40144672276521
2022-03-27,20.69886186196453
2022-04-03,12.13381557425507
2022-04-17,9.992554002327704
2022-05-01,17.843846432728043
2022-05-22,52.10403158356589
2022-06-12,32.832677436219605
2022-06-26,17.13009257541892
2022-07-03,34.26018515083784
2022-07-10,17.13009257541892
2022-07-24,15.702584860800679
2022-08-07,14.988831003491557
2022-08-14,12.13381557425507
2022-08-28,24.26763114851014
2022-09-04,34.973939008146964
2022-09-11,10.706307859636826
2022-09-18,24.26763114851014
2022-09-25,29.977662006983113
2022-10-02,24.26763114851014
2022-10-16,11.420061716945948
2022-10-23,34.973939008146964
2022-11-06,36.40144672276521
2022-11-20,14.275077146182436
2022-11-27,17.843846432728043
2022-12-04,45.680246867783794
2022-12-11,16.416338718109802
2022-12-18,21.412615719273653
2022-12-25,30.691415864292235
