,MVT_GT_Albuquerque-Santa Fe NM
2017-01-01,55.0
2017-01-08,37.0
2017-02-12,30.0
2017-03-05,19.0
2017-04-02,46.0
2017-04-23,25.0
2017-04-30,30.0
2017-05-14,100.0
2017-06-04,23.0
2017-07-16,30.0
2017-08-06,54.0
2017-08-27,40.0
2017-09-10,18.0
2017-10-01,20.0
2017-10-29,53.0
2017-11-12,24.0
2017-12-03,31.0
2017-12-17,16.0
2018-01-14,17.963890148071062
2018-02-11,20.084376416579946
2018-03-11,17.090394725234766
2018-03-18,29.06632149061548
2018-04-15,27.819330644942887
2018-05-27,70.10856974661166
2018-06-10,20.957871839416242
2018-06-17,20.084376416579946
2018-07-01,20.957871839416242
2018-07-22,17.090394725234766
2018-08-12,16.716899302398474
2018-08-19,16.716899302398474
2018-09-30,29.06632149061548
2018-10-21,22.204862685088827
2018-12-09,39.7952574103236
2018-12-23,15.84340387956218
2019-01-13,17.090394725234766
2019-02-10,55.138661289885775
2019-03-10,23.078358107925123
2019-04-28,30.313312336288064
2019-05-26,26.945835222106595
2019-06-09,22.704862685088827
2019-06-16,47.90370706152284
2019-06-30,19.21088099374365
2019-07-14,32.060303181960656
2019-08-18,16.216899302398474
2019-09-01,12.849422188217002
2019-09-22,31.18680775912436
2019-10-06,30.813312336288064
2019-10-13,46.656716215850246
2019-11-03,23.078358107925123
2019-12-01,33.30729402763325
2019-12-22,32.060303181960656
2020-01-12,55.638661289885775
2020-02-09,17.963890148071062
2020-02-23,21.331367262252535
2020-03-15,17.090394725234766
2020-03-29,11.97592676538071
2020-04-12,12.849422188217002
2020-05-03,48.27720248435913
2020-05-17,20.957871839416242
2020-06-14,21.831367262252535
2020-08-23,13.722917611053298
2020-10-18,23.078358107925123
2020-12-06,17.090394725234766
2020-12-13,37.674771141814716
2021-02-14,29.06632149061548
2021-02-21,19.71088099374365
2021-03-21,13.222917611053298
2021-04-18,74.84954228362943
2021-05-02,24.32534895359771
2021-06-06,24.32534895359771
2021-06-13,17.963890148071062
2021-07-11,22.204862685088827
2021-08-15,16.716899302398474
2021-10-17,25.198844376434003
2021-12-12,59.006138404067244
2021-12-19,23.078358107925123
2022-01-30,29.879633826903543
2022-02-06,31.37361551824872
2022-02-13,26.891670444213187
2022-02-20,19.4217619874873
2022-02-27,65.73519441918779
2022-03-13,45.5664415860279
2022-03-27,16.433798604796948
2022-04-03,17.180789450469536
2022-04-10,25.39768875286801
2022-04-17,11.204862685088829
2022-04-24,15.68680775912436
2022-05-08,12.698844376434005
2022-05-15,53.03635004275379
2022-05-22,19.4217619874873
2022-05-29,17.180789450469536
2022-07-17,24.650697907195422
2022-08-07,14.939816913451772
2022-09-11,22.409725370177657
2022-10-02,40.337505666319785
2022-10-16,25.39768875286801
2022-10-23,26.1446795985406
2022-11-06,15.68680775912436
2022-12-18,22.409725370177657
