,MVT_GT_Las Vegas NV
2017-01-08,58.0
2017-01-15,24.0
2017-01-22,59.0
2017-01-29,37.0
2017-02-12,67.0
2017-02-19,39.0
2017-03-26,57.0
2017-04-09,56.0
2017-05-14,43.0
2017-05-21,22.0
2017-06-04,74.0
2017-06-11,26.0
2017-06-18,62.0
2017-06-25,55.0
2017-07-02,47.0
2017-08-20,20.0
2017-08-27,26.0
2017-09-03,41.0
2017-09-17,43.0
2017-10-15,39.0
2017-10-22,44.0
2017-11-12,31.0
2017-12-10,44.0
2017-12-17,27.0
2017-12-24,27.0
2018-01-21,25.074269395914307
2018-02-04,96.01084678440007
2018-03-04,25.074269395914307
2018-03-11,51.7200964916429
2018-03-18,85.36682748607149
2018-03-25,53.863211891271476
2018-04-01,26.645827095728592
2018-05-06,49.07698109201432
2018-05-27,34.646730994428594
2018-06-03,41.07607719331432
2018-06-10,61.36411578997148
2018-07-08,69.86501968867148
2018-07-15,26.145827095728592
2018-07-22,27.217384795542877
2018-08-05,40.00451949350003
2018-08-12,30.43205789498574
2018-08-19,54.934769591085754
2018-09-02,100.29707758365723
2018-09-09,27.217384795542877
2018-10-07,49.07698109201432
2018-11-04,57.07788499071433
2018-11-25,27.217384795542877
2018-12-02,27.717384795542877
2018-12-09,100.29707758365723
2019-01-13,21.859596296471445
2019-02-10,60.792558090157186
2019-02-17,20.78803859665716
2019-03-31,51.2200964916429
2019-04-28,54.934769591085754
2019-06-02,50.148538791828614
2019-06-09,72.00813508830007
2019-06-23,41.07607719331432
2019-07-14,59.72100039034291
2019-08-18,36.78984639405717
2019-09-01,36.78984639405717
2019-10-27,25.574269395914307
2019-11-17,19.716480896842874
2019-11-24,37.86140409387146
2019-12-08,24.002711696100018
2020-01-05,94.9392890845858
2020-02-09,68.79346198885719
2020-02-16,20.78803859665716
2020-03-01,43.71919259294289
2020-03-22,21.859596296471445
2020-04-05,18.144923197028586
2020-04-12,28.788942495357166
2020-05-31,74.15125048792862
2020-06-07,28.788942495357166
2020-06-21,29.860500195171454
2020-06-28,40.00451949350003
2020-07-26,22.931153996285733
2020-08-16,54.434769591085754
2020-08-30,19.216480896842874
2020-09-06,37.86140409387146
2020-09-13,46.43386569238575
2020-09-27,34.146730994428594
2020-10-11,21.859596296471445
2020-10-18,35.21828869424289
2020-11-01,19.216480896842874
2020-11-08,32.003615594800024
2020-11-15,43.21919259294289
2020-12-06,47.505423392200036
2020-12-27,60.292558090157186
2021-01-03,38.93296179368575
2021-01-10,22.931153996285733
2021-02-14,49.07698109201432
2021-02-21,46.93386569238575
2021-02-28,42.147634893128604
2021-03-21,41.07607719331432
2021-03-28,20.28803859665716
2021-04-18,65.07878888941434
2021-05-30,25.074269395914307
2021-06-06,45.862307992571466
2021-06-13,44.29075029275718
2021-06-20,22.931153996285733
2021-06-27,48.005423392200036
2021-07-11,22.931153996285733
2021-07-25,40.00451949350003
2021-08-01,21.859596296471445
2021-08-22,30.43205789498574
2021-09-05,30.93205789498574
2021-09-26,53.863211891271476
2021-10-10,74.15125048792862
2021-10-17,26.645827095728592
2021-10-24,37.36140409387146
2021-10-31,36.78984639405717
2021-11-07,33.075173294614316
2021-12-05,24.002711696100018
2021-12-19,49.07698109201432
2022-01-02,26.291654191457184
2022-01-09,26.291654191457184
2022-01-16,69.73003937734296
2022-01-23,29.721000390342905
2022-01-30,37.72280818774291
2022-02-06,37.72280818774291
2022-02-13,64.0144623792001
2022-02-20,21.719192592942893
2022-03-06,51.4401929832858
2022-03-27,32.00723118960005
2022-04-03,21.719192592942893
2022-04-10,50.29707758365722
2022-04-17,14.860500195171452
2022-05-15,35.43657738848577
2022-05-22,29.721000390342905
2022-05-29,18.28984639405717
2022-06-19,53.726423782542945
2022-06-26,37.72280818774291
2022-07-10,36.57969278811434
2022-07-24,19.432961793685745
2022-08-07,25.14853879182861
2022-08-14,32.00723118960005
2022-08-21,37.72280818774291
2022-08-28,42.29526978625721
2022-09-04,46.8677313847715
2022-09-25,114.31153996285732
2022-10-09,80.01807797400012
2022-10-16,36.57969278811434
2022-10-30,97.16480896842873
2022-11-13,42.29526978625721
2022-11-20,67.44380857808582
2022-11-27,62.87134697957153
2022-12-11,49.15396218402865
