,MVT_GT_Tucson AZ
2017-01-08,19.0
2017-01-15,37.0
2017-02-26,25.0
2017-04-02,37.0
2017-04-23,57.0
2017-05-07,22.0
2017-05-28,61.0
2017-06-18,24.0
2017-07-16,100.0
2017-09-03,20.0
2017-10-01,41.0
2017-10-08,26.0
2017-10-22,27.0
2017-10-29,19.0
2017-11-12,36.0
2017-11-19,59.0
2018-01-28,20.98626221468487
2018-02-18,23.744613680447053
2018-02-25,23.244613680447053
2018-03-04,26.922415634796632
2018-03-18,56.103182735355446
2018-04-08,20.066811726097473
2018-04-22,46.989227360894105
2018-05-13,18.227910748922685
2018-06-24,20.066811726097473
2018-07-22,25.08351465762184
2018-11-18,46.06977687230671
2018-12-23,21.905712703272265
2018-12-30,30.10021758914621
2019-01-20,17.808460260335288
2019-02-03,16.889009771747894
2019-02-17,35.116920520670575
2019-03-10,18.727910748922685
2019-04-07,19.64736123751008
2019-05-05,60.20043517829242
2019-06-02,28.261316611971424
2019-06-23,21.905712703272265
2019-08-11,26.002965146209238
2019-09-22,46.989227360894105
2019-10-13,15.050108794573106
2019-11-03,25.08351465762184
2019-11-17,21.905712703272265
2019-11-24,21.905712703272265
2020-01-05,45.15032638371932
2020-02-23,70.23384104134115
2020-03-15,83.94504885873948
2020-05-24,36.03637100925798
2020-06-21,19.14736123751008
2020-08-02,26.422415634796632
2021-04-04,43.81142540654453
2021-05-02,16.889009771747894
2021-06-13,15.9695592831605
2021-07-18,28.761316611971424
2021-09-12,21.905712703272265
2021-09-19,19.14736123751008
2021-10-10,54.26428175818066
2021-11-14,15.050108794573106
2021-12-12,26.002965146209238
2022-01-23,18.45582149784537
2022-02-27,26.844831269593264
2022-03-06,36.072742018515946
2022-03-20,28.522633223942844
2022-03-27,24.328128338068897
2022-04-24,10.905712703272263
2022-07-17,18.45582149784537
2022-07-31,31.03933615546721
2022-09-04,49.49515765331258
2022-09-25,29.36153420111763
