,MVT_GT_Atlanta GA
2017-01-01,52.0
2017-01-08,36.0
2017-01-15,24.0
2017-01-22,43.0
2017-01-29,40.0
2017-02-12,19.0
2017-02-19,36.0
2017-02-26,22.0
2017-03-12,31.0
2017-03-19,28.0
2017-04-02,55.0
2017-04-09,16.0
2017-04-16,31.0
2017-04-23,25.0
2017-04-30,64.0
2017-05-07,44.0
2017-05-14,15.0
2017-05-21,67.0
2017-05-28,17.0
2017-06-04,46.0
2017-06-11,58.0
2017-06-18,36.0
2017-06-25,44.0
2017-07-02,40.0
2017-07-16,65.0
2017-07-23,30.0
2017-07-30,32.0
2017-08-06,18.0
2017-08-13,23.0
2017-08-20,79.0
2017-08-27,32.0
2017-09-03,46.0
2017-09-10,35.0
2017-09-24,25.0
2017-10-01,40.0
2017-10-15,25.0
2017-10-22,39.0
2017-10-29,24.0
2017-11-05,82.0
2017-11-12,71.0
2017-11-19,41.0
2017-11-26,42.0
2017-12-24,84.0
2017-12-31,37.0
2018-01-07,52.29176375489003
2018-01-14,58.92173563047218
2018-01-21,52.29176375489003
2018-01-28,40.03182000372574
2018-02-04,43.90980312907503
2018-02-11,51.1657693797736
2018-02-18,41.15781437884217
2018-02-25,15.011932501397151
2018-03-04,33.90184812814359
2018-03-11,55.54375250512289
2018-03-25,46.161791879307884
2018-04-01,45.03579750419145
2018-04-08,38.90582562860931
2018-04-15,38.90582562860931
2018-04-29,33.90184812814359
2018-05-06,45.53579750419145
2018-05-13,29.523865002794302
2018-05-20,23.89389312721216
2018-05-27,25.519887502328586
2018-06-03,15.011932501397151
2018-06-10,56.669746880239316
2018-06-17,32.775853753027164
2018-07-08,31.149859377910733
2018-07-15,82.31562875768434
2018-07-29,23.89389312721216
2018-08-05,21.641904376979298
2018-08-12,30.023865002794302
2018-08-19,36.15383687837645
2018-08-26,37.77983125349288
2018-09-02,25.019887502328586
2018-09-09,27.271876252561444
2018-09-16,66.17770188117075
2018-09-23,32.775853753027164
2018-09-30,36.15383687837645
2018-10-07,56.169746880239316
2018-10-14,31.149859377910733
2018-10-21,50.03977500465717
2018-10-28,23.39389312721216
2018-11-04,41.15781437884217
2018-11-11,38.90582562860931
2018-11-25,50.03977500465717
2018-12-02,36.15383687837645
2018-12-16,53.41775813000646
2018-12-23,33.40184812814359
2018-12-30,100.07955000931435
2019-01-06,46.161791879307884
2019-01-13,27.771876252561444
2019-01-20,57.79574125535575
2019-01-27,42.783808753958596
2019-02-03,55.54375250512289
2019-02-17,68.42969063140362
2019-02-24,50.03977500465717
2019-03-03,51.6657693797736
2019-03-17,33.90184812814359
2019-03-31,35.02784250326002
2019-04-21,17.76392125163001
2019-04-28,27.771876252561444
2019-05-05,85.06761750791719
2019-05-12,52.29176375489003
2019-05-19,26.145881877445014
2019-05-26,17.76392125163001
2019-06-02,35.02784250326002
2019-06-16,41.65781437884217
2019-06-23,23.39389312721216
2019-06-30,70.55568500652004
2019-07-07,21.641904376979298
2019-07-14,26.145881877445014
2019-07-21,22.267898752095725
2019-08-04,17.26392125163001
2019-08-11,43.90980312907503
2019-08-25,20.01591000186287
2019-09-01,15.511932501397151
2019-09-15,55.04375250512289
