,MVT_GT_Milwaukee WI
2017-01-01,49.0
2017-01-08,34.0
2017-01-15,51.0
2017-02-05,62.0
2017-02-19,25.0
2017-03-12,93.0
2017-04-16,34.0
2017-04-30,43.0
2017-05-14,71.0
2017-06-04,82.0
2017-06-11,100.0
2017-06-18,64.0
2017-07-30,48.0
2017-09-17,39.0
2017-09-24,44.0
2017-10-01,37.0
2017-10-08,39.0
2017-10-15,32.0
2017-10-22,45.0
2017-10-29,44.0
2017-11-12,87.0
2017-12-03,28.0
2017-12-10,37.0
2017-12-31,40.0
2018-01-07,33.182999215469835
2018-02-04,28.29971361325986
2018-03-04,28.29971361325986
2018-03-18,34.27882061602233
2018-03-25,32.08717781491734
2018-04-08,44.04539182044229
2018-05-06,62.4827128287297
2018-05-20,23.916428011049884
2018-05-27,27.703892212707366
2018-06-10,32.08717781491734
2018-06-17,21.724785209944898
2018-07-08,50.02449882320476
2018-07-15,29.895535013812356
2018-07-29,54.90778442541473
2018-08-26,30.99135641436485
2018-11-04,30.99135641436485
2018-11-25,29.395535013812356
2018-12-02,22.82060661049739
2018-12-09,36.97046341712732
2018-12-16,58.69524862707222
2018-12-30,38.066284817679815
2019-01-13,69.05764123204466
2019-02-03,53.81196302486224
2019-04-21,86.99496224033209
2019-05-12,35.374642016574825
2019-05-19,34.77882061602233
2019-06-02,36.97046341712732
2019-07-14,41.8537490193373
2019-08-04,22.82060661049739
2019-08-25,25.01224941160238
2019-09-01,33.182999215469835
2019-09-08,47.83285602209977
2019-09-29,35.874642016574825
2019-10-20,41.8537490193373
2020-01-05,23.916428011049884
2020-01-12,35.874642016574825
2020-02-02,27.203892212707366
2020-02-16,27.203892212707366
2020-04-12,27.203892212707366
2020-04-26,16.841499607734917
2020-05-03,29.395535013812356
2020-05-17,30.99135641436485
2020-05-31,28.79971361325986
2020-06-07,19.033142408839907
2020-07-05,32.58717781491734
2020-08-02,17.937321008287412
2020-08-09,66.86599843093967
2020-08-16,41.8537490193373
2020-08-23,32.08717781491734
2020-08-30,22.82060661049739
2020-09-13,29.395535013812356
2020-10-04,73.94092683425464
2020-11-08,21.224785209944898
2020-11-22,25.01224941160238
2020-11-29,34.77882061602233
2020-12-06,58.19524862707222
2020-12-20,50.02449882320476
2021-01-03,28.29971361325986
2021-01-10,32.08717781491734
2021-01-17,60.88689142817721
2021-01-24,67.46181983149216
2021-01-31,46.737034621547274
2021-02-14,30.99135641436485
2021-02-21,21.224785209944898
2021-03-21,53.81196302486224
2021-03-28,38.066284817679815
2021-05-02,22.82060661049739
2021-05-23,21.724785209944898
2021-05-30,48.928677422652264
2021-06-06,28.79971361325986
2021-06-13,32.08717781491734
2021-06-20,33.182999215469835
2021-06-27,91.87824784254205
2021-07-04,46.237034621547274
2021-07-11,21.224785209944898
2021-07-18,46.737034621547274
2021-08-01,26.60807081215487
2021-08-08,30.99135641436485
2021-08-22,48.928677422652264
2021-08-29,45.14121322099478
2021-09-05,27.703892212707366
2021-09-19,30.99135641436485
2021-10-03,33.182999215469835
2021-10-10,30.99135641436485
2021-10-17,36.97046341712732
2021-10-24,36.97046341712732
2021-10-31,33.182999215469835
2021-11-07,73.94092683425464
2021-11-14,32.08717781491734
2021-11-21,35.374642016574825
2021-12-05,26.10807081215487
2021-12-19,48.928677422652264
2021-12-26,42.949570419889795
2022-01-02,32.174355629834686
2022-01-09,71.4985680662993
2022-01-16,73.88185366850928
2022-01-23,82.2233532762442
2022-02-06,81.03171047513922
2022-02-13,26.216141624309746
2022-02-20,29.791070027624713
2022-02-27,35.74928403314965
2022-03-06,25.02449882320476
2022-03-20,22.64121322099478
2022-04-10,34.557641232044666
2022-04-17,35.74928403314965
2022-04-24,76.26513927071926
2022-05-01,50.04899764640952
2022-05-15,47.66571204419954
2022-06-05,47.66571204419954
2022-06-26,90.56485288397911
2022-07-03,21.449570419889792
2022-07-10,75.07349646961427
2022-07-17,23.83285602209977
2022-07-24,36.94092683425464
2022-07-31,33.365998430939676
2022-08-21,36.94092683425464
2022-09-04,25.02449882320476
2022-09-11,32.174355629834686
2022-09-18,41.70749803867459
2022-10-16,95.33142408839907
2022-10-23,26.216141624309746
2022-10-30,91.7564956850841
2022-12-04,34.557641232044666
2022-12-18,119.16428011049885
2022-12-25,71.4985680662993
