,MVT_GT_Austin TX
2017-01-22,24.0
2017-02-26,100.0
2017-03-05,26.0
2017-03-26,31.0
2017-05-14,20.0
2017-05-21,34.0
2017-06-04,43.0
2017-06-11,33.0
2017-07-30,43.0
2017-08-06,30.0
2017-09-24,60.0
2017-10-08,44.0
2017-10-29,31.0
2017-11-26,54.0
2017-12-10,27.0
2018-01-07,22.081240130484765
2018-02-04,27.351550163105955
2018-02-18,53.779663648671516
2018-04-01,17.772648436633773
2018-05-06,62.3968470363735
2018-05-13,74.89918544038608
2018-05-20,22.581240130484765
2018-06-03,21.11952179171457
2018-07-15,40.315606905888735
2018-07-29,35.045296873267546
2018-09-02,25.92811348556556
2018-09-16,57.126537003752304
2018-09-23,24.00467680802516
2018-10-14,24.96639514679536
2018-10-28,34.58357853449735
2018-11-11,92.17183387701985
2018-12-09,21.11952179171457
2018-12-16,30.236705179416553
2019-01-06,46.085916938509925
2019-02-24,35.045296873267546
2019-03-10,74.89918544038608
2019-04-21,21.61952179171457
2019-05-05,30.736705179416553
2019-05-12,56.66481866498211
2019-07-21,22.081240130484765
2019-07-28,87.86324218316886
2019-08-11,19.696085114174167
2019-09-08,26.389831824335758
2019-11-10,22.081240130484765
2019-12-01,20.157803452944368
2019-12-22,34.08357853449735
2019-12-29,55.70310032621191
2020-01-19,44.16248026096953
2020-01-26,28.813268501876152
2020-02-02,36.96873355080794
2020-02-09,20.157803452944368
2020-02-16,18.23436677540397
2020-03-22,24.00467680802516
2020-04-12,27.351550163105955
2020-04-19,20.157803452944368
2020-04-26,30.236705179416553
2020-05-10,17.772648436633773
2020-05-24,19.696085114174167
2020-05-31,22.081240130484765
2020-06-21,37.93045188957814
2020-07-05,15.849211759093375
2020-07-12,39.85388856711853
2020-07-19,26.389831824335758
2020-08-23,82.09293215054767
2020-09-20,31.69842351818675
2020-09-27,17.772648436633773
2020-10-25,62.8968470363735
2020-11-15,41.77732524465893
2020-11-22,22.081240130484765
2020-11-29,20.157803452944368
2020-12-20,32.16014185695695
2021-01-10,32.16014185695695
2021-01-17,37.93045188957814
2021-01-31,45.12419859973973
2021-02-07,53.779663648671516
2021-03-14,58.08825534252251
2021-03-21,41.27732524465893
2021-03-28,35.045296873267546
2021-04-04,36.00701521203774
2021-04-18,16.810930097863576
2021-04-25,25.92811348556556
2021-05-16,19.196085114174167
2021-05-23,84.01636882808806
2021-06-20,42.73904358342914
2021-07-04,47.04763527728012
2021-07-25,27.351550163105955
2021-08-01,27.851550163105955
2021-08-22,61.935128697603304
2021-08-29,32.16014185695695
2021-09-12,35.045296873267546
2021-10-10,28.313268501876152
2021-10-31,28.813268501876152
2021-11-14,37.93045188957814
2021-12-19,83.55465048931786
2022-01-09,23.085916938509925
2022-01-23,45.248397199479456
2022-02-06,83.10930097863573
2022-02-13,24.009353616050323
2022-03-06,17.545296873267542
2022-03-20,34.16715706899469
2022-03-27,35.090593746535085
2022-04-10,16.621860195727148
2022-04-17,25.856226971131118
2022-05-01,27.70310032621191
2022-05-15,33.243720391454296
2022-06-12,38.784340456696675
2022-06-19,52.63589061980263
2022-06-26,20.315606905888735
2022-07-10,65.56400410536818
2022-07-24,39.70777713423707
2022-08-07,25.856226971131118
2022-08-14,24.009353616050323
2022-08-21,32.320283713913895
2022-08-28,31.3968470363735
2022-09-18,32.320283713913895
2022-09-25,27.70310032621191
2022-10-02,53.55932729734303
2022-10-16,23.085916938509925
2022-10-23,19.392170228348338
2022-10-30,42.478087166858266
2022-11-13,24.93279029359072
2022-11-20,28.626537003752308
2022-12-11,20.315606905888735
2022-12-18,39.70777713423707
2022-12-25,72.02806084815097
