,MVT_GT_Fresno-Visalia CA
2017-01-01,22.0
2017-01-08,26.0
2017-01-22,32.0
2017-02-19,44.0
2017-02-26,29.0
2017-03-19,100.0
2017-04-23,21.0
2017-04-30,39.0
2017-05-28,42.0
2017-08-06,21.0
2017-08-27,41.0
2017-09-03,31.0
2017-09-10,22.0
2017-10-08,31.0
2017-10-15,22.0
2017-11-19,24.0
2017-12-10,30.0
2017-12-17,38.0
2017-12-24,84.0
2018-02-11,23.34914139596078
2018-03-11,17.031381805091762
2018-03-18,25.79707270763764
2018-05-13,34.062763610183524
2018-05-27,56.43793935030587
2018-07-15,18.979313116768623
2018-08-19,33.08879795434509
2018-09-02,34.062763610183524
2018-09-09,48.17224844775998
2018-09-16,62.78173328533645
2018-09-23,45.75035148024469
2018-09-30,61.80776762949802
2018-10-07,24.32310705179921
2018-10-14,23.84914139596078
2018-10-21,26.77103836347607
2018-11-11,59.35983631782116
2018-12-09,49.14621410359842
2018-12-16,41.85448885689097
2019-01-06,29.192935330991364
2019-02-10,26.27103836347607
2019-04-28,56.93793935030587
2019-06-16,26.77103836347607
2019-06-30,41.85448885689097
2019-08-04,24.82310705179921
2019-08-11,22.875175740122344
2019-08-18,23.34914139596078
2019-09-15,26.77103836347607
2019-09-29,21.901210084283917
2019-10-27,31.140866642668225
2019-12-15,57.911905006144295
2020-01-05,94.89656558384311
2020-02-02,17.031381805091762
2020-02-09,35.03672926602195
2020-02-16,18.00534746093019
2020-02-23,31.640866642668225
2020-03-01,28.718969675152934
2020-03-15,48.67224844775998
2020-03-22,24.82310705179921
2020-04-12,24.82310705179921
2020-07-19,29.192935330991364
2020-08-16,58.38587066198273
2020-08-23,30.166900986829795
2020-08-30,68.12552722036705
2020-09-20,15.083450493414897
2020-11-15,36.98466057769881
2020-11-22,84.18294336962038
2020-12-27,43.302420168567835
2021-01-24,29.192935330991364
2021-02-14,25.29707270763764
2021-02-28,36.98466057769881
2021-03-07,23.84914139596078
2021-03-21,17.031381805091762
2021-04-11,46.22431713608312
2021-04-18,18.979313116768623
2021-04-25,29.692935330991364
2021-05-02,41.35448885689097
2021-05-16,44.77638582440626
2021-06-27,37.958626233537245
2021-07-04,19.953278772607053
2021-08-15,19.953278772607053
2021-09-26,21.901210084283917
2021-10-24,43.302420168567835
2021-11-07,39.906557545214106
2021-12-19,53.04207672695214
2021-12-26,31.640866642668225
2022-01-02,56.87587870061173
2022-01-09,46.448634272166245
2022-01-23,51.18829083055056
2022-01-30,29.38587066198273
2022-02-13,19.906557545214106
2022-03-06,30.33380197365959
2022-04-03,14.218969675152932
2022-04-17,17.06276361018352
2022-05-01,12.323107051799209
2022-05-15,50.240359518873696
2022-05-22,16.114832298506656
2022-06-19,31.28173328533645
2022-08-07,28.437939350305864
2022-09-11,18.958626233537245
2022-09-25,37.91725246707449
2022-10-02,29.38587066198273
2022-10-30,16.114832298506656
2022-11-06,35.0734585320439
2022-12-04,33.17759590869018
