,MVT_GT_Seattle-Tacoma WA
2017-01-01,45.0
2017-01-08,19.0
2017-01-15,10.0
2017-01-22,21.0
2017-02-05,63.0
2017-02-12,26.0
2017-02-26,46.0
2017-03-05,37.0
2017-03-12,40.0
2017-03-19,18.0
2017-03-26,12.0
2017-04-02,18.0
2017-04-09,65.0
2017-04-16,13.0
2017-04-23,64.0
2017-04-30,15.0
2017-05-07,62.0
2017-05-14,45.0
2017-05-21,13.0
2017-05-28,26.0
2017-06-04,16.0
2017-06-18,45.0
2017-06-25,41.0
2017-07-02,20.0
2017-07-30,21.0
2017-08-06,16.0
2017-08-13,24.0
2017-08-20,34.0
2017-08-27,13.0
2017-09-10,26.0
2017-09-24,34.0
2017-10-01,16.0
2017-10-08,25.0
2017-10-15,24.0
2017-10-22,23.0
2017-11-05,23.0
2017-11-12,34.0
2017-11-19,15.0
2017-11-26,34.0
2017-12-03,26.0
2017-12-10,27.0
2017-12-17,26.0
2017-12-24,22.0
2018-01-07,35.58389252513595
2018-01-14,27.45080672245034
2018-01-21,29.0
2018-02-11,24.736184431472644
2018-02-25,32.61387969903451
2018-03-04,19.0
2018-03-11,36.328501990012214
2018-03-25,44.746965501720126
2018-04-01,41.15464794318056
2018-04-08,50.86084520075464
2018-04-15,42.96158779269781
2018-04-22,13.888476337809344
2018-05-06,23.154647943180557
2018-05-13,49.0
2018-05-20,19.0
2018-05-27,14.0
2018-06-10,19.0
2018-06-17,55.83085802685607
2018-06-24,40.16542901342804
2018-07-01,36.0
2018-07-08,30.613879699034513
2018-07-15,25.980793896348906
2018-07-22,30.50235603684386
2018-07-29,46.736184431472644
2018-08-05,23.89925740805682
2018-08-12,30.0
2018-08-19,19.0
2018-08-26,12.0
2018-09-02,30.613879699034513
2018-09-23,37.66542901342804
2018-10-07,41.0
2018-10-14,39.594673595383426
2018-10-21,43.90161344490068
2018-10-28,19.14386687293308
2018-11-04,33.573111454888476
2018-11-18,20.236184431472644
2018-11-25,12.0
2018-12-09,44.56468642148486
2018-12-23,25.806939849517256
2018-12-30,34.4100384783043
2019-01-06,30.29851481611364
2019-01-13,38.47236886294529
2019-01-20,31.980793896348906
2019-01-27,26.113879699034513
2019-02-03,26.0
2019-02-10,45.98079389634891
2019-02-17,41.227759398069026
2019-02-24,17.0
