,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,58.0
2017-01-08,34.0
2017-01-15,43.0
2017-01-22,37.0
2017-01-29,41.0
2017-02-05,48.0
2017-02-12,55.0
2017-02-19,31.0
2017-02-26,67.0
2017-03-05,14.0
2017-03-12,46.0
2017-03-19,37.0
2017-03-26,33.0
2017-04-02,46.0
2017-04-09,83.0
2017-04-16,41.0
2017-04-23,41.0
2017-04-30,25.0
2017-05-07,58.0
2017-05-14,18.0
2017-05-21,42.0
2017-05-28,21.0
2017-06-04,14.0
2017-06-11,23.0
2017-06-18,29.0
2017-06-25,53.0
2017-07-02,47.0
2017-07-09,18.0
2017-07-16,87.0
2017-07-30,95.0
2017-08-06,48.0
2017-08-13,20.0
2017-08-27,26.0
2017-09-03,58.0
2017-09-10,28.0
2017-09-17,27.0
2017-09-24,59.0
2017-10-01,65.0
2017-10-08,33.0
2017-10-15,41.0
2017-10-22,53.0
2017-11-05,31.0
2017-11-12,54.0
2017-11-19,31.0
2017-11-26,16.0
2017-12-03,37.0
2017-12-10,38.0
2017-12-17,48.0
2017-12-24,18.0
2017-12-31,39.0
2018-01-14,78.04744571361627
2018-01-21,62.347949375720106
2018-01-28,31.948956699927773
2018-02-04,30.398992675792332
2018-02-11,26.69913657925057
2018-02-18,25.14917255511513
2018-02-25,42.948596941282176
2018-03-04,45.04852498955306
2018-03-25,41.398632917146735
2018-04-01,21.99928048270881
2018-04-08,48.198417061959375
2018-04-15,47.14845303782394
2018-04-22,51.3483091343657
2018-04-29,20.949316458573367
2018-05-06,26.19913657925057
2018-05-13,62.847949375720106
2018-05-20,46.0984890136885
2018-05-27,39.79870486887586
2018-06-03,50.79834511023026
2018-06-17,38.74874084474041
2018-06-24,20.949316458573367
2018-07-01,55.49820120677202
2018-07-08,61.297985351584664
2018-07-15,28.299064627521453
2018-07-29,56.04816523090746
2018-08-05,59.19805730331378
2018-08-12,50.29834511023026
2018-08-19,30.898992675792332
2018-08-26,19.89935243443793
2018-09-02,28.799064627521453
2018-09-09,30.898992675792332
2018-09-16,38.74874084474041
2018-09-30,38.74874084474041
2018-10-07,56.04816523090746
2018-10-14,53.94823718263658
2018-10-21,24.599208530979688
2018-10-28,35.098848772334094
2018-11-04,14.649532313760727
2018-11-11,37.19877682060498
2018-11-18,50.29834511023026
2018-11-25,48.698417061959375
2018-12-02,81.69733778602259
2018-12-09,16.249460362031606
2018-12-16,21.99928048270881
2018-12-23,49.748381086094824
2019-01-06,21.99928048270881
2019-01-13,18.84938841030249
2019-01-20,54.99820120677202
2019-01-27,68.0977694963973
2019-02-03,71.74766156880364
2019-02-10,25.64917255511513
2019-02-17,45.04852498955306
2019-02-24,56.54816523090746
2019-03-03,38.24874084474041
2019-03-10,27.24910060338601
2019-03-17,14.649532313760727
2019-03-24,32.99892072406321
2019-03-31,37.19877682060498
2019-04-07,29.84902865165689
2019-04-14,37.69877682060498
2019-04-21,32.99892072406321
2019-04-28,34.54888474819865
2019-05-05,52.89827315850114
2019-05-12,23.04924450684425
2019-05-19,31.948956699927773
2019-05-26,28.299064627521453
2019-06-02,37.19877682060498
2019-06-09,43.99856096541762
2019-06-16,26.19913657925057
2019-06-23,14.149532313760727
2019-06-30,52.89827315850114
2019-07-07,24.099208530979688
2019-07-14,36.648812796469535
2019-07-21,42.948596941282176
2019-07-28,70.19769754466819
2019-08-04,21.99928048270881
2019-08-11,51.8483091343657
2019-08-18,95.84687009978332
2019-08-25,35.098848772334094
2019-09-01,40.84866889301129
2019-09-08,26.19913657925057
2019-09-15,39.29870486887586
2019-09-22,14.149532313760727
2019-09-29,15.199496337896166
2019-10-06,45.04852498955306
2019-10-13,42.448596941282176
2019-10-20,58.14809327917834
2019-10-27,83.79726583429347
2019-11-03,52.89827315850114
2019-11-10,30.898992675792332
2019-11-17,34.04888474819865
