,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-08,35.0
2017-02-05,24.0
2017-02-26,29.0
2017-03-12,18.0
2017-03-19,25.0
2017-03-26,45.0
2017-04-30,21.0
2017-05-14,40.0
2017-05-21,24.0
2017-06-04,27.0
2017-06-18,27.0
2017-07-09,36.0
2017-07-16,61.0
2017-07-30,26.0
2017-08-06,100.0
2017-08-13,32.0
2017-08-27,28.0
2017-09-17,19.0
2017-10-08,16.0
2017-10-22,33.0
2017-10-29,51.0
2017-11-26,37.0
2017-12-24,55.0
2017-12-31,32.0
2018-01-07,24.27261820933604
2018-01-28,48.173338897177054
2018-02-18,17.053642994385726
2018-03-04,22.656925644850947
2018-04-01,44.813851289701894
2018-06-03,16.681745472890697
2018-06-17,45.18574881119693
2018-07-15,41.32626120372177
2018-08-05,26.016413252326103
2018-08-12,40.082466160731705
2018-09-09,42.1981587252168
2018-10-07,25.144515730831074
2018-10-21,46.92954385418699
2018-11-11,18.79743803737579
2018-12-02,17.053642994385726
2019-02-03,17.053642994385726
2019-02-17,37.96677359624661
2019-03-10,43.94195376820686
2019-03-24,31.119695902791328
2019-04-07,25.144515730831074
2019-04-14,14.066052908405599
2019-04-28,63.983186848572714
2019-05-19,31.119695902791328
2019-06-02,13.69415538691057
2019-06-09,30.247798381296295
2019-07-07,19.66933555887082
2019-07-21,19.16933555887082
2019-08-11,29.875900859801263
2019-08-25,22.156925644850947
2019-09-01,13.19415538691057
2019-09-08,12.822257865415537
2019-09-15,18.79743803737579
2019-10-20,25.644515730831074
2019-11-24,14.066052908405599
2019-12-01,14.937950429900631
2019-12-08,14.066052908405599
2019-12-29,36.222978553256546
2020-01-05,57.13610915511743
2020-02-02,15.309847951395664
2020-03-08,13.19415538691057
2020-04-05,14.066052908405599
2020-04-26,18.79743803737579
2020-05-17,28.132105816811197
2020-05-24,37.59487607475158
2020-05-31,36.222978553256546
2020-06-21,23.90072068784101
2020-07-05,40.082466160731705
2020-07-12,12.822257865415537
2020-07-19,15.309847951395664
2020-07-26,19.16933555887082
2020-08-09,16.681745472890697
2020-08-16,22.656925644850947
2020-09-20,20.041233080365853
2020-09-27,37.96677359624661
2020-10-25,74.18975214950316
2020-11-15,14.937950429900631
2020-11-22,16.181745472890697
2020-11-29,13.19415538691057
2020-12-13,31.619695902791328
2020-12-20,33.73538846727642
2020-12-27,14.066052908405599
2021-01-17,14.066052908405599
2021-02-21,29.875900859801263
2021-02-28,13.19415538691057
2021-03-07,26.88831077382114
2021-03-14,29.004003338306234
2021-04-04,17.92554051588076
2021-04-11,14.066052908405599
2021-05-16,17.053642994385726
2021-05-23,17.053642994385726
2021-05-30,26.016413252326103
2021-06-27,29.004003338306234
2021-08-22,20.041233080365853
2021-09-26,30.747798381296295
2021-10-03,17.92554051588076
2021-10-17,18.79743803737579
2021-12-12,17.92554051588076
2021-12-19,52.90472402614724
2021-12-26,16.181745472890697
2022-01-09,46.11529266538392
2022-02-06,31.239391805582652
2022-02-13,15.619695902791326
2022-03-27,24.545236418672083
2022-04-03,22.313851289701894
2022-04-17,19.338671117741644
2022-05-15,22.313851289701894
2022-05-29,14.1321058168112
2022-06-05,31.983186848572714
2022-06-19,31.983186848572714
2022-06-26,14.1321058168112
2022-07-10,38.67734223548329
2022-07-17,17.10728598877145
2022-07-24,39.421137278473346
2022-07-31,20.082466160731705
2022-08-07,58.75980839621499
2022-08-14,13.388310773821138
2022-08-21,55.040833181264674
2022-09-11,29.008006676612464
2022-09-18,39.421137278473346
2022-10-23,47.60288275136404
2022-10-30,14.875900859801263
2022-11-06,43.140112493423665
2022-11-27,14.875900859801263
2022-12-04,46.85908770837398
2022-12-25,51.32185796631436
