,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-01,24.0
2017-01-08,25.0
2017-01-22,46.0
2017-01-29,86.0
2017-02-05,22.0
2017-02-26,25.0
2017-03-12,25.0
2017-03-26,61.0
2017-04-02,23.0
2017-04-09,42.0
2017-04-16,31.0
2017-04-30,27.0
2017-05-07,29.0
2017-05-14,36.0
2017-05-28,31.0
2017-06-18,47.0
2017-06-25,31.0
2017-07-02,34.0
2017-07-16,45.0
2017-07-30,25.0
2017-08-06,53.0
2017-08-13,30.0
2017-08-20,100.0
2017-09-03,35.0
2017-09-17,35.0
2017-10-08,83.0
2017-10-15,66.0
2017-10-22,26.0
2017-11-05,19.0
2017-11-12,91.0
2017-11-26,69.0
2017-12-10,35.0
2017-12-17,30.0
2017-12-24,48.0
2018-01-21,25.973630027242613
2018-02-11,30.832471850377633
2018-02-18,37.870734585080164
2018-02-25,48.17812868713396
2018-03-11,57.895812333404
2018-03-18,51.44726005448523
2018-04-01,73.06204825859282
2018-04-15,38.96044504086392
2018-04-22,37.870734585080164
2018-05-06,38.96044504086392
2018-05-27,33.01189276194515
2018-06-03,38.96044504086392
2018-06-10,69.79291689124156
2018-07-15,42.72957640821518
2018-07-29,41.13986595243143
2018-09-02,40.050155496647676
2018-10-07,83.86944236064662
2018-10-21,44.9089973197827
2018-11-18,23.794209115675102
2018-12-23,37.870734585080164
2018-12-30,31.92218230616139
2019-01-06,66.0237855238903
2019-01-13,74.65175871437657
2019-01-20,21.11478820410759
2019-02-03,48.67812868713396
2019-02-10,74.15175871437657
2019-02-17,43.81928686399894
2019-03-03,41.13986595243143
2019-03-17,24.883919571458858
2019-03-24,30.832471850377633
2019-03-31,55.21639142183649
2019-04-07,30.332471850377633
2019-04-14,21.11478820410759
2019-04-21,50.35754959870147
2019-04-28,58.485522789187755
2019-05-05,44.9089973197827
2019-05-12,34.1016032177289
2019-05-19,54.62668096605273
2019-05-26,31.92218230616139
2019-06-09,28.653050938810125
2019-06-23,29.742761394593877
2019-07-14,50.85754959870147
2019-07-21,35.19131367351265
2019-07-28,31.42218230616139
2019-08-11,17.845656836756326
2019-08-18,90.40770509534914
2019-08-25,58.985522789187755
2019-09-01,28.653050938810125
2019-09-15,57.895812333404
2019-10-06,22.70449865989135
2019-10-20,24.383919571458858
2019-10-27,41.13986595243143
2019-11-03,82.27973190486286
2019-11-24,61.164943700755266
2019-12-15,60.075233244971514
2019-12-22,29.742761394593877
2019-12-29,29.742761394593877
2020-01-05,24.883919571458858
2020-01-26,37.370734585080164
2020-02-02,89.3179946395654
2020-02-09,42.72957640821518
2020-02-23,23.294209115675102
2020-03-01,16.755946380972574
2020-03-29,17.845656836756326
2020-04-05,23.794209115675102
2020-04-12,69.79291689124156
2020-04-19,27.063340483026366
2020-05-17,47.088418231350204
2020-06-14,18.435367292540082
2020-06-28,41.63986595243143
2020-07-19,24.883919571458858
2020-08-09,49.267839142917715
2020-08-23,48.17812868713396
2020-08-30,28.153050938810125
2020-09-20,24.383919571458858
2020-10-11,41.13986595243143
2020-10-18,29.742761394593877
2020-10-25,25.973630027242613
2020-11-01,18.935367292540082
2020-11-15,35.19131367351265
2020-11-22,27.563340483026366
2020-11-29,41.63986595243143
2020-12-06,24.383919571458858
2020-12-27,71.97233780280907
2021-01-17,17.345656836756326
2021-01-24,45.99870777556645
2021-02-07,53.036970510268986
2021-02-14,18.935367292540082
2021-02-21,48.17812868713396
2021-03-07,28.153050938810125
2021-03-14,22.20449865989135
2021-03-21,31.92218230616139
2021-03-28,40.050155496647676
2021-04-04,23.294209115675102
2021-04-11,27.063340483026366
2021-04-25,16.255946380972574
2021-05-02,20.025077748323838
2021-05-09,36.28102412929641
2021-05-23,53.036970510268986
2021-05-30,28.653050938810125
2021-06-06,24.383919571458858
2021-06-13,48.17812868713396
2021-06-20,33.01189276194515
2021-07-04,31.92218230616139
2021-07-18,47.088418231350204
2021-08-01,25.973630027242613
2021-08-15,22.70449865989135
2021-08-22,34.1016032177289
2021-08-29,20.025077748323838
2021-09-19,42.72957640821518
2021-09-26,24.883919571458858
2021-10-03,28.153050938810125
2021-10-10,42.72957640821518
2021-10-24,18.935367292540082
2021-11-21,34.6016032177289
2021-12-12,17.845656836756326
2021-12-19,25.973630027242613
2022-01-02,37.74146917016033
2022-02-06,22.408997319782696
2022-02-13,15.332471850377633
2022-02-27,35.382627347025306
2022-03-06,22.408997319782696
2022-03-13,36.56204825859282
2022-03-27,14.153050938810123
2022-04-03,28.306101877620247
2022-04-17,51.894520108970454
2022-04-24,21.229576408215184
2022-05-08,74.30351742875315
2022-05-15,35.382627347025306
2022-05-22,47.17683646270041
2022-05-29,117.94209115675103
2022-06-05,27.126680966052735
2022-06-19,33.02378552389029
2022-07-03,42.45915281643037
2022-07-10,28.306101877620247
2022-07-17,50.71509919740294
2022-07-24,47.17683646270041
2022-08-14,20.050155496647676
2022-10-02,45.9974155511329
2022-10-09,21.229576408215184
2022-10-16,45.9974155511329
2022-10-30,37.74146917016033
2022-11-06,18.870734585080164
2022-11-13,53.073941020537966
2022-11-20,45.9974155511329
2022-12-04,34.2032064354578
2022-12-11,37.74146917016033
2022-12-18,58.97104557837552
2022-12-25,48.35625737426792
