,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-15,17.0
2017-02-05,46.0
2017-02-12,19.0
2017-03-12,21.0
2017-04-02,46.0
2017-04-23,18.0
2017-05-07,35.0
2017-05-21,39.0
2017-05-28,27.0
2017-06-04,21.0
2017-07-23,18.0
2017-08-06,78.0
2017-08-20,17.0
2017-09-10,88.0
2017-09-24,35.0
2017-10-15,26.0
2017-10-29,44.0
2017-11-26,100.0
2017-12-24,31.0
2018-01-07,18.10061591162371
2018-02-04,21.037555266090614
2018-02-18,25.932454190202115
2018-03-04,30.827353114313617
2018-05-06,49.90694881075963
2018-05-27,44.03307010182583
2018-06-17,57.23878708933803
2018-06-24,35.72225203842512
2018-07-01,25.932454190202115
2018-07-15,32.78531268395822
2018-08-12,33.76429246878052
2018-08-26,45.99102967147043
2018-10-07,28.869393544669016
2018-10-14,38.15919139289202
2018-10-21,39.13817117771433
2018-10-28,73.88144343131714
2018-11-11,47.44898924111503
2018-12-09,43.05409031700353
2018-12-16,20.558575481268313
2018-12-23,24.953474405379815
2018-12-30,17.62163612680141
2019-02-24,28.369393544669016
2019-03-03,34.74327225360282
2019-03-17,25.932454190202115
2019-03-31,14.684696772334508
2019-04-14,17.12163612680141
2019-04-28,28.869393544669016
2019-06-09,17.12163612680141
2019-06-16,37.18021160806972
2019-07-21,14.684696772334508
2019-08-04,72.90246364649484
2019-08-11,23.974494620557515
2019-08-25,20.058575481268313
2019-09-01,25.932454190202115
2019-09-29,12.726737202689907
2019-10-20,14.184696772334508
2019-10-27,15.663676557156808
2019-11-03,19.07959569644601
2019-11-10,17.62163612680141
2019-11-24,16.64265634197911
2019-12-01,20.058575481268313
2019-12-08,22.016535050912914
2019-12-15,24.953474405379815
2019-12-22,15.663676557156808
2019-12-29,26.911433975024416
2020-01-05,16.14265634197911
2020-01-12,37.18021160806972
2020-01-26,22.495514835735214
2020-02-02,28.369393544669016
2020-02-16,21.037555266090614
2020-02-23,21.037555266090614
2020-03-01,16.14265634197911
2020-03-22,16.14265634197911
2020-04-12,22.016535050912914
2020-04-19,11.247757417867607
2020-05-17,21.037555266090614
2020-05-24,38.15919139289202
2020-07-19,22.995514835735214
2020-07-26,18.10061591162371
2020-08-02,11.247757417867607
2020-08-16,12.726737202689907
2020-09-06,16.14265634197911
2020-09-27,31.806332899135917
2020-10-18,18.10061591162371
2020-10-25,29.348373329491316
2020-11-01,57.23878708933803
2020-11-08,16.64265634197911
2020-11-15,21.037555266090614
2020-11-22,27.390413759846716
2020-11-29,20.058575481268313
2020-12-06,15.163676557156808
2020-12-13,23.974494620557515
2020-12-20,41.09613074735893
2020-12-27,17.12163612680141
2021-01-03,16.14265634197911
2021-01-17,22.016535050912914
2021-01-24,33.76429246878052
2021-02-07,22.995514835735214
2021-02-14,16.64265634197911
2021-03-07,54.30184773487113
2021-03-14,24.953474405379815
2021-04-04,28.369393544669016
2021-04-11,21.037555266090614
2021-05-16,28.869393544669016
2021-05-23,27.890413759846716
2021-05-30,19.07959569644601
2021-06-06,16.14265634197911
2021-06-20,20.058575481268313
2021-06-27,17.12163612680141
2021-07-11,23.974494620557515
2021-07-25,18.10061591162371
2021-08-01,13.705716987512208
2021-08-29,20.058575481268313
2021-10-03,16.14265634197911
2021-10-10,29.348373329491316
2021-10-24,22.995514835735214
2021-11-28,16.14265634197911
2021-12-05,53.82286795004883
2021-12-19,30.327353114313617
2021-12-26,21.037555266090614
2022-01-09,23.948989241115026
2022-01-30,34.486544507205636
2022-02-06,22.991029671470425
2022-02-13,11.495514835735213
2022-02-20,26.82286795004883
2022-02-27,15.327353114313617
2022-03-06,15.327353114313617
2022-04-03,18.20123182324742
2022-04-10,22.991029671470425
2022-04-17,54.60369546974226
2022-04-24,24.906948810759626
2022-05-15,21.075110532181224
2022-06-05,23.948989241115026
2022-06-12,36.40246364649484
2022-06-19,27.780827519693432
2022-07-03,95.7959569644601
2022-07-24,22.991029671470425
2022-08-14,34.486544507205636
2022-08-21,29.696746658982633
2022-09-04,22.033070101825825
2022-09-18,16.285312683958217
2022-10-23,20.117150962536623
2022-10-30,22.033070101825825
2022-11-06,21.075110532181224
2022-11-20,22.033070101825825
2022-12-11,20.117150962536623
2022-12-25,48.85593805187465
