,MVT_GT_Portland OR
2017-01-08,34.0
2017-01-22,16.0
2017-02-19,24.0
2017-02-26,43.0
2017-03-12,19.0
2017-03-19,21.0
2017-03-26,19.0
2017-04-02,20.0
2017-04-16,49.0
2017-05-14,43.0
2017-05-21,51.0
2017-05-28,25.0
2017-06-11,36.0
2017-06-18,39.0
2017-06-25,26.0
2017-07-02,24.0
2017-07-16,20.0
2017-07-30,43.0
2017-08-06,18.0
2017-08-13,26.0
2017-08-20,15.0
2017-08-27,21.0
2017-09-10,33.0
2017-09-17,22.0
2017-09-24,15.0
2017-10-22,20.0
2017-10-29,23.0
2017-11-05,21.0
2017-11-12,21.0
2017-12-03,16.0
2017-12-10,40.0
2017-12-31,46.0
2018-01-07,15.0
2018-01-14,16.397612027177196
2018-01-28,18.0
2018-02-04,49.82277206600177
2018-02-11,23.42516003882457
2018-02-25,33.0
2018-03-04,27.096418040765798
2018-03-11,22.397612027177196
2018-03-18,48.692836081531595
2018-03-25,21.25390203688334
2018-04-15,28.568870029118425
2018-05-20,59.281450048530715
2018-05-27,35.494030067942994
2018-06-10,37.79522405435439
2018-06-17,44.63774005823685
2018-06-24,30.322772066001768
2018-07-01,22.0
2018-07-22,56.40541610094388
2018-08-05,67.0
2018-08-12,49.0
2018-09-02,62.994030067942994
2018-09-09,30.63774005823685
2018-09-30,48.12396605241317
2018-10-07,35.50780407376668
2018-10-21,46.20661008735528
2018-10-28,44.83654607182545
2018-11-04,38.692836081531595
2018-11-18,46.740128031059655
2018-11-25,19.568870029118425
2018-12-02,19.0
2018-12-09,55.692836081531595
2018-12-16,30.740128031059655
2019-01-13,32.95270805047194
2019-01-20,64.0
2019-02-10,25.082644034942113
2019-02-17,29.0
2019-02-24,32.91138603300088
2019-03-03,29.0
2019-03-10,55.0
2019-03-24,51.0
2019-04-07,24.582644034942113
2019-04-21,19.0
2019-05-19,41.85032007764914
2019-05-26,38.50780407376668
2019-06-02,82.76170611065001
2019-06-09,38.66528806988423
2019-06-16,59.24793210482633
2019-06-23,17.0
2019-06-30,37.0
2019-07-07,42.29522405435439
2019-07-21,47.0
2019-08-11,40.0
2019-08-25,38.91138603300088
2019-09-01,38.93893404464825
2019-09-22,59.86409408347282
2019-10-20,18.0
2019-10-27,23.0
2019-11-10,33.43893404464825
2019-11-24,24.0
2019-12-01,43.79522405435439
2019-12-15,22.0
2020-01-05,30.95270805047194
2020-01-12,31.438934044648253
2020-01-19,31.438934044648253
2020-01-26,17.0
2020-02-02,48.0
