,MVT_GT_Los Angeles CA
2017-01-01,42.0
2017-01-08,45.0
2017-01-15,61.0
2017-01-22,49.0
2017-01-29,33.0
2017-02-05,48.0
2017-02-12,23.0
2017-02-19,37.0
2017-02-26,30.0
2017-03-05,39.0
2017-03-12,36.0
2017-03-19,62.0
2017-03-26,40.0
2017-04-02,48.0
2017-04-09,47.0
2017-04-16,39.0
2017-04-23,38.0
2017-04-30,43.0
2017-05-07,43.0
2017-05-14,51.0
2017-05-21,49.0
2017-05-28,49.0
2017-06-04,38.0
2017-06-11,65.0
2017-06-18,40.0
2017-06-25,47.0
2017-07-02,77.0
2017-07-09,47.0
2017-07-16,29.0
2017-07-23,54.0
2017-07-30,50.0
2017-08-06,69.0
2017-08-13,100.0
2017-08-20,34.0
2017-08-27,27.0
2017-09-03,42.0
2017-09-10,44.0
2017-09-17,22.0
2017-09-24,62.0
2017-10-01,73.0
2017-10-08,50.0
2017-10-15,42.0
2017-10-22,48.0
2017-10-29,69.0
2017-11-05,45.0
2017-11-12,68.0
2017-11-19,54.0
2017-11-26,67.0
2017-12-03,23.0
2017-12-10,33.0
2017-12-17,60.0
2017-12-24,52.0
2017-12-31,44.0
2018-01-07,29.68237714650188
2018-01-14,41.046209147777546
2018-01-21,46.50061486115207
2018-01-28,56.8191600063783
2018-02-04,59.682838292365936
2018-02-11,38.13693657516443
2018-02-18,62.27371943504084
2018-02-25,52.72812514841537
2018-03-04,56.00076857644009
2018-03-11,34.818698860514246
2018-03-18,27.818698860514242
2018-03-25,50.6825308617899
2018-04-01,49.7734120044648
2018-04-08,49.955328005102636
2018-04-15,34.13693657516443
2018-04-22,26.318698860514242
2018-04-29,39.8641394318517
2018-05-06,44.18237714650188
2018-05-13,42.546055432489524
2018-05-20,81.81946743695433
2018-05-27,47.36444686242773
2018-06-03,55.410194864341214
2018-06-10,42.7734120044648
2018-06-17,36.36429314713971
2018-06-24,49.455328005102636
2018-07-01,35.40958000318915
2018-07-08,45.50076857644009
2018-07-15,69.41019486434121
2018-07-22,49.86444686242773
2018-07-29,58.6825308617899
2018-08-05,51.955328005102636
2018-08-12,54.95548172039065
2018-08-19,35.77325828917679
