,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-02-05,32.0
2017-02-26,38.0
2017-03-12,23.0
2017-03-19,80.0
2017-03-26,32.0
2017-04-16,32.0
2017-04-30,49.0
2017-05-21,54.0
2017-06-04,52.0
2017-06-18,35.0
2017-07-09,26.0
2017-07-30,53.0
2017-08-06,24.0
2017-08-13,42.0
2017-08-20,60.0
2017-08-27,37.0
2017-09-10,26.0
2017-09-17,36.0
2017-10-15,66.0
2017-10-29,65.0
2017-11-26,48.0
2017-12-24,33.0
2018-01-07,31.932539190560625
2018-01-28,63.36507838112125
2018-03-04,29.333743384315063
2018-04-22,38.228926609297304
2018-06-03,20.938560159332823
2018-06-17,59.16748676863013
2018-07-01,35.08073289992896
2018-07-15,53.92049725301622
2018-07-29,29.833743384315063
2018-08-05,29.333743384315063
2018-08-12,50.77230354364789
2018-08-19,35.08073289992896
2018-08-26,21.987958062455604
2018-09-09,56.019293059261784
2018-10-07,20.938560159332823
2018-11-11,24.086753868701162
2018-12-16,20.938560159332823
2018-12-30,30.383141287437844
2019-02-17,23.037355965578385
2019-03-10,57.068690962384565
2019-03-17,99.99520918417299
2019-03-24,40.827722415542866
2019-04-07,36.13013080305174
2019-04-28,28.784345481192283
2019-05-19,40.827722415542866
2019-06-02,17.79036644996448
2019-06-09,20.938560159332823
2019-07-21,20.938560159332823
2019-08-11,39.278324512420085
2019-09-01,63.86507838112125
2019-09-08,16.7409685468417
2019-09-22,52.37109934989345
2019-09-29,38.728926609297304
2019-11-10,20.938560159332823
2019-11-24,21.987958062455604
2019-12-01,36.63013080305174
2019-12-29,47.12410983427955
2020-01-05,74.85905741234905
2020-02-02,19.889162256210042
2020-02-16,16.7409685468417
2020-03-08,17.29036644996448
2020-04-05,18.33976435308726
2020-04-12,14.142172740596141
2020-04-26,25.136151771823943
2020-05-03,26.685549674946724
2020-05-17,36.63013080305174
2020-05-24,49.222905640525106
2020-05-31,39.278324512420085
2020-07-05,45.02531402803399
2020-07-12,47.12410983427955
2020-07-19,19.889162256210042
2020-07-26,25.136151771823943
2020-08-09,21.987958062455604
2020-08-16,19.889162256210042
2020-09-20,21.987958062455604
2020-09-27,27.7349475780695
2020-10-04,19.889162256210042
2020-11-01,20.938560159332823
2020-11-22,20.938560159332823
2020-11-29,38.228926609297304
2020-12-13,41.377120318665646
2020-12-20,43.97591612491121
2021-01-03,20.938560159332823
2021-01-17,18.83976435308726
2021-02-07,30.883141287437844
2021-02-28,42.42651822178843
2021-03-21,19.389162256210042
2021-03-28,23.037355965578385
2021-04-04,34.03133499680618
2021-04-11,17.79036644996448
2021-04-25,23.037355965578385
2021-05-16,30.383141287437844
2021-05-30,34.03133499680618
2021-06-06,23.037355965578385
2021-06-27,38.228926609297304
2021-08-29,40.327722415542866
2021-09-19,38.728926609297304
2021-09-26,40.827722415542866
2021-10-03,23.037355965578385
2021-10-17,26.685549674946724
2021-10-24,69.11206789673514
2021-12-12,23.037355965578385
2021-12-19,36.63013080305174
2021-12-26,46.07471193115677
2022-01-09,60.433769343505816
2022-01-30,23.074711931156767
2022-02-06,40.65544483108573
2022-02-13,20.877120318665646
2022-02-20,35.16146579985793
2022-02-27,52.7421986997869
2022-03-13,19.778324512420085
2022-04-10,78.01450224343478
2022-05-15,29.667486768630127
2022-05-29,42.85303644357685
2022-06-05,41.75424063733129
2022-06-19,41.75424063733129
2022-07-03,69.2241357934703
2022-07-10,20.877120318665646
2022-07-24,51.643402893541335
2022-07-31,21.975916124911205
2022-08-07,76.91570643718921
2022-08-14,21.975916124911205
2022-08-21,109.87958062455603
2022-09-18,51.643402893541335
2022-10-30,19.778324512420085
2022-11-06,18.679528706174526
2022-11-13,20.877120318665646
2022-12-04,20.877120318665646
2022-12-11,50.54460708729577
2022-12-18,30.76628257487569
2022-12-25,87.90366449964482
