,MVT_GT_Los Angeles CA
2017-01-01,44.0
2017-01-08,59.0
2017-01-15,69.0
2017-01-22,27.0
2017-01-29,44.0
2017-02-05,43.0
2017-02-12,40.0
2017-02-19,53.0
2017-02-26,48.0
2017-03-05,51.0
2017-03-12,9.0
2017-03-19,72.0
2017-03-26,32.0
2017-04-02,55.0
2017-04-09,50.0
2017-04-16,62.0
2017-04-23,15.0
2017-04-30,44.0
2017-05-07,60.0
2017-05-14,47.0
2017-05-21,61.0
2017-05-28,51.0
2017-06-04,32.0
2017-06-11,71.0
2017-06-18,31.0
2017-06-25,61.0
2017-07-02,64.0
2017-07-09,44.0
2017-07-16,47.0
2017-07-23,62.0
2017-07-30,62.0
2017-08-06,68.0
2017-08-13,100.0
2017-08-20,45.0
2017-08-27,34.0
2017-09-03,49.0
2017-09-10,54.0
2017-09-17,31.0
2017-09-24,64.0
2017-10-01,54.0
2017-10-08,33.0
2017-10-15,69.0
2017-10-22,55.0
2017-10-29,81.0
2017-11-05,39.0
2017-11-12,48.0
2017-11-19,47.0
2017-11-26,87.0
2017-12-03,43.0
2017-12-10,45.0
2017-12-17,35.0
2017-12-24,73.0
2017-12-31,52.0
2018-01-07,30.713538024817822
2018-01-14,28.086609282238726
2018-01-21,58.30014730705655
2018-01-28,59.863611678346096
2018-02-04,54.04628982189835
2018-02-11,55.1097541931879
2018-02-18,70.99825539124159
2018-02-25,64.6174691635043
2018-03-04,55.1097541931879
2018-03-11,29.150073653528274
2018-03-18,39.721252995134215
2018-03-25,55.1097541931879
2018-04-01,59.863611678346096
2018-04-08,51.91936107931925
2018-04-15,56.17321856447745
2018-04-22,28.086609282238726
2018-04-29,40.78471736642376
2018-05-06,69.93479101995203
2018-05-13,48.22896796545061
2018-05-20,81.06943473284753
2018-05-27,63.05400479221474
2018-06-03,69.93479101995203
2018-06-10,48.22896796545061
2018-06-17,38.15778862384467
2018-06-24,54.04628982189835
2018-07-01,27.023144910949174
2018-07-08,54.04628982189835
2018-07-15,78.94250599026843
2018-07-22,48.72896796545061
2018-07-29,46.10203922287151
2018-08-05,33.403931138686474
2018-08-12,68.87132664866249
2018-08-19,54.04628982189835
2018-08-26,49.792432336740156
2018-09-02,50.855896708029704
2018-09-09,26.523144910949174
2018-09-16,40.78471736642376
2018-09-23,69.93479101995203
2018-09-30,59.863611678346096
2018-10-07,36.03085988126557
2018-10-14,23.332751797080526
2018-10-21,69.93479101995203
2018-10-28,49.792432336740156
2018-11-04,50.855896708029704
2018-11-11,45.038574851581956
2018-11-18,51.91936107931925
2018-11-25,56.67321856447745
2018-12-02,45.038574851581956
2018-12-09,52.9828254506088
2018-12-16,54.04628982189835
2018-12-23,74.18864850511022
2018-12-30,65.18093353479384
2019-01-06,46.10203922287151
2019-01-13,42.41164610900286
2019-01-20,58.80014730705655
2019-01-27,63.55400479221474
2019-02-03,67.80786227737295
2019-02-10,41.84818173771331
2019-02-17,38.65778862384467
2019-02-24,41.34818173771331
2019-03-03,58.80014730705655
2019-03-10,40.28471736642376
2019-03-17,75.25211287639978
2019-03-24,55.1097541931879
2019-03-31,59.863611678346096
2019-04-07,25.959680539659626
2019-04-14,49.292432336740156
2019-04-21,33.903931138686474
2019-04-28,49.792432336740156
2019-05-05,54.04628982189835
2019-05-12,63.05400479221474
2019-05-19,68.87132664866249
2019-05-26,55.1097541931879
2019-06-02,45.538574851581956
2019-06-09,65.68093353479384
2019-06-16,52.9828254506088
2019-06-23,46.10203922287151
2019-06-30,40.28471736642376
2019-07-07,46.10203922287151
2019-07-14,42.91164610900286
2019-07-21,32.84046676739692
2019-07-28,56.17321856447745
2019-08-04,37.09432425255511
2019-08-11,48.72896796545061
2019-08-18,66.74439790608338
2019-08-25,48.22896796545061
2019-09-01,86.88675658929526
2019-09-08,47.66550359416105
2019-09-15,40.78471736642376
2019-09-22,50.855896708029704
2019-09-29,69.93479101995203
2019-10-06,28.086609282238726
2019-10-13,29.150073653528274
2019-10-20,72.06171976253114
2019-10-27,75.25211287639978
2019-11-03,64.1174691635043
2019-11-10,38.65778862384467
2019-11-17,73.12518413382068
2019-11-24,19.078894311922333
2019-12-08,74.18864850511022
2019-12-22,47.16550359416105
2019-12-29,32.84046676739692
2020-01-05,48.22896796545061
2020-01-12,68.87132664866249
2020-01-19,47.16550359416105
2020-01-26,38.65778862384467
2020-02-02,59.363611678346096
2020-02-09,49.292432336740156
2020-02-16,49.292432336740156
2020-02-23,75.25211287639978
2020-03-01,51.91936107931925
2020-03-08,39.221252995134215
2020-03-15,48.22896796545061
2020-03-22,37.09432425255511
2020-03-29,43.975110480292415
2020-04-05,51.91936107931925
2020-04-12,43.975110480292415
2020-04-19,25.959680539659626
2020-04-26,74.18864850511022
2020-05-03,58.30014730705655
2020-05-10,43.975110480292415
2020-05-17,30.213538024817822
2020-05-24,57.73668293576699
2020-05-31,82.63289910413707
2020-06-07,38.65778862384467
2020-06-14,18.015429940632785
2020-06-21,66.74439790608338
2020-06-28,43.475110480292415
2020-07-05,47.16550359416105
2020-07-12,47.16550359416105
2020-07-19,67.80786227737295
2020-07-26,46.10203922287151
2020-08-02,33.903931138686474
2020-08-09,48.22896796545061
2020-08-16,39.221252995134215
2020-08-23,41.84818173771331
2020-08-30,21.70582305450143
2020-09-06,28.086609282238726
2020-09-13,51.91936107931925
2020-09-20,43.975110480292415
2020-09-27,52.9828254506088
2020-10-04,56.17321856447745
2020-10-11,31.77700239610737
2020-10-18,47.16550359416105
2020-10-25,36.03085988126557
2020-11-01,51.91936107931925
2020-11-08,50.855896708029704
2020-11-15,39.221252995134215
2020-11-22,42.91164610900286
2020-11-29,33.903931138686474
2020-12-06,27.023144910949174
2020-12-13,45.038574851581956
2020-12-20,38.65778862384467
2020-12-27,63.55400479221474
2021-01-03,70.99825539124159
2021-01-10,56.17321856447745
2021-01-17,34.967395509976015
2021-01-24,42.91164610900286
2021-01-31,71.49825539124159
2021-02-07,54.04628982189835
2021-02-14,57.73668293576699
2021-02-21,46.60203922287151
2021-02-28,37.09432425255511
2021-03-07,34.967395509976015
2021-03-14,73.12518413382068
2021-03-21,42.91164610900286
2021-03-28,55.1097541931879
2021-04-04,31.27700239610737
2021-04-11,49.292432336740156
2021-04-18,67.80786227737295
2021-04-25,58.80014730705655
2021-05-02,59.863611678346096
2021-05-09,74.18864850511022
2021-05-16,58.80014730705655
2021-05-23,63.05400479221474
2021-05-30,52.9828254506088
2021-06-06,57.23668293576699
2021-06-13,56.17321856447745
2021-06-20,41.84818173771331
2021-06-27,36.03085988126557
2021-07-04,72.56171976253114
2021-07-11,49.792432336740156
2021-07-18,30.713538024817822
2021-07-25,36.03085988126557
2021-08-01,68.87132664866249
2021-08-08,63.05400479221474
2021-08-15,32.34046676739692
2021-08-22,43.975110480292415
2021-08-29,70.99825539124159
2021-09-05,45.538574851581956
2021-09-12,68.37132664866249
2021-09-19,64.1174691635043
2021-09-26,59.863611678346096
2021-10-03,38.15778862384467
2021-10-10,34.967395509976015
2021-10-17,47.16550359416105
2021-10-24,64.1174691635043
2021-10-31,58.80014730705655
2021-11-07,41.84818173771331
2021-11-14,72.06171976253114
2021-11-21,60.927076049635644
2021-11-28,61.49054042092519
2021-12-05,66.24439790608338
2021-12-12,51.91936107931925
2021-12-19,54.04628982189835
2021-12-26,37.59432425255511
2022-01-02,76.63115449537865
2022-01-09,75.50422575279956
2022-01-16,52.9656509012176
2022-01-23,73.25036826764136
2022-01-30,86.77351317859053
2022-02-06,83.39272695085324
2022-02-13,57.47336587153399
2022-02-20,70.99651078248317
2022-02-27,36.06171976253113
2022-03-06,77.75808323795776
2022-03-13,68.74265329732498
2022-03-20,74.37729701022046
2022-03-27,29.300147307056545
2022-04-03,31.55400479221474
2022-04-10,73.25036826764136
2022-04-17,58.60029461411309
2022-04-24,66.48879581216677
2022-05-01,73.25036826764136
2022-05-08,77.75808323795776
2022-05-15,54.0925796437967
2022-05-22,76.63115449537865
2022-05-29,68.74265329732498
2022-06-05,40.569434732847526
2022-06-12,58.60029461411309
2022-06-19,45.07714970316392
2022-06-26,41.69636347542662
2022-07-03,63.10800958442948
2022-07-10,56.346437128954896
2022-07-17,66.48879581216677
2022-07-24,63.10800958442948
2022-07-31,50.71179341605941
2022-08-07,81.13886946569505
2022-08-14,95.78894311922332
2022-08-21,69.86958203990407
2022-08-28,37.18864850511023
2022-09-04,36.06171976253113
2022-09-11,77.75808323795776
2022-09-18,28.173218564477448
2022-09-25,81.13886946569505
2022-10-02,70.99651078248317
2022-10-09,61.981080841850385
2022-10-16,41.69636347542662
2022-10-23,75.50422575279956
2022-10-30,48.45793593090121
2022-11-06,66.48879581216677
2022-11-13,112.69287425790979
2022-11-20,68.74265329732498
2022-11-27,72.12343952506227
2022-12-04,36.06171976253113
2022-12-11,63.10800958442948
2022-12-18,49.58486467348031
2022-12-25,67.61572455474588
