,MVT_GT_Chicago IL
2017-01-01,13.0
2017-01-08,35.0
2017-01-15,33.0
2017-01-22,32.0
2017-01-29,46.0
2017-02-05,13.0
2017-02-12,13.0
2017-02-19,32.0
2017-02-26,10.0
2017-03-05,31.0
2017-03-12,12.0
2017-03-26,9.0
2017-04-02,25.0
2017-04-09,19.0
2017-04-23,57.0
2017-04-30,12.0
2017-05-07,32.0
2017-05-14,63.0
2017-05-21,25.0
2017-05-28,16.0
2017-06-04,51.0
2017-06-11,22.0
2017-06-25,26.0
2017-07-02,100.0
2017-07-09,32.0
2017-07-16,31.0
2017-07-23,30.0
2017-07-30,29.0
2017-08-06,17.0
2017-08-13,34.0
2017-08-20,30.0
2017-08-27,21.0
2017-09-03,16.0
2017-09-10,35.0
2017-09-17,31.0
2017-09-24,17.0
2017-10-08,17.0
2017-10-22,24.0
2017-10-29,44.0
2017-11-05,50.0
2017-11-12,45.0
2017-11-19,11.0
2017-11-26,32.0
2017-12-03,23.0
2017-12-10,19.0
2017-12-17,29.0
2017-12-31,46.0
2018-01-07,24.915774587276374
2018-01-14,27.15735204600401
2018-01-21,30.31278865764086
2018-02-04,40.27909849255141
2018-02-11,20.34647882273031
2018-02-18,43.93453510418826
2018-02-25,27.15735204600401
2018-03-04,20.84647882273031
2018-03-18,44.34839425709747
2018-03-25,16.27718305818425
2018-04-01,30.81278865764086
2018-04-08,27.15735204600401
2018-04-15,38.03752103382377
2018-04-22,14.949464752365824
2018-04-29,38.03752103382377
2018-05-06,19.018760516911886
2018-05-13,24.915774587276374
2018-05-20,10.380168987819761
2018-05-27,28.071211198913225
2018-06-03,14.035605599456613
2018-06-10,56.14242239782645
2018-06-17,16.77718305818425
2018-06-24,25.329633740185585
2018-07-08,29.898929504731647
2018-07-15,19.018760516911886
2018-07-22,23.08805628145795
2018-07-29,12.707887293638187
2018-08-05,33.96822526927771
2018-08-12,47.08997171582511
2018-08-19,28.985070351822436
2018-09-02,41.19295764546062
2018-09-09,52.98698578618959
2018-09-16,24.915774587276374
2018-09-23,33.96822526927771
2018-09-30,22.174197128548734
2018-10-07,30.81278865764086
2018-10-14,28.071211198913225
2018-10-21,34.88208442218692
2018-10-28,28.071211198913225
2018-11-04,19.9326196698211
2018-11-11,33.96822526927771
2018-11-18,19.4326196698211
2018-11-25,39.8652393396422
2018-12-02,24.001915434367163
2018-12-09,26.743492893094796
2018-12-16,53.4008449390988
2018-12-30,31.726647810550073
2019-01-06,25.829633740185585
2019-01-13,72.91960545601069
2019-01-20,24.915774587276374
2019-01-27,21.760337975639523
2019-02-03,44.84839425709747
2019-02-10,19.9326196698211
2019-02-24,25.829633740185585
2019-03-03,19.018760516911886
2019-03-10,33.0543661163685
2019-03-17,25.829633740185585
2019-03-24,14.035605599456613
2019-04-07,28.071211198913225
2019-04-14,36.70980272800534
2019-04-21,46.6761125629159
2019-04-28,43.93453510418826
2019-05-05,19.018760516911886
2019-05-12,19.018760516911886
2019-05-19,25.829633740185585
2019-05-26,10.380168987819761
2019-06-02,24.915774587276374
2019-06-09,13.121746446547398
2019-06-16,24.001915434367163
2019-06-23,19.9326196698211
2019-06-30,40.77909849255141
2019-07-07,28.071211198913225
2019-07-14,33.96822526927771
2019-07-21,33.96822526927771
2019-07-28,37.62366188091456
2019-08-04,36.20980272800534
2019-08-11,39.3652393396422
2019-08-18,42.106816798369834
2019-08-25,24.915774587276374
2019-09-01,30.81278865764086
2019-09-08,17.19104221109346
2019-09-15,13.121746446547398
2019-09-29,12.207887293638187
2019-10-06,36.20980272800534
2019-10-13,16.77718305818425
2019-10-20,50.24540832746196
2019-11-10,61.12557731528172
2019-11-17,34.88208442218692
2019-12-01,24.915774587276374
2019-12-08,31.726647810550073
2019-12-15,63.86715477400936
2019-12-22,43.020675951279046
2019-12-29,48.91769002164354
2020-01-05,57.97014070364487
2020-01-12,16.27718305818425
2020-01-19,38.95138018673298
2020-01-26,38.95138018673298
2020-02-02,43.93453510418826
2020-02-09,34.88208442218692
2020-02-16,32.14050696345929
2020-02-23,19.018760516911886
2020-03-01,11.794028140728974
2020-03-08,14.035605599456613
2020-03-22,19.018760516911886
2020-04-05,33.0543661163685
2020-04-12,17.69104221109346
2020-04-19,16.77718305818425
