,MVT_GT_Memphis TN
2017-01-01,50.0
2017-01-29,49.0
2017-02-05,33.0
2017-03-19,25.0
2017-04-02,80.0
2017-04-16,39.0
2017-05-28,47.0
2017-06-11,26.0
2017-07-09,27.0
2017-07-16,80.0
2017-08-20,50.0
2017-09-17,33.0
2017-10-08,33.0
2017-12-31,100.0
2018-01-07,23.888750132432676
2018-01-21,31.35166684324357
2018-04-01,22.393385543581317
2018-04-15,52.25432320912216
2018-04-22,63.20333368648714
2018-06-03,56.735781564527606
2018-06-10,39.314583554054465
2018-07-01,28.865573076689486
2018-08-05,63.20333368648714
2018-08-26,32.84703143209493
2018-09-02,63.20333368648714
2018-09-30,34.337760609797655
2018-12-09,27.870208487838124
2018-12-23,41.80531273175718
2019-01-06,45.286771087162634
2019-01-13,60.21723991993305
2019-01-27,43.79604190945991
2019-03-03,29.860937665540845
2019-03-17,40.809948142905824
2019-03-31,52.25432320912216
2019-04-07,34.837760609797655
2019-04-14,35.333125198649014
2019-05-12,99.03645888513616
2019-08-04,24.38411472128404
2019-08-25,39.814583554054465
2019-09-22,46.78213567601399
2019-11-03,26.87484389898676
2019-11-17,69.17552121959531
2019-11-24,38.3192189652031
2019-12-08,36.828489787500374
2019-12-29,90.0781775854739
2020-01-05,20.90265636587859
2020-03-08,22.893385543581317
2020-04-05,25.8794793101354
2020-05-03,32.84703143209493
2020-07-05,50.76359403141944
2020-07-12,22.393385543581317
2020-07-26,25.8794793101354
2020-08-16,49.76822944256808
2020-08-23,68.68015663074394
2020-08-30,54.24505238682488
2020-09-06,20.90265636587859
2020-09-13,22.893385543581317
2020-11-08,19.907291777027233
2020-11-15,20.90265636587859
2020-11-22,36.828489787500374
2021-01-03,19.907291777027233
2021-01-17,25.8794793101354
2021-02-14,67.18479204189259
2021-02-21,66.18942745304122
2021-03-14,40.809948142905824
2021-03-21,38.3192189652031
2021-05-02,82.11526087466301
2021-06-06,41.30531273175718
2021-06-27,43.79604190945991
2021-07-04,25.8794793101354
2021-07-18,24.88411472128404
2021-07-25,31.85166684324357
2021-08-01,75.14770875270348
2021-10-31,47.27750026486535
2021-11-21,39.814583554054465
2021-12-12,35.833125198649014
2021-12-26,56.235781564527606
2022-02-13,23.777500264865353
2022-03-20,29.72187533108169
2022-05-08,22.78677108716263
2022-05-15,34.67552121959531
2022-06-05,25.7589586202708
2022-06-12,36.656979575000754
2022-06-26,22.78677108716263
2022-07-10,85.20270928243418
2022-07-17,32.69406286418986
2022-07-31,32.69406286418986
2022-08-14,41.61062546351437
2022-08-21,53.49937559594704
2022-09-18,40.61989628581165
2022-10-16,23.777500264865353
2022-10-23,45.57354217432526
2022-11-13,56.47156312905521
2022-11-20,26.74968779797352
2022-11-27,20.805312731757184
2022-12-11,24.768229442568078
2022-12-18,32.69406286418986
