,MVT_GT_Chicago IL
2017-01-08,43.0
2017-01-15,56.0
2017-01-22,31.0
2017-01-29,54.0
2017-02-05,20.0
2017-02-12,26.0
2017-02-19,11.0
2017-02-26,28.0
2017-03-05,28.0
2017-03-12,33.0
2017-03-19,24.0
2017-03-26,16.0
2017-04-02,18.0
2017-04-09,16.0
2017-04-16,23.0
2017-04-23,35.0
2017-04-30,32.0
2017-05-07,52.0
2017-05-14,43.0
2017-05-28,12.0
2017-06-04,59.0
2017-06-18,30.0
2017-06-25,45.0
2017-07-02,100.0
2017-07-09,41.0
2017-07-16,33.0
2017-07-23,64.0
2017-07-30,44.0
2017-08-06,42.0
2017-08-13,30.0
2017-08-27,22.0
2017-09-10,34.0
2017-09-17,27.0
2017-09-24,26.0
2017-10-01,12.0
2017-10-08,19.0
2017-10-22,45.0
2017-10-29,32.0
2017-11-05,22.0
2017-11-12,69.0
2017-11-19,36.0
2017-11-26,30.0
2017-12-03,17.0
2017-12-10,23.0
2017-12-17,57.0
2017-12-24,25.0
2017-12-31,48.0
2018-01-07,42.907224032580714
2018-01-14,18.959005967884504
2018-01-21,36.420169516406666
2018-02-04,15.965478709797477
2018-02-11,22.95037564533387
2018-02-18,35.922327097044324
2018-02-25,22.95037564533387
2018-03-04,37.91801193576901
2018-03-11,9.978424193623423
2018-03-18,43.90506645194306
2018-03-25,16.96332112915982
2018-04-01,44.9029088713054
2018-04-08,48.89427854875477
2018-04-15,42.907224032580714
2018-04-22,21.45253322597153
2018-04-29,30.43311500023261
2018-05-06,25.9439029034209
2018-05-13,34.42448467768198
2018-05-20,43.90506645194306
2018-06-03,32.928799838957296
2018-06-10,17.961163548522162
2018-06-17,19.956848387246847
2018-06-24,25.9439029034209
2018-07-01,22.95037564533387
2018-07-15,19.956848387246847
2018-07-22,22.95037564533387
2018-08-05,36.920169516406666
2018-08-12,41.90938161321837
2018-08-19,15.965478709797477
2018-08-26,30.93311500023261
2018-09-02,34.92448467768198
2018-09-09,22.95037564533387
2018-09-23,23.948218064696214
2018-10-07,27.939587742145584
2018-10-14,22.95037564533387
2018-10-21,36.920169516406666
2018-10-28,34.92448467768198
2018-11-04,27.939587742145584
2018-11-11,27.439587742145584
2018-11-18,19.956848387246847
2018-11-25,21.95253322597153
2018-12-02,23.948218064696214
2018-12-09,46.898593710030084
2018-12-16,46.898593710030084
2018-12-23,38.91585435513135
2018-12-30,28.937430161507926
2019-01-06,34.92448467768198
2019-01-13,32.928799838957296
2019-01-20,9.978424193623423
2019-01-27,19.956848387246847
2019-02-03,52.38564822620414
2019-02-10,30.43311500023261
2019-02-17,52.88564822620414
2019-02-24,10.976266612985764
2019-03-10,14.967636290435134
2019-03-24,33.92664225831964
2019-03-31,27.939587742145584
2019-04-07,29.43527258087027
2019-04-14,38.91585435513135
2019-04-21,51.8878058068418
2019-04-28,38.41585435513135
2019-05-05,20.954690806609186
2019-05-12,38.91585435513135
2019-05-19,35.422327097044324
2019-05-26,26.94174532278324
2019-06-02,35.922327097044324
2019-06-09,33.92664225831964
2019-06-16,40.91153919385603
2019-06-23,43.90506645194306
2019-06-30,24.946060484058556
2019-07-07,61.86623000046522
2019-07-14,46.398593710030084
2019-07-21,10.976266612985764
2019-08-11,47.89643612939243
2019-08-18,64.85975725855225
2019-08-25,20.954690806609186
2019-09-01,41.90938161321837
2019-09-22,14.967636290435134
2019-09-29,31.930957419594954
2019-10-06,47.89643612939243
2019-10-20,30.93311500023261
2019-11-03,31.930957419594954
2019-11-10,25.9439029034209
2019-11-17,35.922327097044324
2019-11-24,22.95037564533387
2019-12-01,30.43311500023261
2019-12-08,62.364072419827565
2019-12-15,65.85759967791459
2019-12-22,37.91801193576901
2019-12-29,39.913696774493694
2020-01-05,46.898593710030084
2020-01-12,26.94174532278324
2020-01-19,25.9439029034209
2020-01-26,50.389963387479455
2020-02-02,41.90938161321837
2020-02-09,69.84896935536396
2020-02-16,19.956848387246847
2020-02-23,17.961163548522162
2020-03-01,40.41153919385603
2020-03-08,11.974109032348107
2020-03-22,29.93527258087027
2020-03-29,17.461163548522162
2020-04-05,18.959005967884504
2020-04-12,11.974109032348107
2020-04-26,12.97195145171045
2020-05-03,12.97195145171045
2020-05-10,12.97195145171045
2020-05-24,23.948218064696214
2020-05-31,49.39212096811711
2020-06-14,31.430957419594954
2020-06-21,15.965478709797477
2020-06-28,34.92448467768198
2020-07-12,50.889963387479455
2020-07-19,35.922327097044324
2020-07-26,38.91585435513135
2020-08-02,36.920169516406666
2020-08-09,28.937430161507926
2020-08-16,40.91153919385603
2020-08-23,35.922327097044324
2020-08-30,32.428799838957296
2020-09-06,27.439587742145584
2020-09-13,22.95037564533387
2020-09-20,25.9439029034209
2020-09-27,23.948218064696214
2020-10-04,41.90938161321837
2020-10-11,50.889963387479455
2020-10-18,11.974109032348107
2020-10-25,35.422327097044324
2020-11-01,30.93311500023261
2020-11-08,25.9439029034209
2020-11-15,57.37486032301585
2020-11-22,51.8878058068418
2020-11-29,12.97195145171045
2020-12-06,38.91585435513135
2020-12-13,28.937430161507926
2020-12-20,28.937430161507926
2020-12-27,42.907224032580714
2021-01-03,41.90938161321837
2021-01-10,32.428799838957296
2021-01-17,61.86623000046522
2021-01-24,45.90075129066774
2021-01-31,80.82523596834972
2021-02-07,15.965478709797477
2021-02-14,21.95253322597153
2021-02-21,16.96332112915982
2021-02-28,34.92448467768198
2021-03-07,29.93527258087027
2021-03-14,67.35328451663928
2021-03-21,21.95253322597153
2021-03-28,49.89212096811711
2021-04-04,13.969793871072792
2021-04-11,42.907224032580714
2021-04-18,41.90938161321837
2021-04-25,59.87054516174054
2021-05-02,24.946060484058556
2021-05-16,37.91801193576901
2021-05-23,77.8317087102627
2021-05-30,16.96332112915982
2021-06-06,18.959005967884504
2021-06-13,53.88349064556648
2021-06-20,17.961163548522162
2021-07-11,52.88564822620414
2021-07-18,54.881333064928825
2021-07-25,29.93527258087027
2021-08-01,24.946060484058556
2021-08-15,41.90938161321837
2021-08-22,10.976266612985764
2021-08-29,44.9029088713054
2021-09-05,19.456848387246847
2021-09-12,28.937430161507926
2021-09-19,43.90506645194306
2021-10-03,18.959005967884504
2021-10-10,24.946060484058556
2021-10-17,43.90506645194306
2021-10-24,69.84896935536396
2021-10-31,30.43311500023261
2021-11-07,58.872702742378195
2021-11-14,35.922327097044324
2021-11-21,28.937430161507926
2021-11-28,48.89427854875477
2021-12-05,34.42448467768198
2021-12-12,65.85759967791459
2021-12-19,30.93311500023261
2021-12-26,33.92664225831964
2022-01-02,43.81013290388612
2022-01-09,51.7756116136836
2022-01-16,43.81013290388612
2022-01-23,19.913696774493694
2022-01-30,17.922327097044324
2022-02-13,37.83602387153802
2022-02-20,43.81013290388612
2022-03-06,36.84033903281333
