,MVT_GT_San Antonio TX
2017-01-01,28.0
2017-01-22,46.0
2017-02-05,26.0
2017-02-12,27.0
2017-02-19,54.0
2017-04-09,63.0
2017-04-16,25.0
2017-04-23,27.0
2017-05-14,24.0
2017-05-21,53.0
2017-05-28,44.0
2017-06-04,41.0
2017-06-11,30.0
2017-06-18,23.0
2017-07-30,26.0
2017-08-20,24.0
2017-09-03,35.0
2017-09-17,37.0
2017-10-08,70.0
2017-11-05,47.0
2017-11-12,28.0
2017-11-19,55.0
2017-11-26,37.0
2017-12-03,22.0
2017-12-17,100.0
2018-01-21,65.64024894679827
2018-02-04,33.07120331145143
2018-02-11,45.097095424706495
2018-03-18,32.06904563534684
2018-05-06,24.05178422651013
2018-06-10,68.14672197511203
2018-06-17,50.107883805229434
2018-07-08,59.12730289017074
2018-07-15,35.5755186636606
2018-07-29,21.045311198196362
2018-08-12,38.08199169197437
2018-08-19,35.0755186636606
2018-09-02,100.21576761045887
2018-09-09,46.59925310081108
2018-09-16,25.053941902614717
2018-10-14,43.59278007249732
2018-12-16,30.064730283137663
2018-12-23,32.56904563534684
2019-01-20,24.05178422651013
2019-02-17,34.073360987556015
2019-02-24,79.17045641226251
2019-03-03,32.06904563534684
2019-03-31,47.10141077691567
2019-05-12,56.62082986185697
2019-05-26,21.045311198196362
2019-06-02,44.59493774860191
2019-06-30,46.09925310081108
2019-08-04,23.54962655040554
2019-08-11,21.045311198196362
2019-08-25,49.60572612912485
2019-09-01,22.047468874300954
2019-09-08,50.107883805229434
2019-09-22,28.060414930928484
2019-10-06,20.043153522091774
2019-10-13,32.06904563534684
2019-10-20,42.090622396392725
2019-11-17,32.56904563534684
2019-12-01,19.040995845987187
2019-12-08,39.08414936807896
2019-12-29,30.064730283137663
2020-02-16,19.040995845987187
2020-03-15,38.08199169197437
2020-03-22,19.040995845987187
2020-03-29,19.040995845987187
2020-04-05,53.1143568335432
2020-04-19,26.056099578719305
2020-04-26,20.043153522091774
2020-05-03,20.543153522091774
2020-05-10,18.038838169882595
2020-05-24,30.064730283137663
2020-07-12,31.56688795924225
2020-07-19,31.06688795924225
2020-07-26,32.06904563534684
2020-09-13,15.032365141568832
2020-10-04,31.06688795924225
2020-10-11,36.07767633976519
2020-11-01,21.045311198196362
2020-11-15,32.06904563534684
2020-11-22,25.053941902614717
2020-12-06,44.09493774860191
2021-01-03,88.68987549720381
2021-01-31,40.08630704418355
2021-02-07,22.047468874300954
2021-02-21,58.125145214066144
2021-03-07,25.053941902614717
2021-03-21,38.08199169197437
2021-04-18,25.053941902614717
2021-04-25,83.17908711668086
2021-05-02,37.07983401586978
2021-05-30,27.058257254823896
2021-06-06,36.07767633976519
2021-06-13,69.14887965121662
2021-08-01,40.08630704418355
2021-08-29,27.058257254823896
2021-09-05,23.04962655040554
2021-09-12,26.056099578719305
2021-09-26,32.06904563534684
2021-10-10,22.047468874300954
2021-10-24,25.053941902614717
2021-12-19,55.11867218575238
2021-12-26,31.06688795924225
2022-01-30,24.10356845302026
2022-02-20,19.081991691974373
2022-02-27,22.094937748601904
2022-03-06,89.38406634661679
2022-03-20,29.125145214066144
2022-03-27,39.16829873615792
2022-04-10,44.18987549720381
2022-04-17,20.08630704418355
2022-05-01,63.27186718917818
2022-05-08,32.13809127069368
2022-05-15,39.16829873615792
2022-05-29,20.08630704418355
2022-06-05,17.073360987556015
2022-06-12,53.2287136670864
2022-06-19,48.20713690604052
2022-06-26,18.077676339765194
2022-07-03,33.142406622902854
2022-07-10,20.08630704418355
2022-07-24,64.27618254138736
2022-07-31,100.43153522091774
2022-08-07,22.094937748601904
2022-08-14,60.25892113255065
2022-09-04,24.10356845302026
2022-09-11,17.073360987556015
2022-09-25,24.10356845302026
2022-10-02,30.129460566275323
2022-10-09,28.12082986185697
2022-10-16,27.116514509647793
2022-11-06,27.116514509647793
2022-11-20,38.16398338394875
2022-12-04,35.15103732732121
2022-12-18,19.081991691974373
