,MVT_GT_Baltimore MD
2017-01-15,32.0
2017-01-22,44.0
2017-02-26,33.0
2017-03-12,100.0
2017-03-26,30.0
2017-04-02,23.0
2017-05-14,33.0
2017-06-04,64.0
2017-08-06,53.0
2017-08-27,61.0
2017-09-03,23.0
2017-09-10,87.0
2017-09-17,32.0
2017-10-01,23.0
2017-10-08,30.0
2017-12-10,33.0
2017-12-24,75.0
2017-12-31,42.0
2018-01-07,40.85726629006544
2018-01-21,37.86771022006065
2018-02-25,52.31549057008459
2018-03-11,38.864228910062245
2018-03-18,53.812009260086185
2018-03-25,29.89556070004788
2018-04-22,37.86771022006065
2018-05-27,23.416448560038305
2018-07-15,66.26675223010693
2018-08-19,49.8259345000798
2018-09-09,23.416448560038305
2018-09-16,45.33985974007342
2018-10-07,24.9129672500399
2018-10-28,42.85030367006863
2018-12-02,47.33289712007661
2018-12-09,21.923411180035114
2019-02-10,34.37815415005586
2019-02-17,36.37119153005905
2019-03-24,47.33289712007661
2019-03-31,59.79112140009576
2019-04-07,42.85030367006863
2019-05-12,62.28067747010055
2019-05-26,34.87815415005586
2019-06-16,23.916448560038305
2019-07-21,25.9094859400415
2019-08-11,28.899042010046287
2019-08-25,74.73890175011971
2019-09-08,28.899042010046287
2019-09-29,39.860747600063846
2019-10-06,35.87467284005746
2019-10-13,33.88163546005427
2019-10-20,74.73890175011971
2019-12-01,35.87467284005746
2019-12-15,45.83985974007342
2020-01-05,23.916448560038305
2020-01-19,29.89556070004788
2020-01-26,47.33289712007661
2020-02-02,21.923411180035114
2020-02-23,28.899042010046287
2020-03-08,20.926892490033516
2020-04-12,23.916448560038305
2020-04-26,23.916448560038305
2020-05-03,19.930373800031923
2020-05-17,45.33985974007342
2020-05-24,74.73890175011971
2020-05-31,20.926892490033516
2020-06-14,22.41992987003671
2020-07-05,24.9129672500399
2020-07-12,39.860747600063846
2020-08-02,58.29460271009417
2020-08-09,25.9094859400415
2020-08-23,28.399042010046287
2020-09-06,24.9129672500399
2020-09-20,26.906004630043093
2020-09-27,54.30852795008778
2020-11-22,36.87119153005905
2020-11-29,17.43733642002873
2020-12-06,55.80504664008938
2021-01-03,18.933855110030326
2021-01-10,26.406004630043093
2021-02-21,22.91992987003671
2021-03-14,19.930373800031923
2021-04-04,18.933855110030326
2021-04-11,61.284158780098956
2021-05-02,34.87815415005586
2021-05-09,21.923411180035114
2021-05-30,18.933855110030326
2021-06-06,48.8294158100782
2021-06-13,27.90252332004469
2021-06-20,82.21105127013247
2021-07-04,65.77023354010534
2021-07-18,56.80156533009097
2021-08-22,37.86771022006065
2021-09-05,70.75282699011332
2021-09-12,68.75978961011012
2021-09-19,34.37815415005586
2021-10-10,58.79460271009417
2021-11-14,51.818971880083
2021-11-21,32.88511677005267
2021-12-12,29.89556070004788
2022-01-09,38.72845782012449
2022-01-23,22.83985974007342
2022-02-06,30.784158780098956
2022-02-13,27.80504664008938
2022-02-20,19.860747600063842
2022-03-06,49.65186900015961
2022-03-27,13.90252332004469
2022-04-03,27.80504664008938
2022-04-10,22.83985974007342
2022-05-01,17.874672840057457
2022-05-22,73.48476612023622
2022-06-12,23.83289712007661
2022-06-19,53.62401852017237
2022-07-03,38.72845782012449
2022-08-07,30.784158780098956
2022-08-28,18.86771022006065
2022-09-04,43.693644720140455
2022-09-11,84.40817730027133
2022-09-18,53.62401852017237
2022-10-30,35.749345680114914
2022-11-06,17.874672840057457
2022-11-13,25.818971880082994
2022-11-27,55.61009328017876
2022-12-11,99.30373800031921
2022-12-18,37.7354204401213
