,MVT_GT_Jacksonville FL
2017-01-08,100.0
2017-01-29,41.0
2017-02-12,100.0
2017-02-19,31.0
2017-03-12,23.0
2017-05-14,31.0
2017-05-21,42.0
2017-06-04,44.0
2017-06-18,43.0
2017-07-23,51.0
2017-09-10,31.0
2017-10-22,29.0
2017-11-26,59.0
2017-12-03,27.0
2018-01-07,60.79143858321754
2018-02-11,30.14571929160877
2018-03-04,31.01512707920898
2018-03-18,24.190456990807057
2018-04-22,28.037495928808127
2018-05-13,68.85492424681989
2018-06-03,36.10098159241048
2018-07-22,35.73157380481027
2018-08-05,27.168088141207914
2018-08-19,24.190456990807057
2018-09-16,36.970389380010694
2018-10-14,48.011506194013904
2018-10-21,27.168088141207914
2018-11-04,23.821049203206844
2018-12-02,27.168088141207914
2018-12-30,23.321049203206844
2019-01-06,36.10098159241048
2019-02-10,48.880913981614114
2019-06-16,23.321049203206844
2019-07-07,22.95164141560663
2019-07-14,69.7243320344201
2019-08-04,73.94077876002139
2019-08-18,34.86216601721005
2019-09-22,35.23157380481027
2019-10-20,40.817428318011764
2019-12-22,51.85854513201497
2019-12-29,31.01512707920898
2020-01-05,20.843418052805987
2020-01-19,18.735194690005347
2020-01-26,27.168088141207914
2020-02-02,48.011506194013904
2020-02-09,26.7986803536077
2020-02-16,72.70196318482095
2020-02-23,20.843418052805987
2020-03-08,69.7243320344201
2020-03-15,32.253942654409414
2020-03-29,39.94802053041155
2020-04-05,21.212825840406204
2020-04-12,17.865786902405134
2020-04-19,30.14571929160877
2020-04-26,25.059864778407274
2020-06-07,34.86216601721005
2020-07-26,18.235194690005347
2020-08-09,21.212825840406204
2020-08-30,19.974010265205774
2020-10-18,37.83979716761091
2020-11-29,24.190456990807057
2020-12-27,21.712825840406204
2021-01-10,22.082233628006414
2021-01-31,21.712825840406204
2021-02-07,22.95164141560663
2021-02-14,33.992758229609834
2021-03-07,72.70196318482095
2021-03-14,16.626971327204707
2021-04-04,19.10460247760556
2021-05-16,24.690456990807057
2021-05-23,22.082233628006414
2021-06-06,19.974010265205774
2021-06-27,27.168088141207914
2021-08-01,28.90690371640834
2021-08-29,36.970389380010694
2021-10-03,34.36216601721005
2021-11-07,21.212825840406204
2021-11-21,22.95164141560663
2022-01-02,28.81380743281668
2022-01-23,25.85854513201497
2022-01-30,27.336176282415828
2022-03-20,22.90328283121326
2022-04-10,64.27695504243721
2022-05-01,29.552623008017108
2022-07-10,28.074991857616254
2022-07-24,23.642098406413687
2022-08-07,21.425651680812404
2022-08-14,42.85130336162481
2022-08-21,26.597360707215397
2022-08-28,33.985516459219674
2022-09-04,27.336176282415828
2022-09-11,41.373672211223955
2022-10-02,25.85854513201497
2022-10-23,21.425651680812404
2022-10-30,65.75458619283806
2022-11-13,69.4486640688402
2022-11-20,32.50788530881882
2022-11-27,33.24670088401925
