,MVT_GT_Omaha NE
2017-02-05,22.0
2017-02-26,80.0
2017-04-09,36.0
2017-05-21,100.0
2017-07-30,48.0
2017-08-06,42.0
2017-08-13,23.0
2017-09-03,56.0
2017-12-03,19.0
2018-01-07,25.20342538383869
2018-02-11,23.762430910961754
2018-02-18,20.35093920164634
2018-02-25,19.880441965207872
2018-04-08,49.936353531238915
2018-04-22,35.87889498466186
2018-04-29,25.20342538383869
2018-05-06,31.02640880246951
2018-06-24,92.60872917097007
2018-07-15,33.937900511784925
2018-07-29,36.84939222110033
2018-09-02,37.81988945753881
2018-09-09,27.144419856715633
2018-09-16,30.055911566031043
2018-09-23,33.467403275346456
2018-10-14,38.29038669397727
2018-11-25,58.67082865918515
2018-12-02,20.85093920164634
2018-12-09,63.0233148413775
2018-12-23,47.52486182192351
2019-02-10,28.1149170931541
2019-03-10,32.967403275346456
2019-04-07,19.880441965207872
2019-05-12,22.791933674523282
2019-07-07,23.262430910961754
2019-07-14,27.144419856715633
2019-07-28,63.0233148413775
2019-08-11,33.937900511784925
2019-08-18,28.1149170931541
2019-10-06,32.967403275346456
2019-12-01,57.70033142274667
2019-12-08,20.35093920164634
2019-12-29,32.967403275346456
2020-01-05,27.144419856715633
2020-02-02,22.791933674523282
2020-02-16,33.937900511784925
2020-03-01,80.49226509726995
2020-05-10,76.11027615151608
2020-05-17,26.17392262027716
2020-06-14,39.260883930415744
2020-09-27,54.288839713431265
2020-10-18,94.54972364384702
2020-11-01,54.788839713431265
2020-11-15,71.75778996932372
2020-12-06,25.20342538383869
2021-03-28,63.99381207781597
2021-04-25,20.85093920164634
2021-05-09,93.57922640740854
2021-05-23,50.90685076767738
2021-06-27,45.083867349046564
2021-07-18,63.0233148413775
2021-08-22,54.788839713431265
2021-09-12,29.085414329592574
2021-10-03,34.90839774822339
2021-11-07,22.291933674523282
2021-11-14,24.232928147400223
2021-12-05,29.085414329592574
2021-12-12,37.81988945753881
2022-01-09,72.45657441152439
2022-01-23,35.757789969323724
2022-02-06,38.580773387954544
2022-02-27,57.40066284549335
2022-03-27,26.347845240554324
2022-04-10,70.57458546577051
2022-04-24,18.819889457538803
2022-05-01,27.288839713431265
2022-06-05,39.52176786083149
2022-06-12,31.993812077815967
2022-07-31,89.39447492330932
2022-08-07,41.40375680658536
2022-08-28,46.108729170970065
2022-09-25,25.406850767677383
2022-10-23,24.465856294800446
2022-10-30,45.16773469809313
2022-11-06,18.819889457538803
2022-11-13,31.052817604939026
2022-11-27,25.406850767677383
2022-12-25,34.81679549644679
