,MVT_GT_Austin TX
2017-01-01,35.0
2017-01-08,19.0
2017-01-15,46.0
2017-01-29,81.0
2017-03-05,38.0
2017-04-02,18.0
2017-05-07,24.0
2017-05-21,100.0
2017-05-28,24.0
2017-06-04,59.0
2017-06-11,36.0
2017-07-09,39.0
2017-07-23,45.0
2017-07-30,30.0
2017-08-06,37.0
2017-08-20,23.0
2017-08-27,19.0
2017-09-10,22.0
2017-09-24,39.0
2017-10-01,31.0
2017-10-15,30.0
2017-10-29,19.0
2017-11-26,22.0
2017-12-10,23.0
2018-01-14,29.702197107752205
2018-01-21,36.877746384690255
2018-04-22,21.001569362680144
2018-05-06,29.702197107752205
2018-05-13,25.101883235216174
2018-05-27,28.177118639618197
2018-06-03,21.001569362680144
2018-06-17,17.92633395827812
2018-07-08,39.95298178909228
2018-07-15,32.27743251215422
2018-08-19,61.97962961990643
2018-09-16,26.126961703350183
2018-10-21,39.95298178909228
2018-10-28,28.177118639618197
2018-11-04,21.001569362680144
2018-11-11,17.92633395827812
2018-12-09,86.0564343869886
2018-12-16,30.72727557588621
2018-12-23,61.97962961990643
2019-01-27,53.77900187483437
2019-02-17,27.152040171484188
2019-02-24,30.72727557588621
2019-03-03,30.22727557588621
2019-03-17,42.00313872536029
2019-03-31,31.25235404402022
2019-04-21,55.82915881110239
2019-04-28,28.177118639618197
2019-05-05,56.85423727923639
2019-05-19,19.97649089454614
2019-06-23,55.82915881110239
2019-06-30,34.327589448422245
2019-07-07,27.152040171484188
2019-07-14,18.95141242641213
2019-07-28,24.576804767082166
2019-08-04,44.053295661628304
2019-08-11,21.001569362680144
2019-08-18,17.42633395827812
2019-09-15,37.90282485282426
2019-10-13,71.70533583311249
2019-12-08,25.101883235216174
2019-12-22,87.08151285512261
2020-01-05,16.901255490144116
2020-01-26,23.05172629894816
2020-02-09,18.95141242641213
2020-04-12,32.77743251215422
2020-05-17,45.57837412976231
2020-07-12,49.678688002298344
2020-08-02,24.076804767082166
2020-08-23,14.851098553876103
2020-09-06,19.97649089454614
2020-09-20,14.851098553876103
2020-09-27,34.327589448422245
2020-10-11,49.178688002298344
2020-10-25,72.7304143012465
2020-11-08,26.626961703350183
2020-11-15,21.001569362680144
2020-11-29,31.25235404402022
2021-01-03,21.001569362680144
2021-02-14,24.076804767082166
2021-02-28,28.677118639618197
2021-03-21,29.202197107752205
2021-04-04,25.101883235216174
2021-04-25,19.97649089454614
2021-05-02,34.327589448422245
2021-05-09,56.85423727923639
2021-06-06,16.401255490144116
2021-06-13,19.47649089454614
2021-06-27,42.00313872536029
2021-07-04,46.10345259789632
2021-08-08,36.877746384690255
2021-08-29,26.626961703350183
2021-10-03,44.053295661628304
2021-11-14,56.85423727923639
2021-12-12,17.92633395827812
2021-12-19,44.053295661628304
2021-12-26,37.90282485282426
2022-01-02,19.952981789092277
2022-01-16,37.80564970564852
2022-01-23,21.00313872536029
2022-02-06,24.153609534164335
2022-02-13,17.852667916556246
2022-02-27,19.952981789092277
2022-03-13,105.01569362680145
2022-03-20,55.65831762220477
2022-03-27,12.601883235216174
2022-04-03,19.952981789092277
2022-04-10,28.354237279236393
2022-05-08,40.956120514452564
2022-05-15,51.457689877132715
2022-05-22,28.354237279236393
2022-06-05,18.90282485282426
2022-06-12,39.905963578184554
2022-06-19,37.80564970564852
2022-06-26,17.852667916556246
2022-07-03,69.31035779368896
2022-07-17,37.80564970564852
2022-07-24,40.956120514452564
2022-07-31,19.952981789092277
2022-08-07,49.35737600459668
2022-08-21,21.00313872536029
2022-09-11,14.702197107752204
2022-09-18,35.70533583311249
2022-10-02,46.20690519579264
2022-11-06,24.153609534164335
2022-11-20,42.00627745072058
2022-11-27,23.10345259789632
2022-12-11,39.905963578184554
2022-12-18,34.65517889684448
