,MVT_GT_Detroit MI
2017-01-01,61.0
2017-01-08,22.0
2017-01-15,28.0
2017-01-22,48.0
2017-01-29,43.0
2017-02-05,19.0
2017-02-12,16.0
2017-02-19,34.0
2017-03-05,25.0
2017-03-26,34.0
2017-04-02,54.0
2017-04-09,37.0
2017-04-16,13.0
2017-04-30,26.0
2017-05-14,100.0
2017-05-28,32.0
2017-06-04,24.0
2017-06-11,23.0
2017-06-25,28.0
2017-07-02,36.0
2017-07-09,77.0
2017-07-16,26.0
2017-07-30,31.0
2017-08-06,25.0
2017-08-13,50.0
2017-08-27,42.0
2017-09-10,14.0
2017-10-08,26.0
2017-11-05,23.0
2017-11-19,14.0
2017-11-26,33.0
2017-12-10,17.0
2017-12-31,17.0
2018-01-07,41.01620095879176
2018-01-14,14.294649229792622
2018-01-21,28.133382882723208
2018-02-11,34.82479192075748
2018-02-25,14.794649229792622
2018-03-11,17.16239596037874
2018-04-15,17.16239596037874
2018-05-06,17.16239596037874
2018-06-03,16.2064803835167
2018-06-10,20.03014269096486
2018-07-22,23.35380499841301
2018-07-29,23.85380499841301
2018-08-05,24.30972057527505
2018-08-12,19.07422711410282
2018-08-19,20.03014269096486
2018-09-02,16.7064803835167
2018-09-09,52.94310345799826
2018-10-07,31.957045190171364
2018-11-25,14.794649229792622
2018-12-16,16.2064803835167
2018-12-30,36.23662307448156
2019-01-06,19.07422711410282
2019-01-13,55.310850188584375
2019-01-27,16.7064803835167
2019-02-10,27.177467305861168
2019-03-03,45.79577884310194
2019-03-10,46.75169441996398
2019-03-17,32.9129607670334
2019-05-05,27.677467305861168
2019-05-12,35.28070749761952
2019-05-19,20.03014269096486
2019-05-26,16.7064803835167
2019-06-02,16.2064803835167
2019-06-23,28.133382882723208
2019-06-30,37.6925386513436
2019-07-21,28.133382882723208
2019-07-28,21.941973844688935
2019-08-04,51.98718788113622
2019-08-11,80.12057076385943
2019-08-18,20.986058267826895
2019-09-01,44.8398632662399
2019-09-08,41.01620095879176
2019-09-15,42.92803211251583
2019-09-22,48.16352557368806
2019-09-29,19.07422711410282
2019-10-06,30.545214036447284
2019-10-20,31.001129613309324
2019-11-03,65.3259215340668
2019-11-17,22.39788942155097
2019-12-08,12.882818076068546
2019-12-29,45.79577884310194
2020-01-05,44.8398632662399
2020-01-12,53.899019034860295
2020-02-02,20.03014269096486
2020-02-09,28.133382882723208
2020-03-01,20.986058267826895
2020-03-15,25.76563615213709
2020-03-22,30.045214036447284
2020-03-29,22.89788942155097
2020-04-05,11.926902499206506
2020-05-10,15.750564806654662
2020-05-24,18.11831153724078
2020-05-31,40.06028538192972
2020-06-07,26.22155172899913
2020-06-14,17.16239596037874
2020-06-28,37.1925386513436
2020-07-05,18.11831153724078
2020-07-26,15.750564806654662
2020-08-09,20.03014269096486
2020-08-16,37.6925386513436
2020-08-23,21.941973844688935
2020-09-20,17.66239596037874
2020-10-04,40.06028538192972
2020-10-11,16.2064803835167
2020-10-25,17.16239596037874
2020-11-01,29.089298459585244
2020-11-08,13.838733652930584
2020-11-22,14.794649229792622
2020-11-29,25.76563615213709
2020-12-06,21.941973844688935
2020-12-27,19.07422711410282
2021-01-03,13.838733652930584
2021-01-17,20.03014269096486
2021-01-24,22.89788942155097
2021-02-07,22.39788942155097
2021-02-14,31.001129613309324
2021-02-28,44.8398632662399
2021-03-07,28.133382882723208
2021-03-28,20.53014269096486
2021-04-04,20.986058267826895
2021-04-11,22.89788942155097
2021-04-18,38.14845422820564
2021-05-02,41.97211653565379
2021-05-16,25.76563615213709
2021-05-30,19.07422711410282
2021-06-06,64.87000595720477
2021-06-13,15.250564806654662
2021-07-11,31.957045190171364
2021-07-18,19.07422711410282
2021-08-08,30.045214036447284
2021-08-22,23.35380499841301
2021-09-12,46.75169441996398
2021-09-19,19.07422711410282
2021-09-26,91.09155768620388
2021-10-03,23.85380499841301
2021-10-10,48.16352557368806
2021-10-17,50.07535672741214
2021-10-31,29.089298459585244
2021-11-14,18.11831153724078
2021-11-28,33.86887634389544
2021-12-05,30.045214036447284
2021-12-12,28.133382882723208
2021-12-19,20.03014269096486
2021-12-26,42.92803211251583
2022-01-09,20.060285381929713
2022-01-23,47.41521999365205
2022-01-30,24.619441150550102
2022-02-06,22.795778843101946
2022-02-20,29.17859691917049
2022-03-06,21.88394768937787
2022-03-13,31.914090380342724
2022-03-20,16.4129607670334
2022-03-27,42.85606422503166
2022-04-03,12.76563615213709
2022-04-10,46.50338883992797
2022-04-17,29.17859691917049
2022-05-01,26.44310345799826
2022-05-15,29.17859691917049
2022-05-29,41.032401917583506
2022-06-05,36.47324614896311
2022-06-12,34.64958384151496
2022-06-19,33.73775268779088
2022-06-26,21.88394768937787
2022-07-03,34.64958384151496
2022-07-10,17.32479192075748
2022-07-24,16.4129607670334
2022-07-31,39.208739610135346
2022-08-07,43.76789537875574
2022-08-14,36.47324614896311
2022-08-21,56.53353153089283
2022-08-28,66.56367422185768
2022-09-04,35.56141499523903
2022-09-11,44.67972653247981
2022-09-18,29.17859691917049
2022-09-25,23.707609996826026
2022-10-02,58.35719383834098
2022-10-09,43.76789537875574
2022-10-16,17.32479192075748
2022-11-06,12.76563615213709
2022-11-13,23.707609996826026
2022-11-27,16.4129607670334
2022-12-11,35.56141499523903
2022-12-18,28.266765765446415
