,MVT_GT_San Diego CA
2017-01-01,19.0
2017-01-08,35.0
2017-01-15,37.0
2017-02-12,41.0
2017-02-26,21.0
2017-04-02,50.0
2017-04-09,21.0
2017-04-23,42.0
2017-05-07,25.0
2017-05-21,37.0
2017-06-18,20.0
2017-06-25,16.0
2017-07-02,24.0
2017-07-16,17.0
2017-07-23,34.0
2017-07-30,19.0
2017-08-06,52.0
2017-08-20,23.0
2017-09-17,15.0
2017-09-24,12.0
2017-10-15,68.0
2017-10-29,100.0
2017-11-19,33.0
2017-11-26,54.0
2017-12-03,24.0
2017-12-24,40.0
2018-01-07,55.04574986479055
2018-01-14,41.06232032160422
2018-01-21,31.018732318191862
2018-02-11,17.035302775005526
2018-02-18,77.79683079547965
2018-02-25,26.690922470463082
2018-03-04,19.199207698869913
2018-03-11,38.398415397739825
2018-04-08,23.139049238643896
2018-04-15,48.054035093197385
2018-04-29,31.40670062614666
2018-05-13,17.92327108296032
2018-05-20,14.871397851141134
2018-05-27,31.018732318191862
2018-06-03,51.993876632971364
2018-06-17,25.302954162508286
2018-06-24,21.863112622734302
2018-07-01,37.12247878183023
2018-07-08,35.84654216592064
2018-07-22,38.898415397739825
2018-07-29,31.90670062614666
2018-08-05,29.24279570228227
2018-08-19,27.966859086372676
2018-09-09,38.898415397739825
2018-09-16,41.95028862955901
2018-09-23,15.259366159095931
2018-09-30,34.958573857965845
2018-10-21,16.147334467050726
2018-11-04,24.027017546598692
2018-11-18,27.966859086372676
2018-12-02,42.838256937513805
2018-12-16,43.226225245468605
2018-12-30,27.966859086372676
2019-01-06,34.958573857965845
2019-01-20,35.84654216592064
2019-01-27,17.92327108296032
2019-02-03,38.01044708978503
2019-02-10,45.89013016933299
2019-02-17,55.04574986479055
2019-02-24,39.28638370569462
2019-03-03,19.199207698869913
2019-03-10,38.398415397739825
2019-03-17,34.958573857965845
2019-03-24,34.07060555001105
2019-04-07,23.139049238643896
2019-05-05,18.811239390915116
2019-06-16,70.30511602388648
2019-06-23,14.871397851141134
2019-06-30,17.92327108296032
2019-07-14,33.18263724205625
2019-07-21,24.41498585455349
2019-08-04,32.29466893410145
2019-08-11,36.23451047387544
2019-09-22,14.871397851141134
2019-09-29,42.838256937513805
2019-10-20,15.759366159095931
2019-10-27,13.095461235231541
2019-11-03,23.139049238643896
2019-11-17,50.71794001706178
2019-11-24,33.68263724205625
2019-12-01,32.29466893410145
2019-12-08,34.07060555001105
2019-12-15,22.7510809306891
2019-12-29,14.871397851141134
2020-01-12,14.871397851141134
2020-02-02,14.871397851141134
2020-02-16,30.630764010237066
2020-02-23,20.975144314779506
2020-03-08,41.06232032160422
2020-03-15,33.68263724205625
2020-03-22,17.92327108296032
2020-03-29,29.24279570228227
2020-04-05,76.02089417957006
2020-04-26,13.983429543186338
2020-05-03,38.01044708978503
2020-05-10,20.975144314779506
2020-05-17,23.139049238643896
2020-05-24,26.690922470463082
2020-05-31,20.975144314779506
2020-06-07,27.07889077841788
2020-06-14,39.78638370569462
2020-06-21,24.027017546598692
2020-07-05,13.095461235231541
2020-07-12,20.08717600682471
2020-07-19,18.811239390915116
2020-07-26,16.147334467050726
2020-08-02,34.07060555001105
2020-08-16,13.095461235231541
2020-09-06,16.147334467050726
2020-09-13,11.819524619321948
2020-09-20,61.149496328428924
2020-09-27,27.07889077841788
2020-10-04,34.07060555001105
2020-10-11,42.338256937513805
2020-10-18,28.854827394327472
2020-10-25,30.130764010237066
2020-11-08,17.035302775005526
2020-11-15,19.699207698869913
2020-11-22,22.2510809306891
2020-11-29,17.92327108296032
2020-12-06,26.190922470463082
2020-12-13,50.71794001706178
2021-02-21,19.699207698869913
2021-02-28,27.966859086372676
2021-03-07,17.92327108296032
2021-03-14,15.759366159095931
2021-03-21,17.92327108296032
2021-04-04,31.90670062614666
2021-04-11,30.130764010237066
2021-04-18,41.06232032160422
2021-04-25,16.647334467050726
2021-05-23,34.958573857965845
2021-06-13,47.66606678524259
2021-06-27,38.01044708978503
2021-07-04,30.130764010237066
2021-07-11,33.18263724205625
2021-08-01,17.035302775005526
2021-08-22,60.26152802047413
2021-08-29,57.209654788654944
2021-09-05,21.863112622734302
2021-09-26,43.226225245468605
2021-10-03,16.647334467050726
2021-10-10,34.07060555001105
2021-10-24,22.2510809306891
2021-10-31,17.035302775005526
2021-11-14,41.06232032160422
2021-11-21,29.24279570228227
2021-11-28,15.259366159095931
2021-12-19,44.114193553423405
2021-12-26,41.95028862955901
2022-01-02,27.157781556835758
2022-01-09,20.17435201364942
2022-01-23,45.78026033866599
2022-01-30,21.726225245468605
2022-02-13,32.58933786820291
2022-02-20,21.726225245468605
2022-02-27,15.518732318191862
2022-03-06,16.294668934101455
2022-03-13,54.315563113671516
2022-03-20,31.813401252293314
2022-03-27,17.846542165920642
2022-04-03,16.294668934101455
2022-04-10,29.485591404564538
2022-04-24,41.12464064320843
2022-05-01,23.27809847728779
2022-05-08,14.742795702282269
2022-05-15,37.24495756366046
2022-05-22,14.742795702282269
2022-06-05,31.813401252293314
2022-06-12,18.62247878183023
2022-06-19,35.693084331841284
2022-07-10,34.1412111000221
2022-07-24,27.93371817274535
2022-07-31,31.813401252293314
2022-08-14,26.381844940926165
2022-08-21,13.190922470463082
2022-08-28,30.26152802047413
2022-09-04,24.829971709106978
2022-09-18,34.91714771593169
2022-09-25,28.709654788654944
2022-10-09,33.365274484112504
2022-10-16,17.846542165920642
2022-10-30,24.829971709106978
2022-11-20,15.518732318191862
2022-11-27,17.846542165920642
2022-12-04,25.60590832501657
2022-12-11,55.8674363454907
2022-12-25,19.398415397739825
