,MVT_GT_Wichita-Hutchinson KS
2017-01-22,68.0
2017-02-12,43.0
2017-03-12,45.0
2017-05-28,29.0
2017-06-04,26.0
2017-07-30,46.0
2017-08-20,29.0
2017-09-03,43.0
2017-10-29,43.0
2017-11-05,44.0
2017-11-12,34.0
2017-11-26,23.0
2017-12-03,59.0
2017-12-24,52.0
2018-01-28,27.499021085023788
2018-02-11,50.19823795304282
2018-02-18,35.498776356279734
2018-02-25,29.69897213927498
2018-03-18,100.39647590608564
2018-04-01,54.29809111579639
2018-05-20,26.799070030772597
2018-06-10,33.79882530202855
2018-07-15,25.09911897652141
2018-07-29,41.998531627535684
2018-09-16,44.39843373603806
2018-11-18,60.097895332801144
2018-12-09,22.19921686801903
2018-12-30,46.09838479028925
2019-02-17,20.999265813767842
2019-04-28,32.09887424777736
2019-06-02,29.19897213927498
2019-06-16,64.19774849555472
2019-06-30,43.69848268178687
2019-07-07,32.59887424777736
2019-07-28,27.499021085023788
2019-10-13,20.999265813767842
2019-11-10,27.999021085023788
2019-11-17,32.09887424777736
2019-12-08,37.898678464782115
2019-12-22,30.898923193526166
2020-01-12,22.69921686801903
2020-01-26,26.299070030772597
2020-02-09,54.79809111579639
2020-03-08,22.19921686801903
2020-05-10,51.39818900729401
2020-05-24,18.59936370526546
2020-05-31,35.498776356279734
2020-07-19,22.19921686801903
2020-08-16,25.09911897652141
2020-08-30,27.999021085023788
2020-09-27,81.097161146569
2020-11-15,26.799070030772597
2020-11-29,47.79833584454044
2020-12-13,32.59887424777736
2021-01-31,20.999265813767842
2021-02-21,28.499021085023788
2021-02-28,40.7985805732845
2021-03-21,44.89843373603806
2021-04-04,30.398923193526166
2021-04-11,67.0976506040571
2021-05-16,27.499021085023788
2021-05-23,37.398678464782115
2021-06-06,41.998531627535684
2021-06-27,23.89916792227022
2021-07-11,23.89916792227022
2021-08-01,41.998531627535684
2022-01-09,27.998042170047576
2022-02-06,40.597161146568986
2022-02-27,22.39843373603806
2022-03-06,18.198727410530925
2022-03-27,23.79833584454044
2022-04-03,22.39843373603806
2022-04-10,22.39843373603806
2022-06-05,37.79735692956423
2022-06-19,34.99755271255947
2022-07-17,69.99510542511894
2022-07-24,20.998531627535684
2022-10-02,44.79686747207612
2022-12-18,139.99021085023787
