,MVT_GT_Chicago IL
2017-01-01,28.0
2017-01-08,18.0
2017-01-15,55.0
2017-01-22,34.0
2017-01-29,35.0
2017-02-05,35.0
2017-02-12,30.0
2017-02-26,23.0
2017-03-05,48.0
2017-03-19,15.0
2017-03-26,42.0
2017-04-02,26.0
2017-04-09,25.0
2017-04-16,22.0
2017-04-23,43.0
2017-04-30,26.0
2017-05-07,12.0
2017-05-14,50.0
2017-05-21,26.0
2017-05-28,19.0
2017-06-04,22.0
2017-06-11,30.0
2017-06-18,20.0
2017-06-25,12.0
2017-07-02,100.0
2017-07-09,43.0
2017-07-16,34.0
2017-07-23,24.0
2017-07-30,38.0
2017-08-06,33.0
2017-08-13,42.0
2017-08-20,19.0
2017-09-10,45.0
2017-09-17,25.0
2017-09-24,22.0
2017-10-01,16.0
2017-10-08,21.0
2017-10-22,35.0
2017-10-29,40.0
2017-11-05,66.0
2017-11-12,50.0
2017-11-19,18.0
2017-11-26,29.0
2017-12-10,30.0
2017-12-17,34.0
2017-12-24,25.0
2017-12-31,47.0
2018-01-07,16.180431703439375
2018-01-14,16.180431703439375
2018-01-21,47.078891380501716
2018-02-04,16.680431703439375
2018-02-11,25.992450352521356
2018-02-18,46.09768951559352
2018-02-25,22.067642892888564
2018-03-04,20.105239163072167
2018-03-11,19.12403729816397
2018-03-18,46.09768951559352
2018-03-25,12.25562424380658
2018-04-01,63.2593230839411
2018-04-08,48.06009324540992
2018-04-15,54.92850629976731
2018-04-29,32.86086340687875
2018-05-06,53.947304434859106
2018-05-13,26.973652217429553
2018-05-20,17.661633568347572
2018-05-27,34.823267136695144
2018-06-03,32.86086340687875
2018-06-17,18.14283543325577
2018-06-24,24.03004662270496
2018-07-01,25.01124848761316
2018-07-08,22.567642892888564
2018-07-15,20.105239163072167
2018-07-22,21.086441027980364
2018-07-29,10.293220513990182
2018-08-05,41.19168019105253
2018-08-12,40.71047832614433
2018-08-19,28.93605594724595
2018-08-26,13.736826108714776
2018-09-02,32.86086340687875
2018-09-09,45.11648765068533
2018-09-16,25.01124848761316
2018-09-23,38.74807459632794
2018-09-30,25.01124848761316
2018-10-14,21.586441027980364
2018-10-21,29.917257812154148
2018-10-28,35.80446900160334
2018-11-04,14.218027973622975
2018-11-11,26.973652217429553
2018-11-18,25.992450352521356
2018-11-25,20.105239163072167
2018-12-02,33.84206527178694
2018-12-09,22.067642892888564
2018-12-16,61.2969193541247
2018-12-23,25.01124848761316
2018-12-30,54.92850629976731
2019-01-06,45.11648765068533
2019-01-13,25.01124848761316
2019-01-20,30.89845967706235
2019-01-27,57.8721118944919
2019-02-03,44.13528578577713
2019-02-10,30.89845967706235
2019-02-24,23.04884475779676
2019-03-10,18.14283543325577
2019-03-17,29.917257812154148
2019-03-24,25.01124848761316
2019-03-31,15.199229838531174
2019-04-07,40.21047832614433
2019-04-14,32.86086340687875
2019-04-21,60.315717489216496
2019-04-28,25.992450352521356
2019-05-19,18.64283543325577
2019-05-26,15.199229838531174
2019-06-02,50.02249697522632
2019-06-09,13.236826108714776
2019-06-16,22.067642892888564
2019-06-23,19.12403729816397
2019-06-30,16.180431703439375
2019-07-07,43.65408392086893
2019-07-14,65.7217268137575
2019-07-21,26.973652217429553
2019-07-28,37.76687273141974
2019-08-04,44.13528578577713
2019-08-11,35.80446900160334
2019-08-18,32.86086340687875
2019-08-25,30.89845967706235
2019-09-01,33.84206527178694
2019-09-08,28.93605594724595
2019-09-15,27.954854082337754
2019-09-22,23.04884475779676
2019-09-29,20.105239163072167
2019-10-06,53.947304434859106
2019-10-13,25.992450352521356
2019-10-20,45.11648765068533
2019-11-03,25.01124848761316
2019-11-10,20.105239163072167
2019-11-17,31.87966154197055
2019-11-24,34.823267136695144
2019-12-08,31.87966154197055
2019-12-15,91.21417716627884
2019-12-22,25.992450352521356
2019-12-29,41.69168019105253
2020-01-05,46.09768951559352
2020-01-19,57.8721118944919
2020-01-26,41.19168019105253
2020-02-02,53.947304434859106
2020-02-09,33.84206527178694
2020-02-16,27.954854082337754
2020-02-23,18.14283543325577
2020-03-01,30.39845967706235
2020-03-08,20.105239163072167
2020-03-15,10.793220513990182
2020-03-22,10.793220513990182
2020-04-05,34.823267136695144
2020-04-12,21.086441027980364
2020-04-19,16.180431703439375
2020-04-26,8.330816784173786
2020-05-03,18.14283543325577
2020-05-10,20.105239163072167
2020-05-17,20.605239163072167
2020-05-24,14.718027973622975
2020-05-31,22.067642892888564
2020-06-07,9.812018649081985
2020-06-14,17.161633568347572
2020-06-21,19.12403729816397
2020-06-28,39.72927646123613
2020-07-05,19.62403729816397
2020-07-12,63.2593230839411
2020-07-19,54.92850629976731
2020-08-02,16.180431703439375
2020-08-09,40.21047832614433
2020-08-16,19.62403729816397
2020-08-23,29.917257812154148
2020-08-30,16.180431703439375
2020-09-06,44.13528578577713
2020-09-13,41.69168019105253
2020-09-20,29.917257812154148
2020-09-27,65.7217268137575
2020-10-04,21.086441027980364
2020-10-11,51.00369884013452
2020-10-25,23.04884475779676
2020-11-01,36.28567086651154
2020-11-08,9.812018649081985
2020-11-15,36.28567086651154
2020-11-22,27.954854082337754
2020-11-29,16.180431703439375
2020-12-06,50.02249697522632
2020-12-13,37.76687273141974
2020-12-20,41.69168019105253
2020-12-27,48.06009324540992
2021-01-03,33.34206527178694
2021-01-10,19.12403729816397
2021-01-17,51.98490070504271
2021-01-24,42.17288205596073
2021-01-31,74.05254359793128
2021-02-14,57.3721118944919
2021-02-21,25.01124848761316
2021-02-28,24.03004662270496
2021-03-07,23.54884475779676
2021-03-14,31.37966154197055
2021-03-21,35.80446900160334
2021-03-28,51.00369884013452
2021-04-04,31.87966154197055
2021-04-11,50.02249697522632
2021-04-18,25.992450352521356
2021-04-25,56.89091002958371
2021-05-02,19.62403729816397
2021-05-09,22.067642892888564
2021-05-23,50.02249697522632
2021-05-30,34.823267136695144
2021-06-13,36.78567086651154
2021-06-20,16.180431703439375
2021-06-27,14.218027973622975
2021-07-04,37.76687273141974
2021-07-11,60.815717489216496
2021-07-18,39.22927646123613
2021-07-25,42.67288205596073
2021-08-01,45.61648765068533
2021-08-08,25.992450352521356
2021-08-15,31.87966154197055
2021-08-22,28.93605594724595
2021-08-29,34.323267136695144
2021-09-05,25.01124848761316
2021-09-12,13.236826108714776
2021-09-19,24.03004662270496
2021-09-26,34.323267136695144
2021-10-03,27.954854082337754
2021-10-10,23.04884475779676
2021-10-17,16.680431703439375
2021-10-24,51.00369884013452
2021-10-31,21.086441027980364
2021-11-07,19.12403729816397
2021-11-14,25.01124848761316
2021-11-21,25.992450352521356
2021-11-28,30.89845967706235
2021-12-05,28.93605594724595
2021-12-12,56.39091002958371
2021-12-19,52.96610256995091
2021-12-26,33.84206527178694
2022-01-02,80.84191330457733
2022-01-09,58.706627518800204
2022-01-16,65.44345362751498
2022-01-23,33.684130543573886
2022-01-30,25.022496975226318
2022-02-06,61.59383870824939
2022-02-13,44.27057157155425
2022-02-20,58.706627518800204
2022-03-06,54.85701259953461
2022-03-13,38.49614919265587
2022-03-20,62.55624243806579
2022-03-27,49.082590220636234
2022-04-03,31.759323083941094
2022-04-10,50.044993950452636
2022-04-17,79.87950957476093
2022-04-24,48.12018649081984
2022-05-01,32.72172681375749
2022-05-08,39.458552922472265
2022-05-15,45.23297530137065
2022-05-22,53.89460886971822
2022-06-05,43.308167841737855
2022-06-12,13.473652217429555
2022-06-19,41.38336038210506
2022-06-26,51.969801410085424
2022-07-03,40.420956652288666
2022-07-10,96.24037298163968
2022-07-17,23.097689515593522
2022-07-24,48.12018649081984
2022-07-31,51.969801410085424
2022-08-07,69.29306854678057
2022-08-14,67.36826108714777
2022-08-21,70.25547227659696
2022-08-28,52.932205139901825
2022-09-04,32.72172681375749
2022-09-11,48.12018649081984
2022-09-18,40.420956652288666
2022-09-25,57.7442237889838
2022-10-02,57.7442237889838
2022-10-09,34.64653427339029
2022-10-16,84.69152822384291
2022-10-23,73.14268346604615
2022-10-30,47.15778276100344
2022-11-06,29.8345156243083
2022-11-13,41.38336038210506
2022-11-20,56.78182005916741
2022-11-27,21.172882055960727
2022-12-04,58.706627518800204
2022-12-11,87.57873941329211
2022-12-18,41.38336038210506
2022-12-25,58.706627518800204
