,MVT_GT_Detroit MI
2017-01-01,22.0
2017-01-15,49.0
2017-01-22,82.0
2017-01-29,24.0
2017-02-05,37.0
2017-02-12,22.0
2017-02-19,66.0
2017-02-26,13.0
2017-03-05,27.0
2017-03-26,36.0
2017-04-02,21.0
2017-04-09,33.0
2017-04-23,21.0
2017-04-30,16.0
2017-05-14,28.0
2017-05-21,21.0
2017-05-28,32.0
2017-06-11,16.0
2017-06-25,24.0
2017-07-09,39.0
2017-07-23,35.0
2017-08-06,20.0
2017-08-13,59.0
2017-08-20,30.0
2017-08-27,28.0
2017-09-10,31.0
2017-09-17,62.0
2017-10-29,25.0
2017-11-12,31.0
2017-12-03,14.0
2017-12-17,33.0
2017-12-31,16.0
2018-01-07,38.0
2018-01-14,41.574673571695854
2018-02-04,22.0
2018-02-11,20.0
2018-02-18,44.94083546054316
2018-02-25,61.0
2018-04-01,38.85425584142427
2018-04-08,25.72041773027158
2018-04-15,47.44480414301751
2018-06-10,26.0
2018-06-24,33.44083546054316
2018-07-29,25.0
2018-08-12,50.88960828603502
2018-08-19,31.673159238237787
2018-09-02,29.173159238237787
2018-09-09,53.61399469878095
2018-09-16,31.173159238237787
2018-10-07,21.310966031864822
2018-10-14,31.897545650983716
2018-12-02,77.0
2018-12-16,43.72041773027158
2019-01-20,41.0313837621364
2019-01-27,59.0
2019-02-03,23.12986942867834
2019-03-03,21.673159238237787
2019-03-17,45.669190555763436
2019-03-31,17.0
2019-05-05,30.216449047797234
2019-05-19,31.0
2019-06-02,37.44480414301751
2019-06-30,33.98809395257696
2019-07-21,33.98809395257696
2019-07-28,43.79905998444178
2019-08-11,78.93686677806882
2019-08-18,47.846318476475574
2019-08-25,25.94480414301751
2019-09-08,32.897545650983716
2019-09-22,19.5393211270851
2019-09-29,24.0
2019-10-06,45.0
2019-10-13,33.992062635051305
2019-10-20,48.98809395257696
2019-10-27,39.94480414301751
2019-11-03,24.0
2019-11-10,42.5313837621364
2019-11-17,24.0
2019-12-08,16.0
2020-01-05,36.893576968509365
2020-01-12,55.29509130196743
2020-01-19,32.0
2020-01-26,50.0
2020-02-02,28.216449047797234
2020-02-09,34.08261093664454
2020-02-23,40.346318476475574
2020-03-29,20.22041773027158
2020-04-05,15.0
2020-04-26,29.0
2020-05-03,23.12986942867834
2020-05-10,27.578642254170198
2020-05-31,25.948772825491858
2020-06-07,36.98809395257696
2020-06-21,32.22041773027158
2020-06-28,34.0
2020-07-19,20.5393211270851
2020-07-26,45.169190555763436
2020-08-02,31.763707539831028
2020-08-09,38.027415079662056
2020-08-23,26.806997349390475
2020-08-30,43.0
2020-09-06,15.0
