,MVT_GT_Columbus OH
2017-01-29,25.0
2017-02-05,28.0
2017-03-19,75.0
2017-04-16,77.0
2017-04-30,40.0
2017-05-14,26.0
2017-05-21,37.0
2017-05-28,29.0
2017-07-09,28.0
2017-07-23,28.0
2017-08-13,45.0
2017-08-20,26.0
2017-09-10,21.0
2017-10-29,30.0
2017-11-05,27.0
2017-11-26,21.0
2018-02-25,20.423229307961822
2018-03-04,27.68048846669989
2018-03-18,56.0124287651474
2018-03-25,24.877584803204662
2018-04-01,22.074681139709437
2018-07-08,22.074681139709437
2018-08-12,53.70952510165217
2018-08-19,66.72404341912831
2018-10-07,50.90662143815695
2018-10-14,22.074681139709437
2018-11-18,40.69500678417603
2018-12-02,18.120325644466597
2018-12-09,18.120325644466597
2018-12-16,58.81533242864263
2018-12-23,92.75308005408058
2019-01-06,69.02694708262354
2019-01-13,23.726132971457048
2019-02-10,19.271777476214208
2019-02-17,56.0124287651474
2019-04-07,100.16179104456627
2019-04-14,48.10371777466172
2019-05-12,19.771777476214208
2019-05-19,40.19500678417603
2019-06-23,39.043554952428416
2019-07-21,37.8921031206808
2019-07-28,24.877584803204662
2019-08-25,74.632754409614
2019-09-01,63.92113975563308
2019-09-08,67.87549525087593
2019-09-15,36.74065128893319
2019-10-20,16.968873812718982
2019-11-03,26.029036634952277
2019-12-08,58.81533242864263
2019-12-15,76.93565807310921
2019-12-22,29.98339213019512
2019-12-29,31.134843961942735
2020-01-19,26.029036634952277
2020-02-09,28.331940298447506
2020-02-16,33.937747625437964
2020-03-01,37.8921031206808
2020-04-05,31.134843961942735
2020-04-12,20.923229307961822
2020-05-03,54.86097693339978
2020-06-14,31.634843961942735
2020-06-28,56.0124287651474
2020-07-05,24.877584803204662
2020-08-30,46.952265942914096
2020-09-06,36.74065128893319
2020-09-20,23.226132971457048
2020-09-27,35.08919945718557
2020-11-15,26.029036634952277
2020-11-22,63.92113975563308
2020-12-13,33.937747625437964
2020-12-27,19.271777476214208
2021-01-03,31.134843961942735
2021-01-10,19.771777476214208
2021-01-17,18.620325644466597
2021-02-07,71.82985074611877
2021-02-28,44.149362279418874
2021-04-11,73.48130257786639
2021-06-06,27.18048846669989
2021-06-13,20.423229307961822
2021-06-20,27.18048846669989
2021-06-27,27.18048846669989
2021-07-04,53.70952510165217
2021-07-11,85.99582089534252
2021-08-01,20.923229307961822
2021-08-08,40.69500678417603
2021-08-29,32.78629579369034
2021-09-05,22.074681139709437
2021-09-19,20.423229307961822
2021-10-03,57.16388059689501
2021-10-10,33.437747625437964
2021-11-07,41.846458615923645
2021-11-21,54.86097693339978
2021-11-28,24.877584803204662
2021-12-12,33.937747625437964
2021-12-19,91.10162822233298
2021-12-26,40.19500678417603
2022-01-02,24.75516960640933
2022-01-09,75.56841248272322
2022-01-16,31.269687923885467
2022-01-23,35.17839891437115
2022-01-30,39.08710990485683
2022-02-06,36.48130257786638
2022-02-20,52.11614653980911
2022-03-06,75.56841248272322
2022-03-20,28.663880596895012
2022-03-27,46.9045318858282
2022-04-03,37.78420624136161
2022-04-24,18.24065128893319
2022-05-01,28.663880596895012
2022-05-08,28.663880596895012
2022-06-05,23.4522659429141
2022-06-12,69.05389416524707
2022-06-19,58.630664857285254
2022-07-03,61.236472184275705
2022-07-10,19.543554952428416
2022-07-17,36.48130257786638
2022-07-24,97.71777476214208
2022-07-31,62.539375847770934
2022-08-07,28.663880596895012
2022-08-14,36.48130257786638
2022-09-04,42.99582089534252
2022-09-11,40.39001356835206
2022-09-18,23.4522659429141
2022-10-02,31.269687923885467
2022-10-09,19.543554952428416
2022-10-16,37.78420624136161
2022-10-23,48.20743554932343
2022-10-30,44.29872455883775
2022-11-06,15.634843961942734
2022-11-13,79.47712347320889
2022-11-20,22.149362279418874
2022-11-27,31.269687923885467
2022-12-11,33.87549525087592
2022-12-18,130.29036634952277
2022-12-25,20.846458615923645
