,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,30.0
2017-01-08,51.0
2017-01-15,35.0
2017-01-22,33.0
2017-01-29,39.0
2017-02-05,36.0
2017-02-12,47.0
2017-03-05,21.0
2017-03-19,23.0
2017-03-26,53.0
2017-04-02,59.0
2017-04-30,41.0
2017-05-07,33.0
2017-05-14,49.0
2017-05-21,41.0
2017-05-28,26.0
2017-06-04,31.0
2017-06-11,47.0
2017-06-18,69.0
2017-06-25,34.0
2017-07-02,39.0
2017-07-09,28.0
2017-07-23,15.0
2017-08-13,35.0
2017-08-20,46.0
2017-08-27,16.0
2017-09-03,36.0
2017-09-10,83.0
2017-09-17,31.0
2017-09-24,18.0
2017-10-01,38.0
2017-10-15,24.0
2017-11-05,26.0
2017-11-19,20.0
2017-11-26,53.0
2017-12-10,30.0
2017-12-17,45.0
2017-12-24,30.0
2018-01-07,28.34776652290196
2018-01-14,57.69553304580392
2018-01-21,54.391190634631016
2018-02-04,37.91296496200712
2018-02-11,33.95645134524777
2018-02-18,41.86947857876649
2018-02-25,16.978225672623886
2018-03-11,33.95645134524777
2018-03-18,49.7825058122852
2018-03-25,48.13033460669875
2018-04-01,74.1737587184278
2018-04-08,27.695595317315508
2018-04-15,23.73908170055615
2018-04-22,15.326054467037432
2018-04-29,32.804280139661316
2018-05-06,28.84776652290196
2018-05-20,41.86947857876649
2018-06-03,36.260793756420675
2018-06-24,37.41296496200712
2018-07-01,32.804280139661316
2018-07-08,100.21718283015686
2018-07-15,60.499875456976824
2018-07-22,31.152108934074864
2018-07-29,26.043424111729053
2018-08-05,27.195595317315508
2018-09-16,69.065073896082
2018-09-23,52.086848223458105
2018-10-07,41.86947857876649
2018-10-14,29.999937728488412
2018-10-21,20.934739289383245
2018-10-28,50.43467701787166
2018-11-04,20.434739289383245
2018-11-25,36.260793756420675
2018-12-02,23.73908170055615
2018-12-09,56.043361840217464
2018-12-23,26.543424111729053
2018-12-30,28.84776652290196
2019-01-06,45.32599219552584
2019-01-20,39.06513616759358
2019-02-03,24.8912529061426
2019-02-10,24.3912529061426
2019-03-03,76.9781011296007
2019-03-10,24.3912529061426
2019-03-17,16.978225672623886
2019-03-24,33.45645134524777
2019-03-31,78.13027233518716
2019-04-21,23.73908170055615
2019-04-28,17.478225672623886
2019-05-05,63.95638907373618
2019-05-12,40.717307373180034
2019-05-19,16.978225672623886
2019-06-02,39.56513616759358
2019-06-16,22.086910494969693
2019-06-23,49.7825058122852
2019-06-30,59.999875456976824
2019-07-07,32.804280139661316
2019-07-14,18.630396878210338
2019-07-21,61.15204666256328
2019-07-28,23.23908170055615
2019-08-04,43.52164978435294
2019-08-18,20.934739289383245
2019-08-25,40.217307373180034
2019-09-22,35.60862255083423
2019-10-06,29.999937728488412
2019-10-20,62.30421786814973
2019-10-27,14.67388326145098
2019-11-03,43.02164978435294
2019-11-10,39.06513616759358
2019-11-17,46.9781634011123
2019-11-24,33.95645134524777
2019-12-01,48.63033460669875
2019-12-08,62.80421786814973
2019-12-15,33.95645134524777
2019-12-22,19.28256808379679
2019-12-29,43.02164978435294
2020-01-05,52.086848223458105
2020-01-12,23.23908170055615
2020-01-19,62.80421786814973
2020-02-02,26.543424111729053
2020-02-09,15.326054467037432
2020-02-23,18.130396878210338
2020-03-01,16.978225672623886
2020-03-08,32.804280139661316
2020-03-15,13.521712055864526
2020-03-22,19.78256808379679
2020-03-29,16.978225672623886
2020-04-05,45.32599219552584
2020-04-12,36.260793756420675
2020-05-03,41.36947857876649
2020-05-10,19.78256808379679
2020-05-17,70.21724510166845
2020-05-24,33.95645134524777
2020-05-31,65.10856027932263
2020-06-07,23.23908170055615
2020-06-14,19.78256808379679
2020-06-21,33.95645134524777
2020-06-28,44.17382098993939
2020-07-19,41.36947857876649
2020-07-26,49.7825058122852
2020-08-02,41.86947857876649
2020-08-09,41.86947857876649
2020-08-16,22.086910494969693
2020-08-23,16.978225672623886
2020-08-30,48.13033460669875
2020-09-06,18.630396878210338
2020-09-13,41.86947857876649
2020-09-20,40.717307373180034
2020-09-27,57.19553304580392
2020-10-04,20.934739289383245
2020-10-11,33.95645134524777
2020-10-18,18.130396878210338
2020-10-25,43.52164978435294
2020-11-01,20.434739289383245
2020-11-08,22.086910494969693
2020-11-15,56.043361840217464
2020-11-29,63.95638907373618
2020-12-06,65.10856027932263
2020-12-13,53.23901942904456
2020-12-20,20.934739289383245
2020-12-27,41.36947857876649
2021-01-03,35.10862255083423
2021-01-10,37.91296496200712
2021-01-17,23.23908170055615
2021-01-24,18.130396878210338
2021-01-31,28.84776652290196
2021-02-07,20.934739289383245
2021-02-14,52.586848223458105
2021-02-21,50.93467701787166
2021-02-28,63.95638907373618
2021-03-07,41.86947857876649
2021-03-14,26.043424111729053
2021-03-21,53.23901942904456
2021-03-28,36.760793756420675
2021-04-18,50.93467701787166
2021-04-25,24.3912529061426
2021-05-02,63.95638907373618
2021-05-09,36.260793756420675
2021-05-23,44.17382098993939
2021-06-06,39.06513616759358
2021-07-04,20.434739289383245
2021-07-11,83.73895715753298
2021-07-18,37.41296496200712
2021-07-25,46.9781634011123
2021-08-22,24.8912529061426
2021-08-29,24.8912529061426
2021-09-05,53.73901942904456
2021-09-12,31.652108934074864
2021-09-26,53.23901942904456
2021-10-03,46.9781634011123
2021-10-10,24.3912529061426
2021-10-24,35.10862255083423
2021-10-31,65.10856027932263
2021-11-07,33.95645134524777
2021-11-21,39.06513616759358
2021-11-28,48.13033460669875
2021-12-12,23.23908170055615
2021-12-19,26.043424111729053
2021-12-26,26.043424111729053
2022-01-02,32.60856027932263
2022-01-09,45.65198439105169
2022-01-16,39.130272335187165
2022-01-30,40.43461474636007
2022-02-06,39.130272335187165
2022-02-13,70.43449020333689
2022-02-20,63.912778147472366
2022-02-27,56.08672368043493
2022-03-06,49.5650116245704
2022-03-13,27.391190634631013
2022-03-20,57.39106609160784
2022-03-27,29.999875456976824
2022-04-03,63.912778147472366
2022-04-10,62.608435736299455
2022-04-17,13.043424111729054
2022-04-24,33.91290269049554
2022-05-01,26.08684822345811
2022-05-08,74.34751743685561
2022-05-15,36.52158751284135
2022-05-22,52.17369644691622
2022-05-29,52.17369644691622
2022-06-05,44.34764197987878
2022-06-12,65.21712055864526
2022-06-19,41.73895715753297
2022-06-26,20.869478578766486
2022-07-03,130.43424111729053
2022-07-10,63.912778147472366
2022-07-24,33.91290269049554
2022-07-31,28.69553304580392
2022-08-07,36.52158751284135
2022-08-21,44.34764197987878
2022-08-28,54.782381269262025
2022-09-11,31.304217868149728
2022-09-18,58.695408502780744
2022-10-02,43.043299568705876
2022-10-09,32.60856027932263
2022-10-16,22.17382098993939
2022-10-30,78.26054467037433
2022-11-06,48.2606692133975
2022-11-13,32.60856027932263
2022-11-20,54.782381269262025
2022-11-27,37.825929924014254
2022-12-04,73.0431750256827
2022-12-11,88.69528395975756
2022-12-25,70.43449020333689
