,MVT_GT_Portland OR
2017-01-08,24.0
2017-01-15,38.0
2017-02-05,18.0
2017-02-19,40.0
2017-02-26,33.0
2017-03-12,20.0
2017-04-16,43.0
2017-05-07,20.0
2017-05-14,47.0
2017-05-21,38.0
2017-06-18,29.0
2017-06-25,47.0
2017-07-02,24.0
2017-07-09,30.0
2017-07-16,23.0
2017-07-23,49.0
2017-07-30,25.0
2017-08-13,30.0
2017-08-27,48.0
2017-09-17,20.0
2017-10-08,34.0
2017-10-15,41.0
2017-10-22,28.0
2017-11-12,40.0
2017-12-03,31.0
2017-12-17,33.0
2017-12-24,22.0
2017-12-31,22.0
2018-01-07,55.6310914032033
2018-01-14,19.08629701743788
2018-02-04,37.60869421032059
2018-03-04,43.49209315765161
2018-03-11,28.097495613879236
2018-03-18,33.916994736655084
2018-03-25,28.097495613879236
2018-04-01,29.161395438434404
2018-04-15,21.21409666654822
2018-04-29,28.597495613879236
2018-05-06,19.08629701743788
2018-05-20,29.161395438434404
2018-06-03,31.289195087544744
2018-06-10,45.055992982206774
2018-06-24,38.17259403487576
2018-07-15,22.277996491103387
2018-07-22,60.45059052597915
2018-08-05,31.789195087544744
2018-08-19,20.65019684199305
2018-09-02,21.21409666654822
2018-09-30,66.770089648755
2018-10-07,27.533595789324067
2018-10-14,37.10869421032059
2018-10-21,57.25889105231364
2018-10-28,40.3003936839861
2018-11-04,37.60869421032059
2018-11-11,19.08629701743788
2018-11-18,46.119892806761946
2018-11-25,29.161395438434404
2018-12-02,32.35309491209991
2018-12-09,30.225295262989576
2018-12-16,25.969695964768896
2018-12-30,85.35638666619288
2019-01-13,63.07839017508949
2019-01-20,33.916994736655084
2019-02-03,31.289195087544744
2019-02-17,65.20618982419983
2019-02-24,16.958497368327542
2019-03-24,24.905796140213727
2019-04-07,20.65019684199305
2019-05-12,18.02239719288271
2019-05-26,19.08629701743788
2019-06-16,53.00329175409296
2019-06-30,64.14228999964465
2019-07-07,28.597495613879236
2019-07-28,22.777996491103387
2019-08-04,22.777996491103387
2019-08-11,100.18708438541007
2019-08-25,25.969695964768896
2019-09-01,28.097495613879236
2019-09-22,74.71738842064119
2019-10-06,32.85309491209991
2019-10-20,23.34189631565856
2019-11-10,51.93939192953779
2019-11-17,41.864293508541266
2019-11-24,20.15019684199305
2019-12-01,36.04479438576542
2019-12-08,50.87549210498263
2019-12-15,42.92819333309644
2019-12-29,25.969695964768896
2020-01-05,23.84189631565856
2020-01-12,42.92819333309644
2020-01-19,40.8003936839861
2020-02-09,29.161395438434404
2020-02-16,40.3003936839861
2020-02-23,18.52239719288271
2020-04-05,22.777996491103387
2020-05-03,23.34189631565856
2020-05-17,23.34189631565856
2020-05-24,56.19499122775847
2020-05-31,32.85309491209991
2020-06-21,53.00329175409296
2020-06-28,36.04479438576542
2020-07-05,34.98089456121025
2020-07-12,45.055992982206774
2020-07-26,36.04479438576542
2020-08-09,42.92819333309644
2020-08-23,20.65019684199305
2020-09-06,56.19499122775847
2020-09-13,40.3003936839861
2020-09-20,30.725295262989576
2020-09-27,28.097495613879236
2020-10-04,28.597495613879236
2020-10-18,34.48089456121025
2020-11-01,34.98089456121025
2020-11-15,18.02239719288271
2020-11-22,31.789195087544744
2020-12-06,20.15019684199305
2020-12-13,32.85309491209991
2021-01-03,74.21738842064119
2021-01-10,34.48089456121025
2021-01-24,73.15348859608602
2021-02-07,64.14228999964465
2021-02-14,29.161395438434404
2021-03-07,22.277996491103387
2021-03-14,36.54479438576542
2021-03-28,20.65019684199305
2021-04-18,20.15019684199305
2021-04-25,21.71409666654822
2021-05-09,32.35309491209991
2021-05-16,23.84189631565856
2021-06-06,42.92819333309644
2021-06-13,50.87549210498263
2021-06-20,36.04479438576542
2021-07-18,29.161395438434404
2021-08-01,27.033595789324067
2021-08-22,38.17259403487576
2021-08-29,38.17259403487576
2021-09-05,23.84189631565856
2021-09-12,77.90908789430668
2021-10-03,67.33398947331017
2021-10-10,73.65348859608602
2021-10-17,62.01449035053432
2021-10-24,31.789195087544744
2021-10-31,65.70618982419983
2021-11-07,48.74769245587228
2021-11-14,46.119892806761946
2021-11-21,47.18379263131712
2021-12-12,74.21738842064119
2021-12-19,60.95059052597915
2021-12-26,48.74769245587228
2022-01-02,38.34518806975152
2022-01-16,20.300393683986098
2022-01-23,48.495384911744566
2022-01-30,38.34518806975152
2022-02-06,112.77996491103389
2022-02-13,48.495384911744566
2022-02-20,90.2239719288271
2022-02-27,16.91699473665508
2022-03-13,45.11198596441355
2022-03-27,46.23978561352389
2022-04-03,28.19499122775847
2022-04-17,68.79577859573067
2022-04-24,34.961789122420505
2022-05-01,27.06719157864813
2022-05-08,21.428193333096438
2022-05-29,29.322790876868808
2022-06-05,39.47298771886186
2022-06-19,69.92357824484101
2022-07-10,29.322790876868808
2022-07-17,56.38998245551694
2022-07-24,53.006583508185926
2022-07-31,90.2239719288271
2022-08-07,25.93939192953779
2022-08-14,24.811592280427455
2022-08-28,56.38998245551694
2022-09-18,41.72858701708254
2022-09-25,49.62318456085491
2022-10-09,49.62318456085491
2022-10-16,38.34518806975152
2022-10-30,30.45059052597915
2022-11-06,30.45059052597915
2022-11-13,23.683792631317115
2022-11-20,46.23978561352389
2022-12-04,34.961789122420505
2022-12-18,28.19499122775847
2022-12-25,86.8405729814961
