,MVT_GT_Minneapolis-St. Paul MN
2017-01-01,17.0
2017-01-15,27.0
2017-01-29,17.0
2017-02-26,62.0
2017-03-19,29.0
2017-04-30,28.0
2017-05-28,64.0
2017-06-04,93.0
2017-06-18,27.0
2017-06-25,21.0
2017-07-02,29.0
2017-07-09,20.0
2017-07-23,17.0
2017-08-06,25.0
2017-08-27,40.0
2017-10-22,14.0
2017-10-29,13.0
2017-11-12,31.0
2017-11-19,40.0
2017-12-10,16.0
2017-12-24,18.0
2017-12-31,36.0
2018-01-14,25.952023857441496
2018-01-21,25.952023857441496
2018-02-04,18.566416700209047
2018-02-11,36.13283340041809
2018-02-18,34.98523220754602
2018-03-11,12.976011928720748
2018-03-18,12.976011928720748
2018-03-25,23.15682147169735
2018-04-29,20.861619085953198
2018-05-06,28.247226243185647
2018-05-13,19.71401789308112
2018-05-27,28.247226243185647
2018-06-03,32.19002982180187
2018-07-08,20.361619085953198
2018-07-15,19.21401789308112
2018-07-22,20.861619085953198
2018-07-29,31.042428628929798
2018-08-05,27.09962505031357
2018-08-12,46.3136429433947
2018-08-19,29.39482743605772
2018-09-16,19.71401789308112
2018-09-30,24.304422664569422
2018-10-07,18.566416700209047
2018-10-21,24.804422664569422
2018-11-11,14.123613121592824
2018-11-18,29.39482743605772
2018-12-09,59.28965487211544
2018-12-23,16.918815507336973
2018-12-30,34.98523220754602
2019-01-06,23.15682147169735
2019-01-13,14.623613121592824
2019-01-27,44.01844055765055
2019-02-10,27.09962505031357
2019-02-17,16.918815507336973
2019-03-03,20.361619085953198
2019-03-31,16.418815507336973
2019-04-07,24.804422664569422
2019-04-14,22.009220278825275
2019-04-21,25.452023857441496
2019-04-28,33.837631014673946
2019-05-05,33.837631014673946
2019-05-26,16.918815507336973
2019-06-16,45.16604175052262
2019-07-07,14.623613121592824
2019-07-14,18.566416700209047
2019-07-21,62.084857257859596
2019-07-28,12.976011928720748
2019-08-25,41.723238171906395
2019-09-01,11.828410735848674
2019-09-08,23.65682147169735
2019-09-15,15.771214314464899
2019-09-29,18.566416700209047
2019-10-06,18.066416700209047
2019-11-03,22.009220278825275
2019-11-10,14.123613121592824
2019-11-17,45.16604175052262
2019-12-01,19.21401789308112
2019-12-15,18.066416700209047
2020-01-05,44.01844055765055
2020-01-26,18.566416700209047
2020-02-02,42.37083936477847
2020-02-23,16.918815507336973
2020-03-01,18.066416700209047
2020-03-08,19.71401789308112
2020-03-22,12.976011928720748
2020-04-19,10.680809542976599
2020-04-26,16.918815507336973
2020-05-03,16.918815507336973
2020-05-10,29.89482743605772
2020-05-17,15.271214314464899
2020-05-24,31.542428628929798
2020-05-31,23.15682147169735
2020-06-07,24.804422664569422
2020-07-05,20.361619085953198
2020-07-12,16.918815507336973
2020-07-19,18.566416700209047
2020-07-26,24.304422664569422
2020-08-02,14.123613121592824
2020-08-09,24.304422664569422
2020-08-16,15.271214314464899
2020-08-23,33.837631014673946
2020-08-30,19.21401789308112
2020-09-06,27.59962505031357
2020-09-13,53.051648907755066
2020-09-20,24.804422664569422
2020-09-27,25.952023857441496
2020-10-04,24.304422664569422
2020-10-11,12.976011928720748
2020-10-18,27.09962505031357
2020-10-25,37.28043459329017
2020-11-22,20.361619085953198
2020-12-06,27.59962505031357
2021-01-17,58.14205367924337
2021-01-31,31.042428628929798
2021-02-07,40.07563697903432
2021-02-14,99.86529185114976
2021-02-28,42.87083936477847
2021-03-07,22.009220278825275
2021-03-14,34.98523220754602
2021-03-21,49.108845329138845
2021-04-11,14.123613121592824
2021-04-25,34.98523220754602
2021-05-02,28.247226243185647
2021-05-09,22.009220278825275
2021-05-23,28.747226243185647
2021-06-06,15.271214314464899
2021-06-13,25.952023857441496
2021-06-20,23.15682147169735
2021-06-27,24.304422664569422
2021-07-11,34.98523220754602
2021-07-18,15.271214314464899
2021-07-25,23.15682147169735
2021-08-01,25.952023857441496
2021-08-15,34.98523220754602
2021-08-22,58.64205367924337
2021-08-29,60.93725606498752
2021-09-05,89.18448230817316
2021-09-12,20.861619085953198
2021-09-19,38.42803578616224
2021-10-10,27.59962505031357
2021-10-31,25.452023857441496
2021-11-14,91.4796846939173
2021-11-21,23.65682147169735
2021-11-28,38.42803578616224
2021-12-05,99.36529185114976
2021-12-12,69.97046441509204
2021-12-26,24.304422664569422
2022-01-02,46.62728588678939
2022-01-16,37.56086918658034
2022-01-23,34.97046441509204
2022-01-30,129.52023857441498
2022-02-06,31.084857257859593
2022-02-20,33.67526202934789
2022-02-27,23.313642943394694
2022-03-06,12.952023857441496
2022-03-13,18.132833400418097
2022-03-20,31.084857257859593
2022-03-27,20.723238171906395
2022-04-24,10.361619085953198
2022-05-08,34.97046441509204
2022-05-22,18.132833400418097
2022-05-29,51.808095429765984
2022-06-05,34.97046441509204
2022-06-12,37.56086918658034
2022-07-10,15.542428628929796
2022-07-17,50.51289304402184
2022-07-24,37.56086918658034
2022-07-31,25.904047714882992
2022-08-07,33.67526202934789
2022-08-14,38.85607157232449
2022-08-28,24.608845329138845
2022-09-04,23.313642943394694
2022-09-11,25.904047714882992
2022-09-18,28.494452486371294
2022-10-09,55.693702586998434
2022-10-16,33.67526202934789
2022-10-23,41.44647634381279
2022-10-30,33.67526202934789
2022-11-06,11.656821471697347
2022-11-13,22.018440557650546
2022-11-20,18.132833400418097
2022-11-27,19.428035786162244
2022-12-04,25.904047714882992
2022-12-11,49.21769065827769
2022-12-18,12.952023857441496
2022-12-25,40.15127395806864
