,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-08,18.0
2017-01-15,18.0
2017-01-22,34.0
2017-01-29,99.0
2017-02-05,16.0
2017-02-19,19.0
2017-02-26,31.0
2017-03-05,21.0
2017-03-12,35.0
2017-03-19,17.0
2017-03-26,46.0
2017-04-16,19.0
2017-04-23,25.0
2017-04-30,40.0
2017-05-07,43.0
2017-05-14,20.0
2017-05-28,20.0
2017-06-11,23.0
2017-06-18,39.0
2017-07-02,44.0
2017-08-13,57.0
2017-08-27,40.0
2017-09-03,20.0
2017-09-10,34.0
2017-10-01,38.0
2017-10-08,27.0
2017-10-15,97.0
2017-10-22,28.0
2017-10-29,16.0
2017-11-05,41.0
2017-11-12,32.0
2017-11-19,31.0
2017-12-10,27.0
2018-01-07,22.186491018837632
2018-01-28,44.372982037675264
2018-02-04,21.028462135376593
2018-02-11,23.34451990229867
2018-02-25,25.002548785759707
2018-03-11,18.21240436845452
2018-03-18,22.186491018837632
2018-04-01,59.61129975574667
2018-04-15,73.34961747381809
2018-04-22,60.269328639207714
2018-04-29,40.89889538729216
2018-05-06,19.870433251915557
2018-05-27,40.89889538729216
2018-06-03,15.896346601532446
2018-06-10,21.028462135376593
2018-07-01,64.74341528959081
2018-07-15,43.21495315421423
2018-07-22,27.81860655268178
2018-07-29,28.976635436142818
2018-08-12,26.660577669220743
2018-08-26,18.71240436845452
2018-09-02,30.634664319603857
2018-09-09,32.45072208652593
2018-09-23,18.71240436845452
2018-10-07,61.92735752266874
2018-10-14,38.08283762037008
2018-11-04,22.186491018837632
2018-11-11,19.870433251915557
2018-12-02,18.71240436845452
2018-12-16,34.10875096998697
2018-12-30,21.028462135376593
2019-01-06,21.528462135376593
2019-01-13,17.054375484993486
2019-01-20,21.028462135376593
2019-01-27,17.054375484993486
2019-02-03,44.872982037675264
2019-02-10,55.13721310536356
2019-02-17,39.740866503831114
2019-02-24,36.92480873690904
2019-03-03,27.31860655268178
2019-03-10,22.186491018837632
2019-03-17,15.896346601532446
2019-03-24,25.502548785759707
2019-03-31,17.554375484993486
2019-04-07,21.028462135376593
2019-04-21,63.085386406129786
2019-04-28,57.453270872285636
2019-05-05,18.21240436845452
2019-05-12,31.292693203064893
2019-05-19,23.84451990229867
2019-05-26,53.97918422190253
2019-06-02,30.134664319603857
2019-06-09,27.31860655268178
2019-06-23,36.92480873690904
2019-06-30,26.160577669220743
2019-07-14,43.21495315421423
