,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-15,27.0
2017-02-05,64.0
2017-02-19,100.0
2017-03-12,20.0
2017-03-19,71.0
2017-03-26,28.0
2017-04-16,28.0
2017-04-30,44.0
2017-05-21,48.0
2017-06-04,46.0
2017-06-18,31.0
2017-07-09,23.0
2017-07-30,47.0
2017-08-06,21.0
2017-08-20,53.0
2017-08-27,66.0
2017-09-10,23.0
2017-09-17,32.0
2017-10-15,59.0
2017-10-29,58.0
2017-12-10,49.0
2017-12-24,30.0
2018-03-04,27.948721040154226
2018-03-25,35.29664408571401
2018-04-22,33.83466332432406
2018-06-03,19.119807613899464
2018-06-17,51.97348055752855
2018-07-01,30.891692182239144
2018-07-15,48.04951903474866
2018-07-29,25.986740278764277
2018-08-05,25.986740278764277
2018-08-12,45.10654789266374
2018-08-19,30.891692182239144
2018-08-26,19.119807613899464
2018-09-16,17.15782685250952
2018-10-07,18.63881723320449
2018-10-14,20.100797994594437
2018-11-04,70.11229779073304
2018-11-11,33.83466332432406
2018-12-16,18.13881723320449
2018-12-30,26.96773065945925
2019-02-17,20.100797994594437
2019-03-10,36.77763446640898
2019-03-17,88.75111502393753
2019-04-07,31.872682562934116
2019-04-28,25.486740278764277
2019-06-02,31.872682562934116
2019-06-09,18.13881723320449
2019-06-23,33.33466332432406
2019-07-14,24.02475951737433
2019-07-21,18.13881723320449
2019-08-11,48.04951903474866
2019-09-01,56.37843246100342
2019-09-22,46.08753827335872
2019-09-29,34.31565370501904
2019-11-10,19.119807613899464
2019-11-24,19.619807613899464
2019-12-01,32.35367294362909
2019-12-22,22.062778755984382
2019-12-29,41.68258636988385
2020-02-02,18.13881723320449
2020-02-16,14.714855710424597
2020-04-12,12.252874949034652
2020-04-26,22.062778755984382
2020-05-03,24.02475951737433
2020-05-17,32.85367294362909
2020-05-31,34.81565370501904
2020-07-05,39.7206056084939
2020-07-12,41.68258636988385
2020-07-19,35.79664408571401
2020-07-26,33.83466332432406
2020-08-09,14.714855710424597
2020-08-16,17.15782685250952
2020-09-06,16.176836471814546
2020-09-13,27.948721040154226
2020-09-20,19.119807613899464
2020-09-27,25.005749898069304
2020-10-04,17.15782685250952
2020-11-01,18.63881723320449
2020-11-22,30.891692182239144
2020-11-29,33.83466332432406
2020-12-13,31.372682562934116
2020-12-20,39.2206056084939
2021-01-03,18.63881723320449
2021-01-17,41.68258636988385
2021-01-24,28.429711420849195
2021-02-07,27.948721040154226
2021-02-14,24.02475951737433
2021-02-28,37.75862484710396
2021-03-21,17.15782685250952
2021-03-28,20.600797994594437
2021-04-04,30.391692182239144
2021-04-25,20.100797994594437
2021-05-09,21.081788375289413
2021-05-16,26.96773065945925
2021-05-30,28.929711420849195
2021-06-06,20.100797994594437
2021-06-27,37.25862484710396
2021-08-29,35.79664408571401
2021-09-19,34.31565370501904
2021-10-03,20.600797994594437
2021-10-17,24.02475951737433
2021-10-24,61.28338436447829
2021-11-07,63.74536512586823
2021-12-12,29.91070180154417
2021-12-19,32.85367294362909
2021-12-26,40.701595989188874
2022-01-30,20.201595989188878
2022-02-06,29.821403603088342
2022-02-13,18.277634466408983
2022-02-20,31.745365125868233
2022-02-27,47.13705730810738
2022-03-13,18.277634466408983
2022-03-20,27.897442080308448
2022-04-10,69.26261482007615
2022-05-15,25.973480557528553
2022-05-29,37.51724969420791
2022-06-12,51.94696111505711
2022-06-19,34.631307410038076
2022-07-03,61.566768728956575
2022-07-10,18.277634466408983
2022-07-24,38.47923045559786
2022-07-31,19.23961522779893
2022-08-07,25.973480557528553
2022-08-14,19.23961522779893
2022-08-21,96.19807613899465
2022-10-09,22.12555751196877
2022-10-30,17.315653705019038
2022-11-06,17.315653705019038
2022-11-13,18.277634466408983
2022-11-20,49.06101883088727
2022-12-04,19.23961522779893
2022-12-11,44.25111502393754
2022-12-18,26.935461318918502
2022-12-25,78.8824224339756
