,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-15,18.0
2017-01-22,37.0
2017-01-29,61.0
2017-02-05,61.0
2017-02-12,49.0
2017-02-26,20.0
2017-03-12,44.0
2017-03-19,16.0
2017-03-26,49.0
2017-04-16,17.0
2017-04-30,36.0
2017-05-07,33.0
2017-05-14,42.0
2017-05-21,23.0
2017-05-28,33.0
2017-06-25,76.0
2017-07-09,64.0
2017-07-23,36.0
2017-08-13,38.0
2017-08-20,35.0
2017-08-27,24.0
2017-09-10,23.0
2017-09-17,18.0
2017-10-08,27.0
2017-10-15,49.0
2017-10-22,26.0
2017-10-29,22.0
2017-11-05,82.0
2017-11-12,37.0
2017-11-19,18.0
2017-11-26,17.0
2017-12-24,23.0
2017-12-31,26.0
2018-01-14,53.859527693581775
2018-01-28,27.22820304338624
2018-02-04,17.95317589786059
2018-02-11,93.55651466887508
2018-02-18,21.74381107743271
2018-02-25,33.21259500933977
2018-03-18,52.76264930039107
2018-04-01,100.13778502801932
2018-04-08,56.05328447996319
2018-04-15,66.92519001867954
2018-04-22,53.359527693581775
2018-05-06,20.646932684242003
2018-05-27,19.550054291051296
2018-06-03,34.30947340253048
2018-06-10,52.76264930039107
2018-06-17,33.71259500933977
2018-07-15,38.60010858210259
2018-07-22,21.24381107743271
2018-08-19,21.24381107743271
2018-08-26,44.08450054805613
2018-09-02,29.92195982976765
2018-09-09,34.80947340253048
2018-09-16,27.22820304338624
2018-09-23,21.24381107743271
2018-10-07,70.71582519825166
2018-11-04,39.1969869752933
2018-11-11,32.115716616149065
2018-11-18,23.937567863814124
2018-12-09,54.95640608677248
2018-12-23,17.45317589786059
2019-01-06,17.45317589786059
2019-01-20,17.95317589786059
2019-02-03,15.259419111479179
2019-02-10,27.22820304338624
2019-02-17,62.037676445916716
2019-02-24,28.825081436576948
2019-03-03,39.6969869752933
2019-03-24,34.30947340253048
2019-03-31,25.03444625700483
2019-04-21,29.92195982976765
2019-04-28,40.293865368484006
2019-05-05,44.58450054805613
2019-05-26,48.972014120818955
2019-06-23,60.94079805272601
2019-06-30,33.21259500933977
2019-07-14,37.003230188911886
2019-07-21,16.856297504669886
2019-07-28,19.050054291051296
2019-08-04,38.10010858210259
2019-08-25,45.181378941246834
2019-09-22,23.937567863814124
2019-10-06,42.98762215486542
2019-10-13,23.937567863814124
2019-10-27,17.95317589786059
2019-11-03,22.840689470623417
2019-11-17,28.325081436576948
2019-11-24,59.8439196595353
2019-12-08,60.94079805272601
2019-12-15,68.02206841187025
2019-12-29,58.747041266344596
2020-01-05,60.94079805272601
2020-01-12,38.10010858210259
2020-01-19,65.32831162548884
2020-01-26,41.89074376167471
2020-02-02,21.74381107743271
2020-02-23,42.98762215486542
2020-03-01,22.840689470623417
2020-03-08,16.856297504669886
2020-03-15,15.259419111479179
2020-04-05,20.646932684242003
2020-04-12,26.131324650195534
2020-04-19,27.22820304338624
2020-04-26,65.32831162548884
2020-05-10,38.10010858210259
2020-05-17,26.131324650195534
2020-06-14,40.293865368484006
2020-06-21,32.615716616149065
2020-07-05,22.340689470623417
2020-07-19,23.937567863814124
2020-07-26,28.325081436576948
2020-08-02,31.018838222958358
2020-08-23,28.825081436576948
2020-08-30,38.60010858210259
2020-09-06,25.03444625700483
2020-09-20,22.840689470623417
2020-10-11,66.92519001867954
2020-10-25,27.22820304338624
2020-11-01,50.06889251400966
2020-11-08,34.80947340253048
2020-11-15,21.24381107743271
2020-11-22,35.90635179572118
2020-12-06,41.89074376167471
2020-12-13,23.937567863814124
2021-01-24,41.89074376167471
2021-02-07,42.98762215486542
2021-02-14,14.162540718288474
2021-02-21,42.98762215486542
2021-02-28,21.74381107743271
2021-03-07,29.42195982976765
2021-03-14,29.92195982976765
2021-03-28,16.856297504669886
2021-04-11,27.72820304338624
2021-04-18,17.95317589786059
2021-04-25,15.759419111479179
2021-05-02,25.03444625700483
2021-05-09,81.08773073696801
2021-05-23,38.10010858210259
2021-06-06,19.550054291051296
2021-07-11,31.018838222958358
2021-07-25,27.22820304338624
2021-08-01,25.03444625700483
2021-08-22,28.825081436576948
2021-09-05,35.40635179572118
2021-09-19,27.72820304338624
2021-09-26,45.681378941246834
2021-10-17,22.840689470623417
2021-10-24,25.03444625700483
2021-10-31,29.92195982976765
2021-11-07,52.76264930039107
2021-11-14,15.259419111479179
2021-11-21,25.03444625700483
2021-12-12,31.018838222958358
2022-01-09,60.881596105452026
2022-01-23,21.48762215486542
2022-02-06,52.525298600782136
2022-02-13,31.03767644591672
2022-02-27,14.325081436576948
2022-03-06,28.650162873153896
2022-03-13,23.875135727628244
2022-03-20,13.131324650195534
2022-04-03,23.875135727628244
2022-04-17,44.169001096112254
2022-04-24,119.37567863814122
2022-05-08,20.29386536848401
2022-05-22,34.61894680506096
2022-05-29,50.137785028019316
2022-06-12,27.456406086772482
2022-06-19,28.650162873153896
2022-06-26,45.36275788249367
2022-07-03,32.23143323229813
2022-07-10,60.881596105452026
2022-07-17,16.712595009339772
2022-08-07,56.10656895992638
2022-08-14,33.425190018679544
2022-09-04,31.03767644591672
2022-09-11,33.425190018679544
2022-09-18,19.100108582102596
2022-10-02,19.100108582102596
2022-10-09,31.03767644591672
2022-10-30,79.98170468755463
2022-11-20,50.137785028019316
2022-11-27,40.58773073696802
2022-12-04,28.650162873153896
2022-12-11,22.681378941246834
