,MVT_GT_Austin TX
2017-02-26,100.0
2017-03-05,43.0
2017-03-26,31.0
2017-05-14,20.0
2017-06-04,43.0
2017-06-11,38.0
2017-06-25,27.0
2017-07-30,43.0
2017-08-06,30.0
2017-08-13,31.0
2017-09-10,58.0
2017-09-24,60.0
2017-10-08,44.0
2017-10-15,24.0
2017-10-29,43.0
2017-12-10,32.0
2018-01-07,21.676653299210685
2018-01-21,92.1037301556825
2018-02-04,27.088467835359054
2018-02-18,54.17693567071811
2018-02-25,24.63256056728487
2018-03-25,23.147258144593472
2018-04-01,17.735443608445106
2018-05-06,62.05935505224926
2018-05-13,74.8682865472374
2018-06-03,32.01497994881603
2018-07-15,40.382701753038575
2018-07-22,55.1622380934095
2018-07-29,34.97088721689021
2018-08-26,28.073770258050445
2018-09-02,42.85330659842137
2018-09-23,20.191350876519287
2018-10-14,25.117862989976263
2018-10-28,33.985584794198815
2018-11-11,30.044375103433236
2018-12-09,21.176653299210685
2018-12-16,30.044375103433236
2019-01-06,97.03024226913948
2019-02-24,34.97088721689021
2019-04-07,41.36800417572997
2019-04-21,21.676653299210685
2019-05-05,31.02967752612463
2019-05-12,57.132842938792294
2019-07-21,21.676653299210685
2019-07-28,87.67721804222552
2019-08-11,19.706048453827897
2019-09-08,50.23572597995253
2019-11-03,30.044375103433236
2019-11-10,27.088467835359054
2019-12-08,39.897399330347184
2019-12-22,33.985584794198815
2019-12-29,56.14754051610089
2020-01-05,33.985584794198815
2020-01-19,44.32391144380416
2020-01-26,29.059072680741842
2020-02-02,36.441492062273
2020-02-09,20.191350876519287
2020-02-16,20.191350876519287
2020-02-23,19.706048453827897
2020-03-08,19.706048453827897
2020-04-12,27.088467835359054
2020-04-19,20.191350876519287
2020-04-26,30.044375103433236
2020-05-03,32.01497994881603
2020-05-10,17.735443608445106
2020-05-24,19.706048453827897
2020-05-31,22.16195572190208
2020-07-05,16.250141185753712
2020-07-12,39.897399330347184
2020-07-19,25.117862989976263
2020-08-16,20.191350876519287
2020-08-23,16.750141185753712
2020-09-20,31.52967752612463
2020-09-27,18.2207460311365
2020-10-18,35.95618963958161
2020-10-25,62.55935505224926
2020-11-01,20.191350876519287
2020-11-15,51.721028402643924
2020-11-22,22.16195572190208
2020-11-29,20.191350876519287
2020-12-20,32.01497994881603
2021-01-10,32.01497994881603
2021-02-07,54.17693567071811
2021-03-14,58.118145361483684
2021-03-21,41.36800417572997
2021-03-28,33.985584794198815
2021-04-04,35.95618963958161
2021-04-18,16.750141185753712
2021-05-16,19.206048453827897
2021-06-13,18.2207460311365
2021-06-20,42.85330659842137
2021-07-04,47.27981871187834
2021-07-25,27.088467835359054
2021-08-22,62.05935505224926
2021-08-29,32.01497994881603
2021-10-03,30.544375103433236
2021-10-31,29.059072680741842
2021-11-14,45.309213866495554
2021-11-21,15.764838763062315
2021-12-19,83.73600835145994
2022-01-09,23.294516289186948
2022-01-23,45.6184277329911
2022-02-06,82.50141185753711
2022-02-13,24.265121134569736
2022-02-27,16.50028237150742
2022-03-06,33.00056474301484
2022-03-20,19.41209690765579
2022-03-27,34.941774433780424
2022-04-10,16.50028237150742
2022-05-01,27.176935670718105
2022-05-08,25.235725979952527
2022-05-15,33.00056474301484
2022-06-12,37.853588969928786
2022-06-19,52.41266165067063
2022-06-26,20.382701753038578
2022-07-10,65.03052464064689
2022-07-24,39.79479866069437
2022-08-07,25.235725979952527
2022-08-14,24.265121134569736
2022-08-21,33.00056474301484
2022-08-28,20.382701753038578
2022-09-18,32.029959897632054
2022-09-25,28.147540516100893
2022-10-02,53.38326649605342
2022-10-16,23.294516289186948
2022-10-23,19.41209690765579
2022-10-30,42.70661319684274
2022-11-13,25.235725979952527
2022-11-20,28.147540516100893
2022-12-11,20.382701753038578
2022-12-18,31.059355052249263
2022-12-25,71.82475855832642
