,MVT_GT_Omaha NE
2017-01-01,31.0
2017-03-12,30.0
2017-04-02,43.0
2017-04-09,89.0
2017-06-04,38.0
2017-08-13,25.0
2017-08-27,27.0
2017-10-08,76.0
2017-11-12,33.0
2017-11-19,26.0
2017-11-26,36.0
2017-12-17,49.0
2017-12-24,53.0
2017-12-31,38.0
2018-01-07,32.27818921552856
2018-01-21,27.36660562804285
2018-02-11,24.057917937428567
2018-03-11,50.32162766859999
2018-04-29,32.77818921552856
2018-05-06,38.79266869988571
2018-06-17,34.98398100927142
2018-07-29,89.1142963684857
2018-08-26,25.660813834299994
2018-09-02,25.160813834299994
2018-09-09,33.881085112399994
2018-10-14,24.057917937428567
2018-12-02,34.98398100927142
2018-12-09,36.08687690614285
2019-01-27,100.04035944032856
2019-02-10,26.263709731171424
2019-03-03,38.79266869988571
2019-04-14,25.160813834299994
2019-05-05,61.24769074044285
2019-05-26,32.77818921552856
2019-06-16,30.07239742178571
2019-07-14,61.24769074044285
2019-07-21,28.96950152491428
2019-07-28,44.80714818424285
2019-08-11,28.96950152491428
2019-08-25,47.0129399779857
2019-09-08,30.57239742178571
2019-09-29,39.89556459675713
2019-10-06,25.160813834299994
2019-11-24,31.175293318657136
2019-12-01,43.70425228737142
2019-12-29,78.18823329664284
2020-02-02,43.70425228737142
2020-03-01,35.48398100927142
2020-03-08,57.93900304982856
2020-03-29,39.39556459675713
2020-04-05,26.763709731171424
2020-04-12,37.18977280301428
2020-05-17,27.36660562804285
2020-06-14,61.74769074044285
2020-07-26,38.29266869988571
2020-09-06,28.96950152491428
2020-11-08,55.2332112560857
2020-11-29,34.98398100927142
2020-12-20,51.92452356547142
2020-12-27,38.29266869988571
2021-01-03,36.08687690614285
2021-01-31,33.881085112399994
2021-04-04,28.96950152491428
2021-04-11,31.175293318657136
2021-05-02,81.99692098725713
2021-06-13,37.18977280301428
2021-07-11,27.86660562804285
2021-08-22,28.96950152491428
2021-08-29,30.57239742178571
2021-09-05,27.86660562804285
2021-09-19,37.18977280301428
2021-10-03,26.763709731171424
2021-10-17,27.86660562804285
2021-10-31,61.24769074044285
2021-11-21,34.98398100927142
2022-01-23,56.67221430591426
2022-02-13,30.144794843571415
2022-02-27,44.6142963684857
2022-03-27,120.57917937428566
2022-04-10,51.849047130942836
2022-04-17,28.939003049828557
2022-07-03,31.350586637314272
2022-07-10,59.083797893399975
2022-08-07,61.49538148088569
2022-08-14,32.55637843105713
2022-09-18,26.527419462342845
2022-10-02,36.173753812285696
2022-10-23,45.82008816222855
2022-10-30,25.321627668599987
2022-12-11,54.260630718428544
2022-12-18,72.34750762457139
2022-12-25,61.49538148088569
