,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-08,20.0
2017-01-15,18.0
2017-01-22,34.0
2017-01-29,99.0
2017-02-05,16.0
2017-02-19,18.0
2017-02-26,31.0
2017-03-05,21.0
2017-03-12,35.0
2017-03-19,17.0
2017-03-26,46.0
2017-04-02,21.0
2017-04-16,19.0
2017-04-23,25.0
2017-04-30,40.0
2017-05-07,43.0
2017-05-14,20.0
2017-05-28,20.0
2017-06-11,23.0
2017-06-18,39.0
2017-07-02,44.0
2017-08-13,39.0
2017-08-27,40.0
2017-09-03,20.0
2017-09-10,34.0
2017-09-24,40.0
2017-10-01,39.0
2017-10-08,27.0
2017-10-15,97.0
2017-10-22,28.0
2017-10-29,16.0
2017-11-05,41.0
2017-11-12,32.0
2017-11-19,31.0
2017-12-10,27.0
2018-01-07,22.13032501481117
2018-02-04,20.975600013939925
2018-02-11,23.285050015682415
2018-02-25,24.93977501655366
2018-03-11,18.166150012197434
2018-03-18,22.13032501481117
2018-04-01,59.617350040077284
2018-04-15,73.16460004878974
2018-04-22,60.117350040077284
2018-04-29,40.79647502700861
2018-05-06,19.82087501306868
2018-05-13,23.785050015682415
2018-05-27,40.79647502700861
2018-06-03,35.67757502352363
2018-06-10,20.975600013939925
2018-07-01,64.08152504269103
2018-07-15,43.1059250287511
2018-07-22,27.74922501829615
2018-07-29,28.903950019167397
2018-08-12,26.594500017424906
2018-08-26,18.166150012197434
2018-09-02,30.058675020038642
2018-09-09,32.36812502178114
2018-09-23,18.666150012197434
2018-10-07,61.772075040948536
2018-10-14,37.98702502526612
2018-11-04,22.13032501481117
2018-11-11,19.82087501306868
2018-11-18,34.02285002265238
2018-12-02,18.666150012197434
2018-12-30,20.975600013939925
2019-01-06,21.475600013939925
2019-01-13,17.01142501132619
2019-01-20,20.975600013939925
2019-01-27,26.094500017424906
2019-02-03,43.1059250287511
2019-02-10,54.9984500365923
2019-02-17,40.29647502700861
2019-02-24,37.48702502526612
2019-03-03,27.24922501829615
2019-03-10,22.13032501481117
2019-03-17,15.856700010454945
2019-03-24,25.594500017424906
2019-03-31,17.51142501132619
2019-04-07,20.975600013939925
2019-04-21,62.42680004181978
2019-04-28,57.30790003833479
2019-05-05,18.166150012197434
2019-05-12,31.21340002090989
2019-05-19,23.785050015682415
2019-06-02,30.058675020038642
2019-06-09,27.24922501829615
2019-07-14,43.1059250287511
2019-07-21,17.01142501132619
2019-07-28,15.856700010454945
2019-08-11,100.4138250670859
2019-08-18,81.09295005401722
2019-08-25,22.13032501481117
2019-09-08,60.117350040077284
2019-09-15,39.64175002613736
2019-10-06,74.31932504966099
2019-10-13,39.64175002613736
2019-10-20,13.547250008712453
2019-11-10,37.48702502526612
2019-11-24,51.034275033978574
2019-12-01,36.33230002439487
2019-12-08,14.201975009583698
2019-12-15,58.462625039206046
2019-12-29,34.02285002265238
2020-01-05,18.166150012197434
2020-01-12,31.71340002090989
2020-01-26,31.21340002090989
2020-02-23,47.07010003136483
2020-03-08,17.01142501132619
2020-03-15,26.094500017424906
2020-03-29,15.856700010454945
2020-04-05,19.82087501306868
2020-05-17,15.856700010454945
2020-05-31,15.856700010454945
2020-06-07,17.51142501132619
2020-06-14,34.02285002265238
2020-06-21,34.02285002265238
2020-06-28,36.83230002439487
2020-07-12,17.01142501132619
2020-07-26,40.79647502700861
2020-08-09,27.24922501829615
2020-08-23,14.701975009583698
2020-08-30,25.594500017424906
2020-09-20,27.74922501829615
2020-10-18,14.701975009583698
2020-11-01,37.98702502526612
2020-11-15,45.91537503049359
2020-11-22,22.13032501481117
2020-12-06,24.93977501655366
2020-12-13,23.285050015682415
2020-12-27,28.903950019167397
2021-01-24,86.2118500575022
2021-01-31,13.047250008712453
2021-02-07,53.843725035721064
2021-02-14,19.32087501306868
2021-02-21,13.047250008712453
2021-02-28,17.01142501132619
2021-03-07,32.86812502178114
2021-03-14,24.93977501655366
2021-03-21,23.785050015682415
2021-04-11,14.201975009583698
2021-05-02,31.21340002090989
2021-05-09,33.52285002265238
2021-05-16,35.17757502352363
2021-05-23,23.285050015682415
2021-05-30,20.975600013939925
2021-06-06,26.594500017424906
2021-06-13,15.356700010454945
2021-07-11,48.22482503223608
2021-07-18,23.285050015682415
2021-08-01,31.71340002090989
2021-08-15,28.403950019167397
2021-08-29,27.24922501829615
2021-09-05,30.058675020038642
2021-10-10,17.51142501132619
2021-10-17,43.1059250287511
2021-10-24,22.13032501481117
2021-10-31,52.18900003484981
2021-11-07,45.91537503049359
2021-11-21,27.74922501829615
2021-11-28,19.32087501306868
2021-12-19,24.93977501655366
2021-12-26,19.82087501306868
2022-01-02,18.332300024394872
2022-01-23,77.25755010280696
2022-02-13,24.879550033107325
2022-02-20,41.902400055759706
2022-02-27,22.260650029622344
2022-03-06,27.498450036592306
2022-03-13,18.332300024394872
2022-03-27,18.332300024394872
2022-04-03,26.189000034849816
2022-04-17,23.570100031364834
2022-04-24,47.14020006272967
2022-05-15,24.879550033107325
2022-05-22,26.189000034849816
2022-05-29,40.592950054017216
2022-06-05,17.02285002265238
2022-06-12,53.68745007144212
2022-06-19,15.71340002090989
2022-06-26,32.73625004356227
2022-07-03,69.40085009235202
2022-07-10,22.260650029622344
2022-07-17,24.879550033107325
2022-08-07,27.498450036592306
2022-08-14,23.570100031364834
2022-08-21,51.06855006795714
2022-09-04,35.35515004704725
2022-09-11,14.403950019167398
2022-09-18,23.570100031364834
2022-09-25,15.71340002090989
2022-10-02,31.42680004181978
2022-10-09,57.61580007666959
2022-10-16,130.9450001742491
2022-10-23,22.260650029622344
2022-10-30,17.02285002265238
2022-11-13,37.974050050532234
2022-11-20,35.35515004704725
2022-12-04,44.52130005924469
2022-12-18,15.71340002090989
2022-12-25,22.260650029622344
