,MVT_GT_Tulsa OK
2017-01-01,95.0
2017-04-09,29.0
2017-04-30,30.0
2017-05-07,100.0
2017-05-14,21.0
2017-05-28,20.0
2017-07-09,38.0
2017-07-23,21.0
2017-07-30,95.0
2017-09-03,24.0
2017-09-10,15.0
2017-09-24,13.0
2017-10-15,11.0
2017-10-22,16.0
2018-02-04,19.199957126850478
2018-02-18,69.08245584355387
2018-02-25,28.339067057083312
2018-04-15,25.6521179915441
2018-04-22,17.85648259408087
2018-06-10,32.02601612262252
2018-07-08,27.41732979069851
2018-08-12,84.17372663848033
2018-09-09,27.91732979069851
2018-11-04,18.278219860465672
2018-11-18,16.434745327696064
2018-12-09,70.00419310993868
2018-12-30,18.778219860465672
2019-02-24,51.225973249473
2019-03-10,20.12169439323528
2019-06-09,83.25198937209552
2019-07-21,40.74338878647056
2019-08-11,26.995592524313707
2019-08-18,28.839067057083312
2019-09-08,28.839067057083312
2019-10-13,62.70855771247544
2019-11-03,28.339067057083312
2020-02-02,21.043431659620083
2020-03-15,26.073855257928905
2020-04-19,66.81724404439946
2020-05-03,23.80864345877449
2020-05-17,14.169533528541656
2020-05-24,45.773812384779376
2020-06-14,20.12169439323528
2020-07-05,16.01300806131126
2020-07-19,58.09987138055143
2020-08-02,25.6521179915441
2020-08-09,21.965168926004885
2020-08-16,16.934745327696064
2020-09-20,59.02160864693623
2020-10-18,20.62169439323528
2020-11-22,26.995592524313707
2020-12-13,65.39550677801466
2020-12-20,16.934745327696064
2020-12-27,26.073855257928905
2021-03-21,18.778219860465672
2021-03-28,23.80864345877449
2021-04-18,16.934745327696064
2021-05-02,20.12169439323528
2021-05-16,53.991185048627415
2021-05-23,32.02601612262252
2021-06-06,40.74338878647056
2021-06-13,21.965168926004885
2021-06-20,34.29122792177694
2021-07-04,18.778219860465672
2021-07-11,18.778219860465672
2021-07-18,36.13470245454654
2021-07-25,36.13470245454654
2021-08-08,20.12169439323528
2021-08-22,53.069447782242605
2021-08-29,43.00860058562497
2021-09-12,33.86949065539213
2021-09-19,21.965168926004885
2021-10-24,18.278219860465672
2021-11-07,32.94775338900733
2021-11-14,41.165126052855356
2021-12-26,24.730380725159296
2022-01-09,29.52160864693623
2022-01-30,34.58245584355387
2022-02-06,23.617286917548984
2022-02-27,21.086863319240166
2022-03-13,18.556439720931344
2022-04-03,12.652117991544099
2022-05-08,23.617286917548984
2022-06-12,22.77381238477938
2022-07-03,13.495592524313706
2022-07-24,36.26940490909308
2022-08-21,19.399914253700953
2022-09-04,71.69533528541656
2022-09-25,25.304235983088198
2022-10-23,22.77381238477938
2022-10-30,45.54762476955876
2022-11-27,16.86949065539213
