,MVT_GT_Wichita-Hutchinson KS
2017-01-01,40.0
2017-01-15,48.0
2017-04-02,36.0
2017-04-23,35.0
2017-04-30,52.0
2017-07-09,71.0
2017-08-20,27.0
2017-08-27,31.0
2017-09-17,36.0
2017-10-22,36.0
2017-12-31,39.0
2018-01-21,29.85233765543013
2018-02-18,49.93070963590057
2018-02-25,54.05247215810488
2018-03-04,53.02203152755381
2018-04-08,78.25260666077963
2018-04-22,54.05247215810488
2018-04-29,55.08291278865595
2018-06-17,27.791456394327977
2018-07-29,27.791456394327977
2018-08-05,36.03498143873659
2018-08-26,33.47410017763443
2018-09-02,75.6612847691264
2018-09-09,43.74806585259412
2019-02-03,64.35687846361563
2019-03-17,23.169693872123673
2019-06-02,28.821897024879053
2019-06-16,61.26555657196241
2019-07-07,42.21762522204304
2019-08-11,40.65674396094089
2020-01-19,31.91321891653228
2020-02-02,54.05247215810488
2020-02-09,33.97410017763443
2020-02-16,56.11335341920703
2020-04-12,16.987050088817217
2020-05-03,28.821897024879053
2020-05-24,28.321897024879053
2020-06-07,76.19172539967747
2020-09-06,30.882778285981203
2020-11-08,72.06996287747317
2020-11-15,29.85233765543013
2020-11-22,26.761015763776903
2020-11-29,26.761015763776903
2021-02-07,31.91321891653228
2021-02-14,32.94365954708336
2021-03-07,22.139253241572597
2021-03-14,79.7830472913307
2021-04-04,74.13084413857533
2021-05-02,22.139253241572597
2021-06-20,46.33938774424735
2021-07-25,28.321897024879053
2021-08-01,78.25260666077963
2021-08-08,40.15674396094089
2021-08-29,99.86141927180114
2021-09-12,40.65674396094089
2021-10-24,49.93070963590057
2021-12-05,53.02203152755381
2022-02-06,72.13992575494635
2022-02-20,68.95728197163989
2022-02-27,38.19172539967747
2022-03-20,22.278506483145193
2022-03-27,56.22670683841406
2022-05-15,33.94820035526887
2022-06-05,28.643794049758107
2022-06-12,62.59199440502697
2022-07-24,65.77463818833343
2022-09-11,63.65287566612913
2022-09-18,29.70467531086026
2022-09-25,23.339387744247347
2022-11-27,97.60107602139799
2022-12-11,106.08812611021521
