,MVT_GT_Sacramento-Stockton-Modesto CA
2017-01-01,32.0
2017-01-08,24.0
2017-01-22,53.0
2017-01-29,42.0
2017-02-05,18.0
2017-02-19,58.0
2017-02-26,35.0
2017-03-05,56.0
2017-03-12,45.0
2017-03-19,57.0
2017-03-26,36.0
2017-04-02,47.0
2017-04-09,35.0
2017-04-16,36.0
2017-05-14,26.0
2017-05-28,24.0
2017-06-04,36.0
2017-06-18,18.0
2017-06-25,41.0
2017-07-09,33.0
2017-07-16,32.0
2017-07-23,20.0
2017-07-30,43.0
2017-08-13,49.0
2017-08-20,84.0
2017-09-03,31.0
2017-09-17,43.0
2017-09-24,24.0
2017-10-08,33.0
2017-10-15,70.0
2017-10-22,100.0
2017-11-12,26.0
2017-11-19,37.0
2017-11-26,72.0
2017-12-10,16.0
2017-12-17,43.0
2017-12-31,45.0
2018-01-07,49.14443370042597
2018-01-14,31.272437568272622
2018-01-21,31.772437568272622
2018-01-28,30.779548894264103
2018-02-04,61.059097788528206
2018-02-11,56.094654418485604
2018-03-11,30.779548894264103
2018-03-18,51.13021104844301
2018-04-08,19.357773480170387
2018-04-15,34.75110359029818
2018-04-29,58.08043176650264
2018-05-06,25.815105524221504
2018-05-13,31.772437568272622
2018-05-20,56.094654418485604
2018-06-03,40.2084356343493
2018-06-24,21.34355082818743
2018-07-01,31.772437568272622
2018-07-15,42.19421298236634
2018-07-22,27.800882872238546
2018-07-29,34.75110359029818
2018-08-12,30.279548894264103
2018-08-19,58.08043176650264
2018-08-26,61.059097788528206
2018-09-02,32.76532624228114
2018-09-09,14.893330110127792
2018-09-23,50.13732237443449
2018-09-30,39.215546960340774
2018-10-07,45.172879004391895
2018-10-14,64.03776381055377
2018-10-21,41.20132430835781
2018-10-28,54.108877070468566
2018-11-04,36.236880938315224
2018-11-18,36.236880938315224
2018-11-25,47.15865635240893
2018-12-09,56.094654418485604
2018-12-16,55.10176574447709
2018-12-30,38.72265828633226
2019-01-13,39.715546960340774
2019-01-27,32.76532624228114
2019-02-03,31.772437568272622
2019-02-10,28.293771546247065
2019-02-17,23.329328176204466
2019-02-24,26.807994198230027
2019-03-03,32.26532624228114
2019-03-10,15.886218784136311
2019-03-17,19.857773480170387
2019-03-24,38.22265828633226
2019-04-07,18.864884806161868
2019-04-28,39.715546960340774
2019-05-19,32.76532624228114
2019-05-26,24.322216850212985
2019-06-09,27.300882872238546
2019-06-16,35.2439922643067
2019-06-23,37.229769612323736
2019-07-07,27.300882872238546
2019-07-28,31.772437568272622
2019-08-04,16.87910745814483
2019-08-18,19.357773480170387
2019-09-01,35.7439922643067
2019-09-08,45.172879004391895
2019-09-15,45.172879004391895
2019-09-22,15.886218784136311
2019-10-06,40.2084356343493
2019-10-13,19.857773480170387
2019-10-20,14.393330110127792
2019-10-27,58.08043176650264
2019-11-03,22.836439502195947
2019-11-10,35.2439922643067
2019-11-24,47.65865635240893
2019-12-15,25.815105524221504
2019-12-29,29.786660220255584
2020-01-12,43.68710165637486
2020-01-19,35.2439922643067
2020-02-02,36.236880938315224
2020-02-09,18.364884806161868
2020-02-16,22.836439502195947
2020-03-08,27.800882872238546
2020-04-05,60.06620911451969
2020-04-12,24.822216850212985
2020-05-03,44.679990330383376
2020-05-10,35.2439922643067
2020-05-17,23.829328176204466
2020-05-31,47.15865635240893
2020-06-07,71.98087320262192
2020-06-14,38.72265828633226
2020-06-21,34.25110359029818
2020-07-05,31.772437568272622
2020-07-19,31.272437568272622
2020-07-26,26.307994198230027
2020-08-02,22.836439502195947
2020-08-09,40.7084356343493
2020-08-30,14.893330110127792
2020-09-06,30.279548894264103
2020-09-20,63.044875136545244
2020-10-04,15.886218784136311
2020-10-11,37.229769612323736
2020-10-25,29.786660220255584
2020-11-15,39.215546960340774
2020-11-22,20.850662154178906
2020-11-29,98.78886740085194
2020-12-06,45.172879004391895
2020-12-13,21.84355082818743
2021-01-03,18.864884806161868
2021-01-10,26.807994198230027
2021-01-17,36.236880938315224
2021-01-31,33.75821491628966
2021-02-07,34.75110359029818
2021-02-14,39.715546960340774
2021-02-21,21.34355082818743
2021-03-14,62.051986462536725
2021-03-21,32.76532624228114
2021-03-28,44.679990330383376
2021-04-04,28.793771546247065
2021-04-18,16.37910745814483
