,MVT_GT_Ontario
2017-01-08,13.0
2017-01-15,52.0
2017-01-22,12.0
2017-01-29,25.0
2017-02-05,10.0
2017-02-12,21.0
2017-02-19,6.0
2017-02-26,20.0
2017-03-05,100.0
2017-03-12,19.0
2017-03-19,28.0
2017-03-26,10.0
2017-04-02,26.0
2017-04-09,10.0
2017-04-16,18.0
2017-04-23,8.0
2017-05-07,12.0
2017-05-14,7.0
2017-05-21,20.0
2017-06-11,8.0
2017-07-02,48.0
2017-07-09,21.0
2017-07-16,7.0
2017-07-23,7.0
2017-07-30,21.0
2017-08-06,9.0
2017-08-13,9.0
2017-08-20,15.0
2017-09-10,15.0
2017-09-17,21.0
2017-09-24,22.0
2017-10-08,21.0
2017-10-15,22.0
2017-10-22,14.0
2017-10-29,30.0
2017-11-05,12.0
2017-11-12,18.0
2017-11-19,26.0
2017-12-03,16.0
2017-12-10,12.0
2017-12-17,9.0
2017-12-31,26.0
2018-01-07,8.943025250100199
2018-01-14,17.108361422069134
2018-02-04,9.720714328231459
2018-02-11,21.329874047119233
2018-02-18,14.997605109544084
2018-02-25,25.77369759403807
2018-03-11,11.053781562625247
2018-03-18,21.05218496898797
2018-03-25,7.887647093837673
2018-04-08,19.719117734594185
2018-04-15,7.109958015706411
2018-04-22,22.885252203381757
2018-04-29,33.939033766007
2018-05-06,8.165336171968935
2018-05-13,13.164537875150296
2018-05-20,30.772899297219432
2018-05-27,24.99600851590681
2018-06-10,15.775294187675346
2018-06-17,18.163739578331658
2018-06-24,16.33067234393787
2018-07-01,6.054579859443886
2018-07-08,19.719117734594185
2018-07-15,36.827479156663316
2018-07-22,26.329075750300593
2018-07-29,27.884453906563117
2018-08-05,30.772899297219432
2018-08-12,29.717521140956904
2018-08-19,7.109958015706411
2018-09-02,8.943025250100199
2018-09-09,14.719916031412822
2018-09-16,44.99281532863225
2018-09-23,39.99361362545089
2018-09-30,13.942226953281558
2018-10-07,11.053781562625247
2018-10-14,8.943025250100199
2018-10-21,18.163739578331658
2018-10-28,28.939832062825644
2018-11-04,16.33067234393787
2018-11-11,12.109159718887772
2018-11-18,21.05218496898797
2018-11-25,8.943025250100199
2018-12-02,39.21592454731963
2018-12-09,37.882857312925836
2018-12-16,8.943025250100199
2018-12-23,12.886848797019034
2018-12-30,13.942226953281558
2019-01-06,24.218319437775545
2019-01-13,12.886848797019034
2019-01-20,13.164537875150296
2019-01-27,21.05218496898797
2019-02-03,20.774495890856706
2019-02-10,12.109159718887772
2019-02-17,12.886848797019034
2019-02-24,26.05138667216933
2019-03-03,21.05218496898797
2019-03-10,31.050588375350692
2019-03-17,23.94063035964428
2019-03-31,10.776092484493985
2019-04-07,36.827479156663316
2019-04-14,21.05218496898797
2019-04-21,13.164537875150296
2019-04-28,24.718319437775545
2019-05-05,30.272899297219432
2019-05-12,10.276092484493985
2019-05-19,24.99600851590681
2019-05-26,11.053781562625247
2019-06-02,19.219117734594185
2019-06-09,22.107563125250493
2019-06-16,19.219117734594185
2019-06-23,19.719117734594185
2019-06-30,17.108361422069134
2019-07-07,9.720714328231459
2019-07-14,24.718319437775545
2019-07-21,23.16294128151302
2019-07-28,36.049790078532055
2019-08-04,25.27369759403807
2019-08-11,24.218319437775545
2019-08-18,16.05298326580661
2019-08-25,26.829075750300593
2019-09-08,12.886848797019034
2019-09-15,20.774495890856706
2019-09-29,14.997605109544084
2019-10-06,18.941428656462918
2019-10-13,12.886848797019034
2019-10-27,9.998403406362723
2019-11-03,25.77369759403807
2019-11-10,22.107563125250493
2019-11-17,18.941428656462918
2019-11-24,32.10596653161322
2019-12-01,29.995210219088168
2019-12-08,23.16294128151302
2019-12-15,18.163739578331658
2019-12-22,18.163739578331658
2019-12-29,21.829874047119233
2020-01-05,13.164537875150296
2020-01-12,18.163739578331658
2020-01-19,13.164537875150296
2020-01-26,13.942226953281558
2020-02-02,12.109159718887772
2020-02-09,15.275294187675346
2020-02-16,16.05298326580661
2020-02-23,14.219916031412822
2020-03-01,15.775294187675346
2020-03-08,15.775294187675346
2020-03-15,9.998403406362723
2020-03-22,12.109159718887772
2020-03-29,28.16214298469438
2020-04-05,25.27369759403807
2020-04-12,13.164537875150296
2020-04-19,14.219916031412822
2020-04-26,17.886050500200398
2020-05-03,16.83067234393787
2020-05-10,13.942226953281558
2020-05-17,11.053781562625247
2020-05-24,10.276092484493985
2020-05-31,12.886848797019034
2020-06-07,4.721512625050099
2020-06-14,8.943025250100199
2020-06-21,9.220714328231459
2020-06-28,34.99441192226953
2020-07-05,16.05298326580661
2020-07-12,22.885252203381757
2020-07-19,19.219117734594185
2020-07-26,20.774495890856706
2020-08-02,13.942226953281558
2020-08-09,11.053781562625247
2020-08-16,13.164537875150296
2020-08-23,21.829874047119233
2020-08-30,21.05218496898797
2020-09-06,15.775294187675346
2020-09-13,18.663739578331658
2020-09-20,20.774495890856706
2020-09-27,9.720714328231459
2020-10-04,23.94063035964428
2020-10-11,17.108361422069134
2020-10-18,23.16294128151302
